r_kpc,rho_star_Msun_per_kpc3
49.63,285797.36676645366
41.995,457012.47140535177
34.36,781864.3005810875
26.725,1468220.9538915867
19.09,3171375.163609178
11.455,8776205.692037022
3.82,48467260.47732023
115.025,20413.232452687596
110.99,23024.16359454355
106.95,26071.483678260665
102.915,29636.845777272938
98.88,33835.11098939169
94.845,38806.52398858093
90.81,44729.11616927042
86.77,51840.50306791478
82.735,60418.10041839287
78.69999999999999,70854.80070115751
74.665,83658.70596922944
70.63,99508.69278788437
66.59,119351.29409834686
62.555,144401.25294176
58.52,176442.86953236788
54.48500000000001,217980.10876758522
50.45,272642.3582239579
46.415,345810.7089925129
42.38,445672.62287506036
38.34,585269.1240921108
34.305,785128.9548697463
30.27,1080728.6135104895
26.235000000000003,1535081.6435706194
22.2,2268131.143896335
18.160000000000004,3530671.9436892564
14.125,5901875.36294859
10.09,11016238.00953171
6.055000000000001,25236085.97176546
2.02,107998392.98083478
87.07000000000001,51265.741803255674
79.495,68629.36300987143
71.925,94039.56563795009
64.35499999999999,132481.60895630787
56.785,192958.98761995867
49.215,292760.7670357665
41.645,467640.50190694793
34.075,798970.853177918
26.500000000000004,1498447.1429950474
18.925,3231500.6994081726
11.355,8917876.041828264
3.785,49067619.83501886
204.62,2710.1259440308813
199.695,2959.4487916253306
194.225,3270.9613857538493
188.755,3624.6010827196037
183.285,4027.4001484470664
177.815,4487.800851896949
172.34,5016.505813018228
166.86499999999998,5625.509457012977
161.395,6329.228936510817
155.92499999999998,7146.6665994352325
150.455,8100.638668368727
144.985,9219.494444869126
139.515,10538.707236467902
134.04500000000002,12102.999985352371
128.575,13969.21341080813
123.1,16212.463837791593
117.625,18925.75776319496
112.155,22229.392116523544
106.685,26288.554854341175
101.215,31321.12203534722
95.745,37622.21546130815
90.275,45597.292072741344
84.805,55812.15326675272
79.33500000000001,69070.1169710829
73.86000000000001,86552.25500413441
68.385,109972.75988679544
62.915,141912.59800423306
57.44499999999999,186455.614555267
51.975,250146.1778465058
46.505,343924.83551603905
41.035,486923.8567684556
35.565,714485.8557564036
30.094999999999995,1096536.9715719593
24.62,1785210.8159513224
19.145000000000003,3151659.2504819436
13.675,6286465.976961527
8.205,15652850.883634822
2.735,74651455.37468189
992.63,6.746673005753292
971.71,7.332801779612039
950.815,7.9831690096206005
929.92,8.707268489123399
909.02,9.515567184149303
888.125,10.41964951177775
867.2299999999999,11.433705280118389
846.33,12.57447527949611
825.435,13.860813480676422
804.5400000000001,15.315935605753069
783.64,16.967551501039797
762.74,18.847936325912208
741.8450000000001,20.995643311215236
720.9499999999999,23.45818647970836
700.0500000000001,26.29334074165454
679.155,29.56924496361533
658.2600000000001,33.371643042600894
637.3599999999999,37.806574000891096
616.46,43.003397626702835
595.565,49.123143609421696
574.67,56.37140420436293
553.7700000000001,65.00966117331393
532.875,75.36529784883008
511.98,87.8678232090249
491.08,103.07828514493767
470.185,121.72278620451557
449.29,144.78073908572154
428.39,173.5752969103377
407.49,209.89944896697716
386.595,256.2325230409453
365.7000000000001,316.0891104599078
344.8,394.5178354014931
323.905,498.8326804278663
303.01,640.03519840273
282.11,835.0089172703538
261.21,1110.258209698418
240.315,1508.8335375695062
219.42,2103.597325710135
198.52,3023.1224104655425
177.62499999999997,4504.946296347743
156.73,7018.4016782147855
135.83,11562.390757512172
114.935,20467.29836959243
94.04,39905.68336344511
73.14,89247.55110802085
52.24,246479.1412479796
31.345,989753.0730456718
10.45,10355254.503692763
350.435,371.1793224738427
346.52,387.2043160758966
342.6,404.1259468059478
338.685,421.959021822965
334.77000000000004,440.7869959992901
330.855,460.67724549679826
326.94,481.7025320851896
323.02500000000003,503.9415009621772
319.11,527.4792309632337
315.195,552.4078433613306
311.28,578.827176274286
307.365,606.8455326334355
303.45,636.580510741411
299.53,668.201496345916
295.61499999999995,701.7670432035873
291.69999999999993,737.4677509119692
287.785,775.4687655277712
283.86999999999995,815.9503357641116
279.955,859.109412971483
276.04,905.1614444488076
272.125,954.3423864054577
268.21,1006.9109668931989
264.295,1063.1512336971168
260.38,1123.3754276409823
256.46000000000004,1188.0125943883543
252.545,1257.2770610515213
248.63,1331.6665491352733
244.715,1411.6431807503309
240.8,1497.7184603777816
236.885,1590.4594026481764
232.97,1690.4955295448776
229.055,1798.5268763756371
225.14,1915.333170838965
221.225,2041.7843794651228
217.31,2178.852851725625
213.39,2327.825331589988
209.475,2489.5445397966387
205.56000000000003,2665.5657498293053
201.645,2857.4352384024837
197.73,3066.8980587613196
193.81500000000003,3295.9278155439706
189.9,3546.761557447885
185.985,3821.940785082776
182.07,4124.359789675561
178.155,4457.322809804976
174.24,4824.611832457113
170.32,5231.112528382012
166.40500000000003,5680.78895014291
162.49,6179.900592060154
158.57500000000002,6735.123694165861
154.66000000000005,7354.2120130956
150.745,8046.200547452083
146.83,8821.653711970815
142.91500000000002,9692.969021532286
139.0,10674.750456567244
135.085,11784.269773025537
131.17000000000002,13042.039437834377
127.25,14474.477384870399
123.335,16107.287654952002
119.42,17977.503515519544
115.505,20127.88345668873
111.59,22610.47169314073
107.675,25488.98311033449
103.76,28841.90234548378
99.845,32766.54359956216
95.93,37384.41515260231
92.015,42848.373618028934
88.1,49352.25988081299
84.18,57154.91826148581
80.265,66556.9466220885
76.35,77985.00804806933
72.435,91989.67100582452
68.52,109305.51671919596
64.60499999999999,130925.501000721
60.68999999999999,158211.22828712303
56.775,193059.703778953
52.86000000000001,238161.02991942
48.945,297406.47897310625
45.03,376552.7807467788
41.10999999999999,484499.2763418921
37.195,634654.2717374206
33.28,849278.0825592635
29.365,1165765.5678689221
25.45,1650593.791714117
21.535,2429858.1893391674
17.62,3764077.599114979
13.705,6259796.74336058
9.79,11612564.418506041
5.875,26402742.809521023
1.96,111932515.03798312
392.025,243.0548806312024
374.6,288.6604185974797
357.18,345.46715700475255
339.75500000000005,416.9890227923504
322.33,508.02261513056084
304.91,625.283014943797
287.485,778.4806495996925
270.06,981.6305531517561
252.64000000000004,1255.5374157530377
235.215,1632.2000315974142
217.79,2161.4409911040725
200.37,2923.6284562563333
182.945,4054.24284936071
165.52,5789.067348596224
148.10000000000002,8560.23778292377
130.67499999999998,13212.810639303847
113.25,21513.473841760664
95.83,37512.721038315874
78.405,71703.59739824013
60.98,155957.91766831296
43.56,413066.155538172
26.135,1549205.2498908748
8.71,14175715.10537296
330.51,462.48334083867707
327.985,475.97503501749236
323.40000000000003,501.7564850669723
318.815,529.3079798301244
314.225,558.8106631817357
309.635,590.3985517048914
305.05,624.2129139561091
300.465,660.4840689870665
295.875,699.4734618853179
291.29,741.3366039926161
286.705,786.3802884951641
282.115,834.9539896688573
277.52500000000003,887.3383516783321
272.93999999999994,943.8339499371781
268.355,1004.9003390517257
263.76500000000004,1071.0637581822352
259.17999999999995,1142.6846665882638
254.59500000000003,1220.396568499705
250.005,1304.9281244226943
245.415,1396.9111142361267
240.83,1497.034298421053
236.245,1606.2962221207142
231.655,1725.8532018836909
227.06500000000003,1856.7507037468715
222.48,2000.1415187050552
217.895,2157.6553730086785
213.30500000000004,2331.194490138991
208.72000000000003,2522.331490488138
204.135,2733.4815900450617
199.545,2967.4832985664557
194.955,3227.0917705070506
190.37,3515.415963495879
185.785,3836.703538283301
181.195,4196.0005808767755
176.60500000000002,4598.404459627373
172.02,5049.75841728165
167.435,5557.941441200133
162.84500000000003,6132.436606903804
158.26000000000002,6782.461246385423
153.675,7521.063892302228
149.085,8364.135541863907
144.49499999999998,9328.909169942977
139.90999999999997,10435.831762544854
135.325,11712.21444544145
130.735,13191.962573552937
126.14999999999998,14911.434489374667
121.565,16921.0504169311
116.975,19284.535604084325
112.385,22076.56888555507
107.8,25390.206431116967
103.215,29351.509496842176
98.625,34124.74901747146
94.035,39912.63160552821
89.45,46977.925869693274
84.865,55685.340437771265
80.275,66530.55277378712
75.69000000000001,80147.95514847376
71.105,97457.35133675169
66.51499999999999,119764.63767850467
61.925,148890.0632935241
57.34,187471.5603325794
52.755,239544.5469953778
48.165,311360.9073081903
43.58,412540.0045340533
38.995000000000005,559204.7655197813
34.40500000000001,779206.0744958145
29.815,1122451.3084061972
25.23,1684962.5986869035
20.645,2670595.0014511696
16.055,4566589.519408889
11.465,8762208.379609803
6.88,20752550.05442137
2.2950000000000004,92649715.25252758
1314.35,2.242769086918732
1291.85,2.4003470046648054
1269.4,2.5716127134881326
1246.95,2.75842975271124
1224.45,2.962999118939299
1202.0,3.18636889779277
1179.55,3.4311903600568523
1157.05,3.700611394118063
1134.6,3.996313120452333
1112.15,4.322150119062871
1089.65,4.682726239792944
1067.2,5.080768790932245
1044.75,5.52201909690015
1022.25,6.01338102602899
999.78,6.559864098052606
977.325,7.169432822298611
954.86,7.851803959423851
932.395,8.617328231952056
909.925,9.478670901905776
887.455,10.45037775161766
864.9899999999999,11.5496017751784
842.525,12.79723693319241
820.055,14.218329872550317
797.585,15.842285525604773
775.12,17.704426256693488
752.655,19.848404502886574
730.185,22.327590111460424
707.72,25.205568884941215
685.255,28.562599153924527
662.785,32.49859208785501
640.3149999999999,37.13660136774829
617.85,42.63106724422909
595.3850000000001,49.180436087179004
572.915,57.03929982293104
550.4449999999999,66.53275249059122
527.98,78.0835007678369
505.515,92.25367555843785
483.045,109.79401730744598
460.58,131.70372347050505
438.115,159.36276265361633
415.645,194.6896974334781
393.175,240.3735853439983
370.71,300.2671362290396
348.245,380.0390014327572
325.775,488.18969742420325
303.305,637.7164056669512
280.84,849.108092905794
258.375,1155.870908103442
235.905,1614.789765911833
213.44000000000003,2325.8463186220924
190.975,3475.5752748642267
168.50500000000002,5433.823181494423
146.035,8990.391757733236
123.57,16002.964651246442
101.105,31434.18807843354
78.635,71040.73534731155
56.165,199330.7060836355
33.7,822213.2052554642
11.235,9092044.904059652
660.835,32.871279721611025
639.165,37.39555708377968
617.5,42.7244386426753
595.835,49.037361244052846
574.1650000000001,56.56258416861642
552.5,65.58621584639275
530.8349999999999,76.48350272746197
509.165,89.74474469319274
487.5,106.00514953310338
465.835,126.12146049933237
444.165,151.25154883754593
422.5,182.95748493163472
400.835,223.42618911076391
379.165,275.7458421612861
357.5,344.3035326844399
335.835,435.5629512136834
314.165,559.209753734618
292.5,729.9911887835926
270.835,971.2762563264139
249.165,1321.1821686365233
227.5,1843.8243424188106
205.835,2652.7031042570557
184.165,3958.950351936741
162.5,6178.5572983893635
140.83499999999998,10199.796129081178
119.165,18108.52723983129
97.5,35440.30700994327
75.835,79666.36686756054
54.165000000000006,221778.4350751977
32.5,902628.8957137893
10.835,9707469.841586942
485.495,107.68978555332302
476.585,115.59400142943761
467.675,124.23701698298673
458.77,133.69772264011613
449.865,144.07652161007445
440.955,155.48916732894168
432.045,168.05476744868992
423.1350000000001,181.9159885680065
414.225,197.2365288007909
405.32,214.1947145114599
396.415,233.01567956610265
387.505,253.96290843006523
378.595,277.3183629491658
369.685,303.42213993387423
360.78,332.6543489158941
351.875,365.4942512522006
342.965,402.5117921769342
334.055,444.33821761863663
325.14500000000004,491.7432999432485
316.23999999999995,545.6122680181159
307.33500000000004,607.066703694127
298.425,677.4680481514886
289.515,758.3816590681082
280.605,851.7495493384919
271.695,959.9456860754957
262.79,1085.8131362905688
253.885,1233.0147317305739
244.975,1406.1486910507208
236.06500000000003,1610.7858249931735
227.155,1854.0670075619862
218.25,2144.917643087393
209.345,2495.151813498039
200.435,2920.2077897661566
191.525,3439.8455155426072
182.615,4080.510460247324
173.70499999999998,4877.701943413323
164.8,5879.069312563963
155.895,7151.503126144682
146.985,8789.218236295304
138.07500000000002,10924.667649874804
129.165,13751.34178218077
120.26,17554.210117423863
111.355,22771.382499192565
102.445,30090.89987695614
93.535,40615.18503511686
84.625,56194.77254416386
75.72000000000001,80048.0168110542
66.815,118121.98140077967
57.905,182085.70193336677
48.995,296539.1737384898
40.085,519009.7595242482
31.175,1003469.6671809467
22.27,2251930.2152135563
13.364999999999998,6571214.293065206
4.455,39303223.7972376
771.7799999999999,18.004185090660833
752.24,19.890979168301293
732.7049999999999,22.030974603171583
713.1700000000001,24.466681568587838
693.63,27.24928346956764
674.09,30.438989605180737
654.55,34.109416791986376
635.0100000000001,38.350192911176364
615.4699999999999,43.27106361814793
595.9300000000001,49.00722310251327
576.395,55.72442624312269
556.8599999999999,63.63310195017675
537.32,72.99873876559357
517.7799999999999,84.15285589503472
498.24,97.52146162237216
478.7,113.65381155605047
459.16,133.2649035244186
439.62,157.29519309413587
420.08,186.995646481367
400.545,224.04006007314487
381.01,270.73169699962983
361.47,330.26680779371804
341.93,407.11003613991477
322.39,507.6686627327048
302.85,641.2972588123673
283.31,821.9548673033455
263.77,1070.988768269104
244.235,1421.857584251993
224.7,1929.0466847496891
205.16,2684.4146511789813
185.62,3848.9365517040665
166.08,5720.255330932093
146.54,8882.742885390426
127.0,14572.362536307546
107.46,25660.00817884001
87.925,49670.966851710575
68.38999999999999,109947.95600051607
48.85,299063.2057716386
29.309999999999995,1171205.3697600898
9.77,11653900.57887837
245.365,1397.95700886118
239.96,1517.034766292116
233.2,1684.404699772149
226.44,1875.522137110925
219.68,2094.5506100048888
212.92,2346.531402627376
206.16,2637.6017327760264
199.4,2975.2759431429477
192.64,3368.8106072509486
185.88,3829.6823516200816
179.12,4372.218465881396
172.36,5014.436635886688
165.6,5779.173882430226
158.84500000000003,6694.877341179693
152.09,7799.624553667372
145.33,9143.420085159341
138.57,10790.02790891134
131.80999999999997,12825.320055600965
125.05,15365.037963304037
118.29,18567.31126654568
111.53,22651.41950037888
104.77,27926.46829723514
98.01,34836.18301460291
91.25,44030.59258721758
84.49000000000001,56483.89918340609
77.72999999999999,73694.31700219648
70.97,98034.91382280443
64.21000000000001,133394.81962340107
57.45,186407.40942932316
50.69500000000001,268860.895147571
43.94,403212.7478002572
37.18,635335.7030774698
30.42,1067410.0140744257
23.66,1959141.9323800674
16.9,4107971.41241741
10.14,10921004.497727884
3.3800000000000003,56971407.38358068
185.25,3876.5460590277403
178.75,4404.606775062796
172.25,5025.830342575995
165.75,5760.680595270275
159.25,6635.0704714939475
152.75,7682.087855252154
146.25,8944.362531865518
139.74999999999997,10477.350677186998
133.25,12353.950528729696
126.75,14671.0780959874
120.25,17559.175452131854
113.75,21196.183956927736
107.25,25828.446481288764
100.75,31802.59056084104
94.25,39615.22202811276
87.75,49992.26029127688
81.25,64019.048760568854
74.75,83360.31623716246
68.25,110645.13233663031
61.75,150168.02352097904
55.25,209226.7456760087
48.75,300819.7444593048
42.24999999999999,449461.3768503352
35.75000000000001,704805.5703184406
29.25,1177176.8449679865
22.75,2144785.438830964
16.25,4454962.66614904
9.75,11695441.763324847
3.25,59947949.877214186
476.71,115.47818714654308
473.11,118.87257457515307
467.575,124.33852406354286
462.045,130.11695803493603
456.51,136.2407531554365
450.975,142.72914632657196
445.445,149.6021046651185
439.91,156.90065239110575
434.375,164.64984650214893
428.845,172.87583219271704
423.31,181.63026571137993
417.775,190.9460460764426
412.245,200.85768551570362
406.71,211.43086398071213
401.175,222.70915391717443
395.645,234.73851633330995
390.11,247.60334326572757
384.575,261.3618938879133
379.04,276.0897368987629
373.505,291.87000369188587
367.975,308.7784317948113
362.44,326.9465225922888
356.90500000000003,346.4710775209961
351.375,367.4558153014286
345.84,390.0752761229142
340.30499999999995,414.4628289816345
334.77500000000003,440.76228747895806
329.23999999999995,469.2086277277559
323.70500000000004,499.9880683912888
318.175,533.3027704939703
312.64000000000004,569.4740243457136
307.105,608.7657014873151
301.57500000000005,651.4663288300848
296.04,698.0227806620804
290.505,748.8151226847427
284.975,804.262147690806
279.44,864.9972277350431
273.90500000000003,931.5778399549129
268.37500000000006,1004.6234052401632
262.84000000000003,1085.0506022706752
257.305,1173.6939540297678
251.775,1271.489170055951
246.24,1379.7943012193932
240.705,1499.8875546683732
235.175,1633.2165048947145
229.64,1781.8465718853777
224.105,1947.787018855288
218.57,2133.51625577115
213.035,2341.9370619393335
207.505,2576.2369736495234
201.97,2840.8631439014252
196.435,3140.386521815711
190.905,3480.155941842056
185.37,3867.5645542644806
179.83500000000004,4310.47011550324
174.30499999999998,4818.210993587202
168.77,5403.6210132259475
163.235,6080.8177519658175
157.70499999999998,6866.883172457838
152.17,7785.2583647799975
146.63500000000002,8862.672758587049
141.105,10132.162362872523
135.57,11639.226053662394
130.03500000000005,13437.777964229907
124.505,15596.179957434308
118.97,18209.52974930069
113.435,21395.387511087738
107.905,25307.604482813953
102.37,30164.159986005034
96.835,36247.90815883308
91.305,43944.24204445514
85.77,53815.717570543544
80.235,66636.20708247075
74.69999999999999,83535.67737381022
69.165,106186.91790163089
63.635,137095.10625591193
58.1,180272.21203628698
52.565,242073.93003985568
47.035,333078.9879095251
41.49999999999999,472135.2466109004
35.965,693764.192133553
30.435,1066089.730810087
24.9,1738266.1176695658
19.365,3074381.2305372315
13.835,6145970.1874022605
8.3,15358833.456038078
2.765,73638849.20075311
196.785,3120.309519302196
191.395,3448.249101997123
186.0,3820.836445889421
180.605,4245.187170957242
175.215,4729.705029403927
169.82500000000002,5285.444991271588
164.435,5925.364203325561
159.045,6665.259138625648
153.65499999999997,7524.500562358145
148.265,8526.989986494196
142.87,9703.595953109341
137.47500000000002,11090.699993704398
132.085,12733.584330926355
126.695,14692.907800532741
121.305,17044.88610529676
115.915,19888.095074571647
110.525,23351.314871217633
105.13,27608.99834469783
99.735,32886.191765832074
94.345,39484.69399468265
88.95500000000001,47831.519474518325
83.565,58516.010906243435
78.175,72374.24460706694
72.785,90615.301213735
67.395,115025.72571686233
62.0,148346.55793100974
56.605,194782.05910379897
51.215,261051.81823217735
45.825,358503.09953915456
40.435,506885.2353050728
35.045,742616.897647969
29.655,1137612.0062760422
24.265,1847110.7153740292
18.87,3251874.138370853
13.475,6468224.715769373
8.085,16035804.074017022
2.695,76037853.90046772
960.685,7.667342675555458
952.375,7.932183519094198
939.59,8.362379570349253
926.81,8.821954578744677
914.025,9.313739442768016
901.24,9.840276913746488
888.455,10.40455622263258
875.67,11.009870931372546
862.8900000000001,11.659591426234147
850.105,12.358239571730454
837.3199999999999,13.11001224211774
824.5400000000001,13.919502952504072
811.755,14.792805899289574
798.9699999999999,15.735687819254958
786.1899999999999,16.75449420116664
773.405,17.85755840774812
760.62,19.052918763253803
747.84,20.349471589526086
735.0550000000001,21.758794767770965
722.27,23.292271328248773
709.4849999999999,24.963261165948225
696.6999999999999,26.78683202413803
683.92,28.779198556650403
671.135,30.96120220095171
658.35,33.35399468874034
645.5699999999999,35.981414990597635
632.785,38.873930745567385
620.0,42.06306217648871
607.22,45.58462465687673
594.4350000000001,49.4842007602535
581.65,53.80987371058805
568.87,58.61677765592356
556.0849999999999,63.97490443561853
543.3,69.95956735740853
530.52,76.65801060719812
517.735,84.1809148368513
504.95,92.64984419356682
492.165,102.2112370709337
479.38000000000005,113.03867731593613
466.6,125.3336724554877
453.815,139.35283616719875
441.03,155.38847631222137
428.25,173.79122837799196
415.465,195.01025036652157
402.68,219.56955534063346
389.9,248.10858181150053
377.115,281.45406535425803
364.33,320.59611506032326
351.55,366.76777402113964
338.765,421.58488002036444
325.98,487.0402950337981
313.20000000000005,565.6776948787596
300.415,660.8939358417668
287.63,777.0230826198443
274.845,919.8300132438534
262.06,1097.0228310025407
249.28,1318.9420120985321
236.495,1600.0865941684085
223.71,1960.353948085817
210.93,2427.8488802178194
198.145,3043.803848581863
185.36,3868.312017931074
172.58,4991.7460204107665
159.79500000000002,6555.640929626767
147.01,8784.000697494783
134.23000000000002,12045.520652674775
121.445,16978.06482891648
108.66,24723.4661365737
95.875,37454.91516841413
83.09,59595.19899078554
70.31000000000002,100921.30466558704
57.525000000000006,185686.21330909771
44.74,383422.31508985005
31.96,942088.380877904
19.175,3140972.738405756
6.39,23258709.826216545
447.97,146.41372781447043
443.555,152.0456105450268
439.145,157.9441070038481
434.73,164.13866932288505
430.315,170.63997496428195
425.905,177.45851426621857
421.49,184.62944460817752
417.075,192.1663455918861
412.665,200.08266068578743
408.25,208.4206172306237
403.835,217.1975543621803
399.425,226.43076226025946
395.01,236.17129407013525
390.595,246.44138976435386
386.18,257.2759850047123
381.765,268.71273474990625
377.355,280.7781980692367
372.94,293.5435435914254
368.525,307.0428433686487
364.115,321.310695199393
359.70000000000005,336.43486073647966
355.285,352.4597017656595
350.875,369.4305598512038
346.46,387.4565710297544
342.045,406.5958879301741
337.635,426.90833350351386
333.22,448.53085401251656
328.805,471.5402541703266
324.395,496.01605710652103
319.98,522.1317838318759
315.565,549.9897162811429
311.15500000000003,579.6964477525346
306.74,611.4741605437531
302.325,645.4603120526439
297.91,681.8417347007248
293.495,720.8239713483131
289.08500000000004,762.584408372304
284.67,807.4672626869881
280.25500000000005,855.7027116219834
275.845,907.534981508029
271.43,963.4193795928151
267.015,1023.6743884035528
262.605,1088.640345778309
258.19000000000005,1158.9281366282119
253.775,1234.9842299321226
249.365,1317.2892967609846
244.95,1406.67584376394
240.535,1503.7789070042552
236.125,1609.2875488980408
231.71,1724.3559337890183
227.295,1849.9020050822612
222.885,1986.930125499754
218.47,2137.071028486675
214.055,2301.6757388946958
209.64,2482.450295358935
205.225,2681.340385657566
200.81500000000003,2900.309926574883
196.4,3142.40309910531
191.985,3410.3147199111977
187.575,3707.069375968918
183.16,4037.2428666123174
178.74499999999998,4405.046506999554
174.335,4815.260344225375
169.92000000000002,5274.962987098493
165.50500000000002,5790.924732457579
161.095,6370.926761436011
156.67999999999998,7026.284097987512
152.265,7768.241505652482
147.85500000000002,8609.90566374139
143.44,9570.058097653884
139.025,10668.095820233133
134.61499999999998,11926.993178863242
130.2,13379.322613571705
125.78499999999998,15060.066009527214
121.37,17013.821052997446
116.955,19295.709441838557
112.545,21971.03292737323
108.13,25131.731256758652
103.715,28883.55781982545
99.305,33359.1959067519
94.89,38746.2076803558
90.475,45270.287095578125
86.065,53223.354723911616
81.65,63023.17437864641
77.235,75198.43912924925
72.825,90459.87797521656
68.41,109848.81076717118
63.995,134763.51975663073
59.585,167182.11212166445
55.17,210121.12613660164
50.755,267944.93312913657
46.345,347286.5473599755
41.92999999999999,458962.92229634244
37.515,620335.8476093125
33.1,861224.8923059761
28.685,1235368.3325767426
24.275,1845329.4400670775
19.86,2909354.0727625214
15.445,4940676.396733505
11.035,9392841.516621476
6.619999999999999,22030260.678632665
461.87,130.30524170272997
457.855,134.72010198765997
452.5,140.9036063686591
447.145,147.44604742845257
441.79,154.3727248182988
436.435,161.71104367967766
431.08,169.49071733955228
425.725,177.743992229127
420.37,186.50589776724996
415.015,195.81452432623058
409.66,205.71133283164605
404.305,216.24150004820893
398.9500000000001,227.45430418222404
393.595,239.40355610091453
388.24,252.14808224573576
382.8850000000001,265.7522662195763
377.53,280.2866570788299
372.175,295.8286535875295
366.8200000000001,312.46327512411733
361.465,330.28403161040035
356.11,349.3939068031545
350.75500000000005,369.90647160744595
345.40000000000003,391.9471468044758
340.045,415.6546378174725
334.69000000000005,441.1825679661655
329.33500000000004,468.70134120485613
323.98,498.40027074912723
318.625,530.4900164533005
313.27,565.2053815280874
307.915,602.8085284607715
302.56,643.5926851594302
297.205,687.8864258110885
291.85,736.0586272483181
286.495,788.5242214184217
281.14,845.7508886707221
275.785,908.2668660618993
270.43,976.6700810434409
265.075,1051.6388654108289
259.72,1133.9445593923783
254.365,1224.4663839656682
249.01,1324.2090444215753
243.655,1434.3236343861272
238.3,1556.1325428489258
232.945,1691.159234921071
227.59,1841.1639901402261
222.235,2008.1869534587788
216.88,2194.6002012401364
211.525,2403.170971197773
206.17,2637.1387828613865
200.81500000000003,2900.309926574883
195.46000000000004,3197.1737823571175
190.105,3533.046724841092
184.75000000000003,3914.2510868953295
179.395,4348.338945358108
174.04,4844.373572058138
168.685,5413.2855653228835
163.32999999999998,6068.326374474974
157.97499999999997,6825.649776283819
152.61999999999998,7705.062766027325
147.265,8731.00262249329
141.90999999999997,9933.81858312968
136.55499999999998,11351.467614639223
131.2,13031.778748232045
125.84499999999998,15035.50642050452
120.49,17440.491282920826
115.135,20347.394638884572
109.78,23887.69858889509
104.42499999999998,28235.015210540856
99.07,33621.30390304348
93.715,40360.49253721378
88.36,48883.47472389118
83.005,59790.94432506073
77.64999999999999,73934.83072276723
72.295,92546.74813559365
66.94,117445.90836785607
61.585,151385.62926024236
56.23,198650.38157721268
50.875,266124.7963792682
45.52,365295.6058971439
40.165000000000006,516206.28208268736
34.81,755792.4649003417
29.455,1156933.6901476907
24.100000000000005,1876825.119924176
18.745,3298807.5242962777
13.39,6547614.744578823
8.035,16199309.482421098
2.68,76568776.55149987
198.66,3015.4464249010093
193.755,3299.6014093546446
188.85,3618.061988684177
183.945,3975.925465411707
179.04,4379.196027202167
174.135,4834.974142019412
169.23,5351.69169300138
164.325,5939.4054799140085
159.42000000000002,6610.165662227382
154.515,7378.4810551034025
149.61,8261.910459329818
144.705,9281.819193316762
139.79999999999998,10464.353837363995
134.89499999999998,11841.707566207173
129.98999999999998,13453.77581036103
125.085,15350.34106462277
120.18,17593.982099097735
115.275,20263.985321406777
110.37,23461.65817992808
105.465,27317.627857475116
100.555,32007.256319543703
95.65,37745.0662750215
90.745,44833.48232827217
85.84,53674.41131235367
80.935,64817.23656155833
76.03,79024.42976968798
71.125,97372.15060906461
66.22,121408.0297524683
61.315,153405.00970061077
56.41,196781.61941907846
51.505,256820.9798713157
46.6,341948.27705234993
41.69499999999999,466103.17363384354
36.790000000000006,653384.0479637005
31.885000000000005,947741.8059479063
26.98,1434905.7151666086
22.075,2297439.572286066
17.169999999999998,3974337.2892733067
12.265,7734325.989455856
7.36,18660970.58937658
2.455,85336791.1792636
119.515,17928.99450386803
114.43,20774.018485397228
109.345,24208.035457360333
104.26,28384.091376997854
99.175,33503.87391460457
94.085,39843.21739622538
89.0,47753.120292935186
83.91499999999999,57736.48002049843
78.83,70484.76097793016
73.745,86975.82169346821
68.66,108618.9281707573
63.575,137488.62516717447
58.48499999999999,176758.0433788654
53.400000000000006,231202.87833050487
48.315,308614.12875205686
43.23,421871.6169060201
38.145,593325.533726452
33.055,864245.0361914386
27.97,1314408.2548726602
22.885,2115846.7201495217
17.8,3684079.1594812777
12.715,7227282.800497115
7.63,17615924.99532776
2.545,81637938.80445085
169.095,5366.866828720832
164.465,5921.541975760293
159.835,6549.858233956483
155.20000000000002,7264.704966347789
150.565,8079.935617856576
145.93499999999997,9011.90172212686
141.29999999999998,10083.664665191127
136.665,11319.887735432158
132.03500000000005,12750.202291938109
127.405,14414.201940556952
122.77,16361.614415855427
118.135,18650.09353790278
113.505,21350.918036077277
108.87,24564.001542945392
104.235,28406.76465735194
99.605,33028.301195456304
94.975,38632.59728483483
90.34,45490.69141333228
85.705,53947.348757747095
81.075,64460.95306495651
76.445,77679.73968144448
71.81,94509.70473429273
67.175,116188.01240070502
62.545,144471.16312880212
57.91,182038.91583342289
53.275000000000006,232790.50526548375
48.645,302678.1615199555
44.015,401303.27944714425
39.38,544570.419346897
34.745,759489.2371583605
30.115,1094715.389861179
25.48,1645977.3874509693
20.845,2613882.077437798
16.215,4474729.8420630535
11.585,8596595.454356894
6.949999999999999,20426996.41295734
147.21499999999995,8741.362788121378
142.685,9747.437990685274
138.155,10902.765773647441
133.625,12234.773916140733
129.09500000000003,13776.967397958037
124.565,15570.520777435484
120.035,17666.356935019983
115.505,20127.88345668873
110.975,23034.626884848418
106.445,26487.105546155588
101.915,30613.42996585956
97.385,35578.34176085328
92.855,41595.7387914751
88.325,48946.25403453181
83.795,58002.271204784476
79.27000000000001,69250.1881970273
74.745,83377.83152742857
70.215,101345.51940060387
65.68499999999999,124461.45036058963
61.155,154617.69288726707
56.62499999999999,194578.42671550854
52.095,248477.16392780578
47.565,322661.9497957712
43.035,427186.7141377796
38.505,578560.4013108772
