Galaxy,Galaxy_Type,Radius_kpc,Boundary_kpc,In_Outer_Region,Observed_Speed_km_s,Baryonic_Speed_km_s,GR_Speed_km_s,GR_Percent_Off,G_Predicted,Predicted_Speed_km_s,Model_Percent_Off,Baryonic_Mass_Msun
UGC06787,,10.32,18.595,False,253.0,196.35153398942418,196.35153398942418,22.390698027895578,,,,
UGC06787,,11.38,18.595,False,247.0,189.19786071729246,189.19786071729246,23.401675822958516,,,,
UGC06787,,12.4,18.595,False,238.0,182.92855053271484,182.92855053271484,23.13926448205259,,,,
UGC06787,,13.41,18.595,False,229.0,177.90398337305436,177.90398337305436,22.312671016133468,,,,
UGC06787,,14.43,18.595,False,223.0,173.02465286773443,173.02465286773443,22.410469566038373,,,,
UGC06787,,15.44,18.595,False,220.0,168.4062534468361,168.4062534468361,23.45170297871086,,,,
UGC06787,,16.57,18.595,False,220.0,163.70276631749385,163.70276631749385,25.58965167386643,,,,
UGC06787,,17.58,18.595,False,224.0,159.9467142519658,159.9467142519658,28.59521685180098,,,,
UGC06787,,18.6,18.595,True,228.0,156.23514905423812,156.23514905423812,31.475811818316615,,,,
UGC06787,,19.61,18.595,True,234.0,152.52634690439552,152.52634690439552,34.81780046820704,,,,
UGC06787,,20.62,18.595,True,239.0,149.34571637646658,149.34571637646658,37.51225256214787,,,,
UGC06787,,21.64,18.595,True,243.0,146.6813485075727,146.6813485075727,39.63730514091659,,,,
UGC06787,,22.77,18.595,True,245.0,144.2087084749045,144.2087084749045,41.139302663304285,,,,
UGC06787,,23.78,18.595,True,247.0,142.22681498226697,142.22681498226697,42.41829352944657,,,,
UGC06787,,24.79,18.595,True,249.0,140.0793025396686,140.0793025396686,43.743251992100966,,,,
UGC06787,,25.81,18.595,True,250.0,137.63942240506532,137.63942240506532,44.94423103797387,,,,
UGC06787,,26.82,18.595,True,251.0,135.27534365138388,135.27534365138388,46.105440776341084,,,,
UGC06787,,27.84,18.595,True,251.0,133.0728150299677,133.0728150299677,46.982942219136376,,,,
UGC06787,,29.41,18.595,True,248.0,129.61057672890743,129.61057672890743,47.737670673827644,,,,
UGC06787,,30.99,18.595,True,246.0,125.8936416186298,125.8936416186298,48.82372291925618,,,,
UGC06787,,32.57,18.595,True,249.0,122.5217405197951,122.5217405197951,50.79448171895779,,,,
UGC06787,,34.03,18.595,True,252.0,119.95293285284858,119.95293285284858,52.39962982029819,,,,
UGC06787,,37.19,18.595,True,255.0,114.0866311186372,114.0866311186372,55.26014465935796,,,,
UGC06818,,0.87,3.49,False,23.4,27.61793801137225,27.61793801137225,18.025376116975433,,,,
UGC06818,,1.74,3.49,False,28.0,38.93331863584198,38.93331863584198,39.047566556578495,,,,
UGC06818,,2.61,3.49,False,36.7,41.45900264116348,41.45900264116348,12.967309648946802,,,,
UGC06818,,3.5,3.49,True,47.6,42.74494122115505,42.74494122115505,10.199703316901154,,,,
UGC06818,,4.37,3.49,True,63.3,42.38086832522429,42.38086832522429,33.04760138195214,,,,
UGC06818,,5.24,3.49,True,71.2,42.91369245357477,42.91369245357477,39.72796003711409,,,,
UGC06818,,6.11,3.49,True,68.1,41.83754533908508,41.83754533908508,38.56454428915553,,,,
UGC06818,,6.98,3.49,True,74.4,40.556018049113256,40.556018049113256,45.489223052267135,,,,
UGC06917,,1.74,5.235,False,59.2,56.25,56.25,4.983108108108112,,,,
UGC06917,,2.61,5.235,False,71.2,59.09,59.09,17.008426966292134,,,,
UGC06917,,3.5,5.235,False,84.5,62.05093391722642,62.05093391722642,26.566942109791214,,,,
UGC06917,,4.37,5.235,False,93.5,65.39440725322005,65.39440725322005,30.05945748318711,,,,
UGC06917,,5.24,5.235,True,97.5,66.8194320538569,66.8194320538569,31.467249175531386,,,,
UGC06917,,6.11,5.235,True,100.0,67.61448143704128,67.61448143704128,32.38551856295872,,,,
UGC06917,,6.98,5.235,True,101.0,68.84792662092302,68.84792662092302,31.8337360188881,,,,
UGC06917,,7.85,5.235,True,103.0,68.72155193241782,68.72155193241782,33.28004666755551,,,,
UGC06917,,8.72,5.235,True,105.0,68.44422912123417,68.44422912123417,34.815019884538884,,,,
UGC06917,,9.6,5.235,True,110.0,68.9585382675706,68.9585382675706,37.310419756754,,,,
UGC06917,,10.47,5.235,True,111.0,70.57971167410646,70.57971167410646,36.41467416747166,,,,
UGC06923,,0.93,2.58,False,40.5,51.479677543667655,51.479677543667655,27.11031492263619,,,,
UGC06923,,1.94,2.58,False,53.9,57.572091329045875,57.572091329045875,6.812785397116655,,,,
UGC06923,,2.87,2.58,True,73.0,60.22429161061174,60.22429161061174,17.500970396422268,,,,
UGC06923,,3.72,2.58,True,78.4,61.16267162248556,61.16267162248556,21.986388236625565,,,,
UGC06923,,4.47,2.58,True,79.3,60.75666959272866,60.75666959272866,23.3837710053863,,,,
UGC06923,,5.16,2.58,True,81.1,60.34407013120677,60.34407013120677,25.59300846953542,,,,
UGC06930,,1.74,8.305,False,54.7,52.62,52.62,3.802559414990869,,,,
UGC06930,,3.5,8.305,False,85.4,60.17856844425597,60.17856844425597,29.53329221984079,,,,
UGC06930,,5.24,8.305,False,93.8,65.16385270991886,65.16385270991886,30.52894167386049,,,,
UGC06930,,6.98,8.305,False,98.7,70.07959046683992,70.07959046683992,28.997375413536055,,,,
UGC06930,,8.72,8.305,True,103.0,73.33950231628245,73.33950231628245,28.79659969292966,,,,
UGC06930,,10.47,8.305,True,107.0,75.49394677720856,75.49394677720856,29.44490955401069,,,,
UGC06930,,12.19,8.305,True,109.0,75.57205105063643,75.57205105063643,30.667843072810612,,,,
UGC06930,,13.94,8.305,True,108.0,73.30693896214737,73.30693896214737,32.12320466467836,,,,
UGC06930,,15.68,8.305,True,108.0,67.72847628582826,67.72847628582826,37.288447883492346,,,,
UGC06930,,16.61,8.305,True,108.0,65.35510997619085,65.35510997619085,39.486009281304774,,,,
UGC06973,,1.74,3.925,False,170.0,357.2829861608302,357.2829861608302,110.16646244754718,,,,
UGC06973,,2.61,3.925,False,174.0,304.339186763716,304.339186763716,74.90757859983678,,,,
UGC06973,,3.5,3.925,False,170.0,269.4453406537215,269.4453406537215,58.497259208071455,,,,
UGC06973,,4.37,3.925,True,170.0,240.08091927514775,240.08091927514775,41.22407016185162,,,,
UGC06973,,5.32,3.925,True,171.0,219.24542549389713,219.24542549389713,28.213699119238086,,,,
UGC06973,,6.28,3.925,True,174.0,202.07898802201083,202.07898802201083,16.13734943793726,,,,
UGC06973,,6.81,3.925,True,177.0,193.41644707728452,193.41644707728452,9.27482885722289,,,,
UGC06973,,7.33,3.925,True,178.0,185.57758215905284,185.57758215905284,4.2570686286813695,,,,
UGC06973,,7.85,3.925,True,180.0,178.83629301682586,178.83629301682586,0.6465038795411873,,,,
UGC06983,,1.74,7.84,False,56.9,57.53,57.53,1.1072056239015862,,,,
UGC06983,,2.61,7.84,False,87.4,63.17,63.17,27.723112128146457,,,,
UGC06983,,3.5,7.84,False,92.1,61.1,61.1,33.659066232356125,,,,
UGC06983,,4.37,7.84,False,93.5,59.64642654845301,59.64642654845301,36.20703042946202,,,,
UGC06983,,5.24,7.84,False,98.2,59.98274418530716,59.98274418530716,38.91777577870961,,,,
UGC06983,,6.11,7.84,False,99.7,59.50775747749196,59.50775747749196,40.313182068714184,,,,
UGC06983,,6.98,7.84,False,102.0,60.88311177986881,60.88311177986881,40.31067472561881,,,,
UGC06983,,7.85,7.84,True,107.0,63.027712159017796,63.027712159017796,41.09559611306749,,,,
UGC06983,,8.72,7.84,True,108.0,62.13607084455856,62.13607084455856,42.46660106985318,,,,
UGC06983,,9.6,7.84,True,110.0,61.47448657776655,61.47448657776655,44.114103111121324,,,,
UGC06983,,10.47,7.84,True,113.0,62.55081933915814,62.55081933915814,44.645292620214036,,,,
UGC06983,,11.35,7.84,True,110.0,62.61798862946653,62.61798862946653,43.07455579139407,,,,
UGC06983,,12.19,7.84,True,108.0,61.86975432309393,61.86975432309393,42.71319044157969,,,,
UGC06983,,13.12,7.84,True,109.0,61.13476343292743,61.13476343292743,43.91306107070878,,,,
UGC06983,,13.94,7.84,True,108.0,59.65506600448951,59.65506600448951,44.763827773620825,,,,
UGC06983,,14.86,7.84,True,108.0,58.02080058048148,58.02080058048148,46.277036499554185,,,,
UGC06983,,15.68,7.84,True,109.0,56.62515518742532,56.62515518742532,48.05031634181164,,,,
UGC07089,,0.87,4.58,False,20.9,19.68121185293223,19.68121185293223,5.831522234774017,,,,
UGC07089,,1.74,4.58,False,36.4,34.07028323921009,34.07028323921009,6.400320771400843,,,,
UGC07089,,2.61,4.58,False,43.4,44.03643264389158,44.03643264389158,1.4664346633446568,,,,
UGC07089,,3.5,4.58,False,51.2,48.7767905873275,48.7767905873275,4.732830884125987,,,,
UGC07089,,4.37,4.58,False,59.7,52.13794971035973,52.13794971035973,12.66675090392006,,,,
UGC07089,,5.24,4.58,True,64.5,53.93761303580276,53.93761303580276,16.375793742941454,,,,
UGC07089,,6.11,4.58,True,67.9,54.11803119109194,54.11803119109194,20.297450381307904,,,,
UGC07089,,6.55,4.58,True,72.8,54.11797945230401,54.11797945230401,25.662116136945034,,,,
UGC07089,,6.98,4.58,True,70.3,54.096145888593576,54.096145888593576,23.049579105841286,,,,
UGC07089,,7.85,4.58,True,73.7,53.82706010920529,53.82706010920529,26.964640286017246,,,,
UGC07089,,8.72,4.58,True,77.6,53.22826692651189,53.22826692651189,31.40687251738158,,,,
UGC07089,,9.16,4.58,True,79.1,52.60427739262274,52.60427739262274,33.496488757746214,,,,
UGC07125,,1.44,9.34,False,26.1,29.03936121886981,29.03936121886981,11.261920378811528,,,,
UGC07125,,2.88,9.34,False,43.0,40.57920649790974,40.57920649790974,5.629752330442471,,,,
UGC07125,,4.33,9.34,False,48.5,42.56273604927202,42.56273604927202,12.241781341707178,,,,
UGC07125,,5.76,9.34,False,52.5,43.20567092408125,43.20567092408125,17.70348395413096,,,,
UGC07125,,7.2,9.34,False,56.4,41.58235803799491,41.58235803799491,26.272414826250163,,,,
UGC07125,,8.64,9.34,False,58.5,42.91979729681863,42.91979729681863,26.63282513364337,,,,
UGC07125,,10.08,9.34,True,61.5,44.38799837793995,44.38799837793995,27.824392881398456,,,,
UGC07125,,11.47,9.34,True,64.6,45.67986427300326,45.67986427300326,29.28813580030454,,,,
UGC07125,,13.0,9.34,True,65.6,50.03209369994424,50.03209369994424,23.73156448179231,,,,
UGC07125,,14.42,9.34,True,65.4,49.971513885412755,49.971513885412755,23.590957361754207,,,,
UGC07125,,15.84,9.34,True,65.5,47.915561146667166,47.915561146667166,26.846471531805854,,,,
UGC07125,,17.26,9.34,True,65.1,47.737835099635596,47.737835099635596,26.66999216645837,,,,
UGC07125,,18.68,9.34,True,64.9,43.258688144695284,43.258688144695284,33.34562689569294,,,,
UGC07151,,0.5,2.75,False,24.2,24.79,24.79,2.4380165289256195,,,,
UGC07151,,1.0,2.75,False,42.0,39.13,39.13,6.833333333333328,,,,
UGC07151,,1.5,2.75,False,59.4,45.87,45.87,22.77777777777778,,,,
UGC07151,,2.0,2.75,False,63.9,50.15153038542294,50.15153038542294,21.515601900746574,,,,
UGC07151,,2.49,2.75,False,66.0,51.37007007976532,51.37007007976532,22.166560485204062,,,,
UGC07151,,3.0,2.75,True,67.2,51.875895172999186,51.875895172999186,22.803727421132166,,,,
UGC07151,,3.49,2.75,True,68.7,50.924910407383145,50.924910407383145,25.873492856793096,,,,
UGC07151,,4.0,2.75,True,71.3,52.252387505261424,52.252387505261424,26.71474403189141,,,,
UGC07151,,4.49,2.75,True,72.5,53.29975609700293,53.29975609700293,26.48309503861665,,,,
UGC07151,,5.01,2.75,True,74.0,54.62676724830053,54.62676724830053,26.180044259053336,,,,
UGC07151,,5.5,2.75,True,76.2,55.583771012769546,55.583771012769546,27.05541861841267,,,,
UGC07232,,0.21,0.41,False,16.4,15.923799797786959,15.923799797786959,2.9036597695917052,,,,
UGC07232,,0.41,0.41,True,26.2,26.023199265270982,26.023199265270982,0.6748119646145697,,,,
UGC07232,,0.62,0.41,True,35.2,27.61289734888391,27.61289734888391,21.554268895216175,,,,
UGC07232,,0.82,0.41,True,44.0,27.451100160102875,27.451100160102875,37.61113599976619,,,,
UGC07261,,0.95,3.335,False,46.8,28.0072704846438,28.0072704846438,40.1554049473423,,,,
UGC07261,,1.9,3.335,False,63.0,51.25967225802366,51.25967225802366,18.6354408602799,,,,
UGC07261,,2.86,3.335,False,66.8,51.47776704558969,51.47776704558969,22.937474482650167,,,,
UGC07261,,3.81,3.335,True,69.6,51.01135559853316,51.01135559853316,26.70782241590063,,,,
UGC07261,,4.76,3.335,True,73.4,47.750963341067795,47.750963341067795,34.944191633422626,,,,
UGC07261,,5.72,3.335,True,74.7,45.78508163146594,45.78508163146594,38.70805671825175,,,,
UGC07261,,6.67,3.335,True,76.1,46.03186722261003,46.03186722261003,39.511343991314014,,,,
UGC07323,,0.58,2.91,False,23.9,22.00651040033381,22.00651040033381,7.922550626218366,,,,
UGC07323,,1.17,2.91,False,34.7,34.940545216123915,34.940545216123915,0.6932138793196326,,,,
UGC07323,,1.75,2.91,False,42.8,43.08,43.08,0.6542056074766383,,,,
UGC07323,,2.33,2.91,False,51.3,48.67,48.67,5.126705653021434,,,,
UGC07323,,2.91,2.91,True,57.7,53.28223155987369,53.28223155987369,7.656444436960674,,,,
UGC07323,,3.5,2.91,True,67.3,57.45912112101959,57.45912112101959,14.622405466538492,,,,
UGC07323,,4.07,2.91,True,75.4,61.59105860431366,61.59105860431366,18.314245882873138,,,,
UGC07323,,4.65,2.91,True,79.5,65.90393690819995,65.90393690819995,17.101966153207606,,,,
UGC07323,,5.23,2.91,True,82.8,67.5111050124348,67.5111050124348,18.46484901879855,,,,
UGC07323,,5.82,2.91,True,85.6,67.30523976630646,67.30523976630646,21.372383450576564,,,,
UGC07399,,0.61,3.065,False,47.3,32.02893223321689,32.02893223321689,32.28555553231101,,,,
UGC07399,,1.22,3.065,False,70.4,39.888054602850715,39.888054602850715,43.3408315300416,,,,
UGC07399,,1.84,3.065,False,83.7,39.8540763285263,39.8540763285263,52.38461609495066,,,,
UGC07399,,2.45,3.065,False,89.1,40.60332252414819,40.60332252414819,54.42949211655646,,,,
UGC07399,,3.07,3.065,True,91.7,41.31105905202625,41.31105905202625,54.94977202614368,,,,
UGC07399,,3.68,3.065,True,95.1,40.74000490917987,40.74000490917987,57.16087811863315,,,,
UGC07399,,4.3,3.065,True,96.9,40.091385608382254,40.091385608382254,58.62602104398116,,,,
UGC07399,,4.91,3.065,True,100.0,40.19807458075573,40.19807458075573,59.80192541924427,,,,
UGC07399,,5.52,3.065,True,103.0,40.57416049655248,40.57416049655248,60.60761116839566,,,,
UGC07399,,6.13,3.065,True,106.0,40.21075726717914,40.21075726717914,62.06532333284987,,,,
UGC07524,,0.35,5.345,False,14.4,15.45,15.45,7.291666666666659,,,,
UGC07524,,0.69,5.345,False,24.4,17.95,17.95,26.434426229508194,,,,
UGC07524,,1.03,5.345,False,29.2,20.19,20.19,30.856164383561637,,,,
UGC07524,,1.38,5.345,False,32.9,21.43,21.43,34.86322188449848,,,,
UGC07524,,1.72,5.345,False,37.8,23.082315741710143,23.082315741710143,38.93567264097845,,,,
UGC07524,,2.07,5.345,False,42.0,25.396523384116968,25.396523384116968,39.532087180673884,,,,
UGC07524,,2.41,5.345,False,45.1,27.13612536822455,27.13612536822455,39.8312076092582,,,,
UGC07524,,2.76,5.345,False,47.6,29.78547968389967,29.78547968389967,37.425462848950275,,,,
UGC07524,,3.1,5.345,False,52.3,31.49247052868352,31.49247052868352,39.78495118798562,,,,
UGC07524,,3.45,5.345,False,57.3,33.1353617756016,33.1353617756016,42.17214349807748,,,,
UGC07524,,3.79,5.345,False,61.4,34.469522770122595,34.469522770122595,43.86071210077753,,,,
UGC07524,,4.14,5.345,False,64.5,36.24532107734735,36.24532107734735,43.805703756050626,,,,
UGC07524,,4.48,5.345,False,66.4,37.518872584340805,37.518872584340805,43.495673818763855,,,,
UGC07524,,4.82,5.345,False,66.9,38.25680070262018,38.25680070262018,42.81494663285474,,,,
UGC07524,,5.17,5.345,False,69.4,39.21413010637875,39.21413010637875,43.49548976026117,,,,
UGC07524,,5.51,5.345,True,70.2,39.541110252495436,39.541110252495436,43.673632118952376,,,,
UGC07524,,5.86,5.345,True,70.9,39.464805840140656,39.464805840140656,44.33736834959005,,,,
UGC07524,,6.2,5.345,True,72.3,40.000499996875035,40.000499996875035,44.67427386324338,,,,
UGC07524,,6.55,5.345,True,73.9,40.904636656496535,40.904636656496535,44.648664876188725,,,,
UGC07524,,6.89,5.345,True,75.0,41.89410101673027,41.89410101673027,44.14119864435964,,,,
UGC07524,,7.25,5.345,True,75.5,42.96818008712959,42.96818008712959,43.08850319585485,,,,
UGC07524,,7.58,5.345,True,77.1,44.12308806056077,44.12308806056077,42.7716108163933,,,,
UGC07524,,7.94,5.345,True,77.0,45.409859061661926,45.409859061661926,41.02615706277672,,,,
UGC07524,,8.27,5.345,True,77.0,46.65737347944052,46.65737347944052,39.40600846825907,,,,
UGC07524,,8.63,5.345,True,78.2,47.95944328284055,47.95944328284055,38.670788640868864,,,,
UGC07524,,8.97,5.345,True,79.6,48.89951431251644,48.89951431251644,38.568449356135126,,,,
UGC07524,,9.3,5.345,True,80.3,49.741077591865654,49.741077591865654,38.05594322308138,,,,
UGC07524,,9.66,5.345,True,81.2,50.45232303868673,50.45232303868673,37.86659724299664,,,,
UGC07524,,9.99,5.345,True,82.3,51.07104267586477,51.07104267586477,37.945270138681934,,,,
UGC07524,,10.35,5.345,True,83.8,51.84790931175529,51.84790931175529,38.12898650148533,,,,
UGC07524,,10.69,5.345,True,79.0,51.60248056053119,51.60248056053119,34.680404353757986,,,,
UGC07559,,0.36,1.265,False,9.31,9.938475738260871,9.938475738260871,6.750544986690343,,,,
UGC07559,,0.72,1.265,False,15.9,16.02928881766125,16.02928881766125,0.8131372179952809,,,,
UGC07559,,1.08,1.265,False,21.4,18.317341510164624,18.317341510164624,14.404946214183994,,,,
UGC07559,,1.45,1.265,True,26.1,19.779307369066288,19.779307369066288,24.217213145339898,,,,
UGC07559,,1.8,1.265,True,29.7,20.500639014430746,20.500639014430746,30.97427941269109,,,,
UGC07559,,2.17,1.265,True,31.1,21.234354240240037,21.234354240240037,31.722333632668693,,,,
UGC07559,,2.53,1.265,True,32.1,22.581483565080486,22.581483565080486,29.6526991742041,,,,
UGC07577,,0.19,0.845,False,3.74,3.43,3.43,8.288770053475938,,,,
UGC07577,,0.38,0.845,False,5.4,6.16,6.16,14.074074074074067,,,,
UGC07577,,0.57,0.845,False,7.31,8.77564812421282,8.77564812421282,20.049905939983862,,,,
UGC07577,,0.75,0.845,False,8.85,11.462399399776645,11.462399399776645,29.518637285611817,,,,
UGC07577,,0.94,0.845,True,10.7,13.049704977508112,13.049704977508112,21.959859602879558,,,,
UGC07577,,1.13,0.845,True,12.4,14.089375429734279,14.089375429734279,13.62399540108289,,,,
UGC07577,,1.32,0.845,True,14.1,15.310248201776483,15.310248201776483,8.58332057997506,,,,
UGC07577,,1.51,0.845,True,15.9,15.56226847217333,15.56226847217333,2.1240976592872394,,,,
UGC07577,,1.69,0.845,True,17.8,14.969011323397414,14.969011323397414,15.904430767430263,,,,
UGC07603,,0.34,2.055,False,19.6,20.19101285225682,20.19101285225682,3.015371695187843,,,,
UGC07603,,0.68,2.055,False,32.5,28.671743930218128,28.671743930218128,11.779249445482684,,,,
UGC07603,,1.02,2.055,False,41.9,32.123955235929465,32.123955235929465,23.33184907892729,,,,
UGC07603,,1.37,2.055,False,50.6,33.17132044402212,33.17132044402212,34.444030743039285,,,,
UGC07603,,1.71,2.055,False,57.0,34.92588867874374,34.92588867874374,38.726511089923264,,,,
UGC07603,,2.05,2.055,False,60.5,34.618772364137925,34.618772364137925,42.77888865431748,,,,
UGC07603,,2.39,2.055,True,60.5,32.90446322309483,32.90446322309483,45.61245748248788,,,,
UGC07603,,2.74,2.055,True,60.0,30.627131762540223,30.627131762540223,48.95478039576629,,,,
UGC07603,,3.08,2.055,True,61.5,29.085716425764726,29.085716425764726,52.70615215322808,,,,
UGC07603,,3.42,2.055,True,61.5,28.339728297921276,28.339728297921276,53.919140978989795,,,,
UGC07603,,3.76,2.055,True,63.0,27.770518540351382,27.770518540351382,55.91981184071209,,,,
UGC07603,,4.11,2.055,True,64.0,27.027572957999762,27.027572957999762,57.76941725312537,,,,
UGC07608,,0.6,2.39,False,14.6,10.70028037015853,10.70028037015853,26.710408423571707,,,,
UGC07608,,1.19,2.39,False,31.5,14.55742078803797,14.55742078803797,53.78596575226042,,,,
UGC07608,,1.79,2.39,False,44.8,17.665588017385666,17.665588017385666,60.56788388976414,,,,
UGC07608,,2.38,2.39,False,50.6,21.114755504149226,21.114755504149226,58.27123418152327,,,,
UGC07608,,2.99,2.39,True,55.6,22.602783014487397,22.602783014487397,59.3475125638716,,,,
UGC07608,,3.59,2.39,True,61.4,24.49139032394854,24.49139032394854,60.11174214340628,,,,
UGC07608,,4.18,2.39,True,66.0,26.844360674078274,26.844360674078274,59.32672625139655,,,,
UGC07608,,4.78,2.39,True,69.3,29.088863848558955,29.088863848558955,58.02472749125691,,,,
UGC07690,,0.59,2.065,False,45.3,45.956013752282736,45.956013752282736,1.4481539785490927,,,,
UGC07690,,1.18,2.065,False,59.8,50.24325825421755,50.24325825421755,15.981173487930514,,,,
UGC07690,,1.77,2.065,False,60.7,47.885238852907484,47.885238852907484,21.111632861766914,,,,
UGC07690,,2.36,2.065,True,58.8,46.2052486196103,46.2052486196103,21.41964520474438,,,,
UGC07690,,2.95,2.065,True,57.9,43.524711371817276,43.524711371817276,24.827786922595376,,,,
UGC07690,,3.54,2.065,True,56.9,40.91222433454334,40.91222433454334,28.09802401661979,,,,
UGC07690,,4.13,2.065,True,55.9,38.370010424809635,38.370010424809635,31.359552012862906,,,,
UGC07866,,0.33,1.16,False,12.2,9.66884170932589,9.66884170932589,20.74719910388615,,,,
UGC07866,,0.66,1.16,False,19.4,13.660234258606256,13.660234258606256,29.58642134739043,,,,
UGC07866,,1.0,1.16,False,23.9,18.014230485924177,18.014230485924177,24.626650686509716,,,,
UGC07866,,1.33,1.16,True,26.0,19.610520135886247,19.610520135886247,24.574922554283663,,,,
UGC07866,,1.67,1.16,True,28.2,20.40604077228113,20.40604077228113,27.638153289783222,,,,
UGC07866,,2.0,1.16,True,30.6,21.259343828067692,21.259343828067692,30.52502016971343,,,,
UGC07866,,2.32,1.16,True,33.1,21.747599867571594,21.747599867571594,34.29728136685319,,,,
UGC08286,,0.47,4.02,False,22.2,16.14,16.14,27.297297297297295,,,,
UGC08286,,0.95,4.02,False,43.4,24.37,24.37,43.8479262672811,,,,
UGC08286,,1.42,4.02,False,60.2,30.01,30.01,50.14950166112956,,,,
UGC08286,,1.9,4.02,False,69.6,35.70852139195909,35.70852139195909,48.69465317247257,,,,
UGC08286,,2.37,4.02,False,72.5,40.17151229416189,40.17151229416189,44.59101752529394,,,,
UGC08286,,2.84,4.02,False,74.3,40.94967277036533,40.94967277036533,44.886039340019735,,,,
UGC08286,,3.3,4.02,False,75.8,42.33944732752189,42.33944732752189,44.143209330446055,,,,
UGC08286,,3.78,4.02,False,77.2,43.028005996095146,43.028005996095146,44.26424093770059,,,,
UGC08286,,4.25,4.02,True,79.3,43.89364532594667,43.89364532594667,44.648618756687675,,,,
UGC08286,,4.73,4.02,True,81.3,44.171178385911325,44.171178385911325,45.66890727440181,,,,
UGC08286,,5.2,4.02,True,81.6,42.27791976907094,42.27791976907094,48.18882381241306,,,,
UGC08286,,5.67,4.02,True,82.1,41.01351240749809,41.01351240749809,50.04444286541037,,,,
UGC08286,,6.15,4.02,True,82.9,39.08484360976771,39.08484360976771,52.85302338990626,,,,
UGC08286,,6.62,4.02,True,83.2,38.20028272146687,38.20028272146687,54.08619865208309,,,,
UGC08286,,7.1,4.02,True,83.5,39.41368417187107,39.41368417187107,52.797983027699324,,,,
UGC08286,,7.57,4.02,True,83.8,38.315511219348224,38.315511219348224,54.277432912472285,,,,
UGC08286,,8.04,4.02,True,84.3,38.00846747765556,38.00846747765556,54.912849967193885,,,,
UGC08490,,0.34,5.075,False,38.8,27.88485251888559,27.88485251888559,28.13182340493404,,,,
UGC08490,,0.68,5.075,False,50.1,40.152713482403655,40.152713482403655,19.854863308575542,,,,
UGC08490,,1.02,5.075,False,60.2,45.68022876475117,45.68022876475117,24.11922132101135,,,,
UGC08490,,1.36,5.075,False,68.2,47.83659686892453,47.83659686892453,29.85836236228075,,,,
UGC08490,,1.69,5.075,False,72.8,48.01641802550457,48.01641802550457,34.04338183309812,,,,
UGC08490,,2.03,5.075,False,75.3,47.5740118131738,47.5740118131738,36.82070144332829,,,,
UGC08490,,2.37,5.075,False,76.6,46.876435444687985,46.876435444687985,38.80360908004179,,,,
UGC08490,,2.7,5.075,False,77.6,46.08538271512997,46.08538271512997,40.61162021246138,,,,
UGC08490,,3.05,5.075,False,78.5,44.954221158863376,44.954221158863376,42.73347623074729,,,,
UGC08490,,3.38,5.075,False,78.2,44.11988780584103,44.11988780584103,43.58070613063807,,,,
UGC08490,,3.72,5.075,False,78.8,43.91853595009743,43.91853595009743,44.26581732221138,,,,
UGC08490,,4.06,5.075,False,79.2,43.58972355957307,43.58972355957307,44.9624702530643,,,,
UGC08490,,4.39,5.075,False,79.2,42.21027836913659,42.21027836913659,46.704193978362895,,,,
UGC08490,,4.74,5.075,False,79.2,40.773468088942344,40.773468088942344,48.51834837254755,,,,
UGC08490,,5.08,5.075,True,78.8,39.16477243646387,39.16477243646387,50.29851213646717,,,,
UGC08490,,5.41,5.075,True,78.5,37.26605157512666,37.26605157512666,52.52732283423356,,,,
UGC08490,,5.75,5.075,True,80.1,36.600875672584664,36.600875672584664,54.30602288066833,,,,
UGC08490,,6.09,5.075,True,80.1,36.22675806637961,36.22675806637961,54.77308605945117,,,,
UGC08490,,6.42,5.075,True,80.1,35.44658657755355,35.44658657755355,55.74708292440255,,,,
UGC08490,,6.77,5.075,True,80.1,34.84153412236608,34.84153412236608,56.50245427919341,,,,
UGC08490,,7.11,5.075,True,79.8,34.18422004375703,34.18422004375703,57.162631524114,,,,
UGC08490,,7.44,5.075,True,79.8,34.435581888505965,34.435581888505965,56.84764174372686,,,,
UGC08490,,7.78,5.075,True,79.5,34.13930286341535,34.13930286341535,57.05748067494925,,,,
UGC08490,,8.12,5.075,True,79.5,32.92032350995354,32.92032350995354,58.59078803779429,,,,
UGC08490,,8.46,5.075,True,78.8,32.696645087837375,32.696645087837375,58.506795573810436,,,,
UGC08490,,8.8,5.075,True,77.9,32.5522180503879,32.5522180503879,58.21281379924532,,,,
UGC08490,,9.13,5.075,True,77.2,31.829610428027546,31.829610428027546,58.769934678720794,,,,
UGC08490,,9.47,5.075,True,77.6,31.114115767606187,31.114115767606187,59.904489990198215,,,,
UGC08490,,9.77,5.075,True,76.6,30.863068544783424,30.863068544783424,59.70878780054383,,,,
UGC08490,,10.15,5.075,True,77.6,30.777426793024787,30.777426793024787,60.338367534761865,,,,
UGC08550,,0.49,2.68,False,25.0,17.379815879346936,17.379815879346936,30.480736482612254,,,,
UGC08550,,0.97,2.68,False,42.5,27.012959852633696,27.012959852633696,36.4400944643913,,,,
UGC08550,,1.47,2.68,False,48.0,30.659944553113593,30.659944553113593,36.12511551434668,,,,
UGC08550,,1.95,2.68,False,49.2,30.61823312995053,30.61823312995053,37.767818841563965,,,,
UGC08550,,2.44,2.68,False,50.4,27.868952258741267,27.868952258741267,44.704459804084784,,,,
UGC08550,,2.92,2.68,True,51.6,25.197341129571587,25.197341129571587,51.167943547341885,,,,
UGC08550,,3.41,2.68,True,53.2,24.24608834430824,24.24608834430824,54.42464596934542,,,,
