r_kpc,C
693.63,1.2145717992007374
674.09,1.2076016253113877
654.55,1.200496717536449
635.0100000000001,1.1932626188937323
615.4699999999999,1.1859060100851306
595.9300000000001,1.1784348022696287
576.395,1.170860180882561
556.8599999999999,1.1631908877065962
537.32,1.155437067235094
517.7799999999999,1.147614398969174
498.24,1.1397382643730887
478.7,1.131825759147384
459.16,1.1238957397920117
439.62,1.1159688524932478
420.08,1.108067540874107
400.545,1.1002180296054147
381.01,1.092444231967339
361.47,1.0847717967735437
341.93,1.0772318894087811
322.39,1.0698550736935775
302.85,1.0626731248548515
283.31,1.0557188018070796
263.77,1.0490255792943688
244.235,1.0426289377126268
224.7,1.0365610533237342
205.16,1.030854129950089
185.62,1.025542694037415
166.08,1.0206585430688682
146.54,1.0162319097364163
127.0,1.0122910281362354
107.46,1.0088617091717256
87.925,1.0059676068807168
68.38999999999999,1.0036275458146457
48.85,1.0018573889390368
29.309999999999995,1.0006702535175347
9.77,1.0000745614576447
245.365,1.0429903175841078
239.96,1.0412717791744917
233.2,1.0391587204188864
226.44,1.0370873155695977
219.68,1.0350589539667077
212.92,1.0330750153345751
206.16,1.0311368677217732
199.4,1.0292458654105692
192.64,1.0274033468009516
185.88,1.025610632274475
179.12,1.0238690220434454
172.36,1.0221797939912107
165.6,1.0205442015095187
158.84500000000003,1.0189646199470483
152.09,1.0174410148672923
145.33,1.0159734867029384
138.57,1.0145643181024775
131.80999999999997,1.0132146079511661
125.05,1.011925417963717
118.29,1.0106977706811373
111.53,1.0095326475170545
104.77,1.0084309868602068
98.01,1.0073936822397083
91.25,1.0064215805595655
84.49000000000001,1.0055154804087836
77.72999999999999,1.0046761304531993
70.97,1.0039042279149653
64.21000000000001,1.003200417145346
57.45,1.0025652882961955
50.69500000000001,1.0019997689690556
43.94,1.0015038410914283
37.18,1.0010776352006159
30.42,1.0007219065074298
23.66,1.000436958113704
16.9,1.0002230332804136
10.14,1.000080314909458
3.3800000000000003,1.0000089251531805
185.25,1.0254461431886552
178.75,1.0237751977100285
172.25,1.0221527466744118
165.75,1.0205799035522876
159.25,1.019057759002661
152.75,1.0175873791059369
146.25,1.0161698036093543
139.74999999999997,1.014806044189987
133.25,1.0134970827403682
126.75,1.0122438696818505
120.25,1.0110473223108247
113.75,1.0099083231829158
107.25,1.0088277185402474
100.75,1.0078063167868134
94.25,1.0068448870169115
87.75,1.0059441576014978
81.25,1.0051048148371897
74.75,1.0043275016624875
68.25,1.0036128164456177
61.75,1.0029613118481888
55.25,1.0023734937686373
48.75,1.0018498203691857
42.24999999999999,1.0013907011897771
35.75000000000001,1.0009964963521576
29.25,1.000667515856976
22.75,1.0004040189764507
16.25,1.000206213744817
9.75,1.000074256548417
3.25,1.0000082518169378
476.71,1.1310186156791857
473.11,1.1295580589174805
467.575,1.127311707139641
462.045,1.1250668942283002
456.51,1.1228200383616986
450.975,1.1205736585244044
445.445,1.1183302835492328
439.91,1.1160863689420832
434.375,1.1138444677516293
428.845,1.1116071372229268
423.31,1.1093708782237968
417.775,1.1071382733267188
412.245,1.1049119031448904
406.71,1.1026883221095407
401.175,1.1004701370900654
395.645,1.0982599463311489
390.11,1.0960543661445865
384.575,1.0938560217487054
379.04,1.0916655475580441
373.505,1.0894835881346863
367.975,1.0873127563921765
362.44,1.0851497904111402
356.90500000000003,1.0829973307312832
351.375,1.0808579890176198
345.84,1.078728587542925
340.30499999999995,1.0766117656240075
334.77500000000003,1.0745101252175897
329.23999999999995,1.0724205810299332
323.70500000000004,1.070345762395835
318.175,1.0682882523554562
312.64000000000004,1.066245066124378
307.105,1.0642188135327104
301.57500000000005,1.062212048769383
296.04,1.0602218954079647
290.505,1.0582509335155765
284.975,1.056301677806815
279.44,1.0543713677757147
273.90500000000003,1.0524625427772747
268.37500000000006,1.0505776667954294
262.84000000000003,1.0487141024661013
257.305,1.0468743368551277
251.775,1.0450607713997009
246.24,1.0432708987087758
240.705,1.0415071414359964
235.175,1.039771826188333
229.64,1.0380625819463987
224.105,1.0363817543839033
218.57,1.0347301040265307
213.035,1.033108386760848
207.505,1.0315187762504938
201.97,1.0299591417321792
196.435,1.028431671811749
190.905,1.0269384311829133
185.37,1.0254774401729079
179.83500000000004,1.0240507756897586
174.30499999999998,1.0226603805473071
168.77,1.0213044307541757
163.235,1.0199848784856396
157.70499999999998,1.0187035319627449
152.17,1.0174587269544955
146.63500000000002,1.0162522781268937
141.105,1.01508584677276
135.57,1.0139579319979237
130.03500000000005,1.012870198626772
124.505,1.0118241492526334
118.97,1.0108184494092314
113.435,1.0098546023812447
107.905,1.008933941043761
102.37,1.008055299987679
96.835,1.0072200100837192
91.305,1.0064292244075865
85.77,1.0056819488030813
80.235,1.0049793318605174
74.69999999999999,1.0043217643220688
69.165,1.0037096133972259
63.635,1.0031437131544947
58.1,1.0026233586939983
52.565,1.0021493761187494
47.035,1.001722398695282
41.49999999999999,1.0013418967473857
35.965,1.001008493975745
30.435,1.00072261759314
24.9,1.0004839140132384
19.365,1.0002927997057283
13.835,1.0001494921853369
8.3,1.0000538145198714
2.765,1.0000059727606827
196.785,1.0285272931573228
191.395,1.0270693992696633
186.0,1.02564201388683
180.605,1.0242471640468507
175.215,1.0228867471788778
169.82500000000002,1.0215600948988917
164.435,1.0202678363079614
159.045,1.0190105894087897
153.65499999999997,1.017788960413946
148.265,1.016603543058508
142.87,1.0154538696609483
137.47500000000002,1.0143416250827928
132.085,1.01326834094141
126.695,1.0122335060699852
121.305,1.0112376417254383
115.915,1.0102812527308982
110.525,1.0093648268575641
105.13,1.0084880405253958
99.735,1.0076522156039234
94.345,1.006858503309992
88.95500000000001,1.00610652365549
83.565,1.0053966704272734
78.175,1.004729317019629
72.785,1.0041048159511312
67.395,1.0035234984056758
62.0,1.0029851951715012
56.605,1.0024907536312007
51.215,1.002040836012749
45.825,1.001635205460119
40.435,1.0012740804760156
35.045,1.0009576560395248
29.655,1.0006861033440095
24.265,1.0004595695662994
18.87,1.0002780303903134
13.475,1.0001418157222213
8.085,1.0000510629291532
2.695,1.000005674173888
960.685,1.2952544681066012
952.375,1.2931504540271783
939.59,1.2898648353497038
926.81,1.286521042152122
914.025,1.2831157951788625
901.24,1.2796497658848724
888.455,1.2761223717170271
875.67,1.2725330775110857
862.8900000000001,1.2688828410317647
850.105,1.2651683816755153
837.3199999999999,1.261390754697528
824.5400000000001,1.257551184212768
811.755,1.2536464520848423
798.9699999999999,1.2496779177931407
786.1899999999999,1.245647131408376
773.405,1.241550998049895
760.62,1.237391247893224
747.84,1.2331698254947736
735.0550000000001,1.2288838319492583
722.27,1.2245354437007452
709.4849999999999,1.2201253403471308
696.6999999999999,1.2156543536619528
683.92,1.2111252612229266
671.135,1.206535685484446
658.35,1.201888736776323
645.5699999999999,1.1971878091783736
632.785,1.1924309731379468
620.0,1.1876220226474035
607.22,1.182765060465945
594.4350000000001,1.1778587169778538
581.65,1.1729075639407769
568.87,1.167916503344414
556.0849999999999,1.1628848411191592
543.3,1.1578180151949973
530.52,1.1527218087121955
517.735,1.147596315675964
504.95,1.1424479143192128
492.165,1.1372813093852878
479.38000000000005,1.13210152602075
466.6,1.1269159440222818
453.815,1.1217261823562414
441.03,1.1165402767581176
428.25,1.1113665861340305
415.465,1.1062077248008222
402.68,1.1010727067152422
389.9,1.0959708240936386
377.115,1.090905691999298
364.33,1.0858872169588967
351.55,1.0809255116672776
338.765,1.0760251357412094
325.98,1.0711967269171732
313.20000000000005,1.0664510266331302
300.415,1.0617934094673598
287.63,1.0572349981981242
274.845,1.052785167762289
262.06,1.048453381742096
249.28,1.0442507708724762
236.495,1.04018356319257
223.71,1.0362629101527383
210.93,1.0324996491420824
198.145,1.0289000954961869
185.36,1.0254748314745217
172.58,1.0222339312267723
159.79500000000002,1.0191834114154237
147.01,1.0163327917696992
134.23000000000002,1.0136908878700457
121.445,1.0112630111289604
108.66,1.0090571255599454
95.875,1.0070795815442604
83.09,1.0053361462086274
70.31000000000002,1.0038325032579547
57.525000000000006,1.0025719560730504
44.74,1.0015589271033227
31.96,1.000796729667459
19.175,1.0002870855573482
6.39,1.000031898043025
447.97,1.1193544560158613
443.555,1.1175638752518804
439.145,1.11577638078932
434.73,1.1139881865178622
430.315,1.1122015917906183
425.905,1.110418893334919
421.49,1.1086363297845736
417.075,1.1068562093301915
412.665,1.1050808336332603
408.25,1.103306471551302
403.835,1.1015354369841444
399.425,1.0997700331766176
395.01,1.0980065648545423
390.595,1.0962473482441768
386.18,1.0944927001313394
381.765,1.0927429415038714
377.355,1.0910003701117215
372.94,1.0892613634164376
368.525,1.0875282332996963
364.115,1.085803268920587
359.70000000000005,1.0840828993487506
355.285,1.0823694285019234
350.875,1.0806651326681949
346.46,1.0789664986321787
342.045,1.077275818012928
337.635,1.0755953496983657
333.22,1.0739216443746793
328.805,1.072256976773016
324.395,1.0706035836098278
319.98,1.0689580857164789
315.565,1.0673227360999489
311.15500000000003,1.0656997443017309
306.74,1.0640858075749788
302.325,1.0624831521298488
297.91,1.0608921600488452
293.495,1.0593132152760758
289.08500000000004,1.0577484703456006
284.67,1.0561947638607543
280.25500000000005,1.0546542654920574
275.845,1.0531290862311662
271.43,1.051616157810433
267.015,1.05011760853771
262.605,1.048635502147481
258.19000000000005,1.047166869678292
253.775,1.0457137922839188
249.365,1.0442782805871555
244.95,1.0428574710201726
240.535,1.0414533916521311
236.125,1.0400679940301365
231.71,1.0386985259505377
227.295,1.0373469563597706
222.885,1.036015171689686
218.47,1.0347005369276188
214.055,1.0334049557868386
209.64,1.0321288094022627
205.225,1.0308724764687902
200.81500000000003,1.0296377213664987
196.4,1.0284221169084014
191.985,1.02722744441491
187.575,1.0260553869688387
183.16,1.0249036492129324
178.74499999999998,1.0237739308892628
174.335,1.0226678278100916
169.92000000000002,1.0215831815284875
165.50500000000002,1.0205216041869536
161.095,1.0194845984775733
156.67999999999998,1.018470147685615
152.265,1.0174797704653786
147.85500000000002,1.0165148707116527
143.44,1.0155735779839197
139.025,1.0146573117419626
134.61499999999998,1.013767371628413
130.2,1.0129020377195266
125.78499999999998,1.012062624807002
121.37,1.0112494170654616
116.955,1.0104626912238872
112.545,1.0097035617820058
108.13,1.0089705682757375
103.715,1.0082648396488143
99.305,1.007587373065331
94.89,1.0069368682972324
90.475,1.00631433654074
86.065,1.0057206534044467
81.65,1.0051546819003045
77.235,1.0046173112788153
72.825,1.0041092918171335
68.41,1.003629652402699
63.995,1.003179156596347
59.585,1.0027584260519693
55.17,1.0023666577895152
50.755,1.002004486429832
46.345,1.001672402231677
41.92999999999999,1.0013697722177448
37.515,1.0010970993469683
33.1,1.0008544825318644
28.685,1.0006420099187128
24.275,1.0004599480879734
19.86,1.0003079505285557
15.445,1.000186296206106
11.035,1.0000951156721063
6.619999999999999,1.000034235468205
461.87,1.124995853084025
457.855,1.1233659973716241
452.5,1.1211925037547814
447.145,1.1190197943510574
441.79,1.1168483303338805
436.435,1.1146785829980417
431.08,1.1125110337240967
425.725,1.1103461739309761
420.37,1.1081845050163917
415.015,1.1060265382846408
409.66,1.1038727948614184
404.305,1.1017238055952472
398.9500000000001,1.099580110945152
393.595,1.0974422608542145
388.24,1.0953108146086548
382.8850000000001,1.093186340682101
377.53,1.091069416564727
372.175,1.0889606285769493
366.8200000000001,1.0868605716673998
361.465,1.084769849194906
356.11,1.0826890726942375
350.75500000000005,1.080618861625396
345.40000000000003,1.0785598431062584
340.045,1.076512651628404
334.69000000000005,1.074477928755989
329.33500000000004,1.0724563228075616
323.98,1.0704484885207468
318.625,1.0684550866997542
313.27,1.0664767838457128
307.915,1.0645142517698611
302.56,1.062568167189666
297.205,1.0606392113079846
291.85,1.0587280693754215
286.495,1.05683543023608
281.14,1.054961985856949
275.785,1.0531084308412109
270.43,1.0512754619258071
265.075,1.0494637774636377
259.72,1.0476740768908248
254.365,1.0459070601795182
249.01,1.0441634272767644
243.655,1.0424438775300175
238.3,1.0407491090999144
232.945,1.0390798183609824
227.59,1.03743669929101
222.235,1.0358204428498399
216.88,1.034231736348409
211.525,1.0326712628088954
206.17,1.0311397003168832
200.81500000000003,1.0296377213664987
195.46000000000004,1.0281659921995139
190.105,1.0267251721394566
184.75000000000003,1.0253159129218001
179.395,1.023938858021351
174.04,1.0225946419779797
168.685,1.0212838897218723
163.32999999999998,1.0200072158995208
157.97499999999997,1.0187652242016754
152.61999999999998,1.0175585066945279
147.265,1.0163876431553978
141.90999999999997,1.0152532004142178
136.55499999999998,1.0141557317021257
131.2,1.013095776008476
125.84499999999998,1.012073857447593
120.49,1.0110904846365851
115.135,1.010146150085539
109.78,1.0092413296013991
104.42499999999998,1.0083764817068344
99.07,1.00755204707537
93.715,1.0067684479840449
88.36,1.0060260877848302
83.005,1.0053253503960125
77.64999999999999,1.0046665998147166
72.295,1.0040501796516985
66.94,1.0034764126894997
61.585,1.00294560046501
56.23,1.0024580228774338
50.875,1.0020139378225983
45.52,1.0016135808544897
40.165000000000006,1.00125716487484
34.81,1.0009448798515215
29.455,1.0006768925664424
24.100000000000005,1.0004533463935643
18.745,1.0002743611075922
13.39,1.0001400327238108
8.035,1.0000504333694686
2.68,1.0000056111870284
198.66,1.0290417824234623
193.755,1.0277038585293103
188.85,1.0263920421075658
183.945,1.025106832318534
179.04,1.0238487223966057
174.135,1.0226181992153742
169.23,1.0214157428525712
164.325,1.020241826155486
159.42000000000002,1.0190969143075324
154.515,1.0179814643966447
149.61,1.0168959249861935
144.705,1.0158407356891164
139.79999999999998,1.0148163267459744
134.89499999999998,1.013823118607638
129.98999999999998,1.0128615215233214
125.085,1.0119319351346732
120.18,1.0110347480766462
115.275,1.0101703375858486
110.37,1.0093390691170914
105.465,1.0085412959688291
100.555,1.0077765975612065
95.65,1.007046859497791
90.745,1.0063516004283066
85.84,1.0056911214681123
80.935,1.0050657098603568
76.03,1.0044756386689186
71.125,1.0039211664848073
66.22,1.003402537146606
61.315,1.0029199794755084
56.41,1.0024737070254863
51.505,1.0020639178490867
46.6,1.0016907942793356
41.69499999999999,1.001354502728195
36.790000000000006,1.0010551935019825
31.885000000000005,1.0007930006341372
26.98,1.000568041735676
22.075,1.0003804178636488
17.169999999999998,1.0002302134078727
12.265,1.0001174959961732
7.36,1.0000423164183383
2.455,1.0000047085689396
119.515,1.0109156259531369
114.43,1.0100247593691438
109.345,1.0091695781547827
104.26,1.0083504733164381
99.175,1.0075678213110275
94.085,1.0068212684859439
89.0,1.006112627928405
83.91499999999999,1.0054414784462202
78.83,1.0048081342061703
73.745,1.0042128928622183
68.66,1.0036560352107748
63.575,1.0031378248636895
58.48499999999999,1.0026580558517986
53.400000000000006,1.002217899261223
48.315,1.0018170749113433
43.23,1.0014557747659725
38.145,1.0011341722583356
33.055,1.0008521647018813
27.97,1.0006104420132107
22.885,1.0004088242215003
17.8,1.000247408767197
12.715,1.0001262737463574
7.63,1.0000454778162853
2.545,1.000005060124571
169.095,1.021383049130611
164.465,1.020274932516982
159.835,1.0191926479293731
155.20000000000002,1.0181354540513243
150.565,1.0171049130104586
145.93499999999997,1.0161024648870596
141.29999999999998,1.0151263090661578
136.665,1.014177899856874
132.03500000000005,1.013258563860048
127.405,1.0123676026034882
122.77,1.0115044315885189
118.135,1.0106703515402902
113.505,1.009866528480049
108.87,1.009091530433201
104.235,1.0083465359992423
99.605,1.007632584301209
94.975,1.0069491287955297
90.34,1.0062957441331137
85.705,1.0056734377243592
81.075,1.0050830718595534
76.445,1.004524188109366
71.81,1.0039964525603084
67.175,1.003500692973877
62.545,1.0030375872573385
57.91,1.0026063181011835
53.275000000000006,1.0022075737812888
48.645,1.0018418898160535
44.015,1.0015089636978272
39.38,1.001208621700502
34.745,1.0009413610738558
30.115,1.0007075233597
25.48,1.0005066972449141
20.845,1.0003392337666728
16.215,1.0002053267604842
11.585,1.000104831316962
6.949999999999999,1.000037733480279
147.21499999999995,1.0163768814704772
142.685,1.0154151067378436
138.155,1.0144797346179881
133.625,1.0135710933541864
129.09500000000003,1.0126895036682788
124.565,1.0118352784892357
120.035,1.0110087226860387
115.505,1.01021013280529
110.975,1.0094397968139497
106.445,1.008697993847607
101.915,1.00798499396468
97.385,1.0073010579069364
92.855,1.0066464368667198
88.325,1.0060213722612625
83.795,1.0054260955144498
79.27000000000001,1.0048614351407266
74.745,1.0043269277616704
70.215,1.0038222327285038
65.68499999999999,1.0033481468260173
61.155,1.0029048485477792
56.62499999999999,1.0024925052609353
52.095,1.0021112730495967
47.565,1.0017612965682345
43.035,1.0014427089053326
38.505,1.0011556314575392
33.97500000000001,1.0009001738145364
29.445,1.0006764336548326
24.915,1.00048449665266
20.385,1.000324436396143
15.855,1.0001963143168842
11.325,1.0001001796310918
6.795000000000001,1.0000360692923558
2.265,1.0000040079561536
284.08500000000004,1.055989875914117
280.275,1.0546612136022424
276.46000000000004,1.0533409527523006
272.64500000000004,1.052031095508403
268.835,1.0507335899242878
265.02000000000004,1.0494452829176992
261.20500000000004,1.0481681372475427
257.395,1.0469040573154804
253.58000000000004,1.045649978178903
249.765,1.044407819329323
245.955,1.0431794376114327
242.14,1.0419618612494048
238.325,1.0407569625309947
234.515,1.0395665468011108
230.7,1.038387740420828
226.885,1.0372223644993699
223.075,1.0360721689178558
219.26,1.0349343830695226
215.445,1.033810772888964
211.635,1.0327030288262693
207.82,1.0316084881092442
204.005,1.0305288574987492
200.195,1.029465764062452
196.38,1.028416657554252
192.565,1.0273831815786163
188.755,1.026366895905347
184.94,1.0253653673771226
181.125,1.024380172496257
177.315,1.0234127998761424
173.5,1.0224609378643335
169.685,1.0215260919734248
165.875,1.0206096758804097
162.06500000000003,1.0197106719497229
158.25,1.0188281510717963
154.435,1.0179635182234295
150.625,1.0171180814875027
146.81,1.016289828904655
142.99499999999998,1.015480085742632
139.185,1.0146900767594
135.37,1.0139179249404604
131.55499999999998,1.0131648723118192
127.745,1.0124320569495648
123.93,1.0117177403697357
120.115,1.0110230779794736
116.305,1.0103491179913937
112.49,1.0096942638044517
108.675,1.009059581007724
104.865,1.0084460249658291
101.05,1.0078521440657806
97.235,1.007278911079098
93.425,1.0067271857558835
89.61,1.0061956643161154
85.79500000000002,1.0056852239349245
81.985,1.0051966262192702
78.16999999999999,1.0047287177948132
74.355,1.004282277701968
70.545,1.0038579671324162
66.73000000000002,1.003454785407171
62.915,1.003073411152599
59.105,1.002714403146509
55.295,1.0023773432772012
51.48,1.0020619229867112
47.665,1.0017686839796829
43.855,1.0014980459049958
40.04,1.001249371571091
36.225,1.0010230980491337
32.415,1.0008195390568801
28.6,1.0006382155706124
24.785,1.0004794587231505
20.975,1.000343475313002
17.16,1.0002299454515229
13.345,1.0001390933460963
9.535,1.0000710182121755
5.72,1.0000255599433119
1.905,1.000002835159705
107.405,1.0088528008918058
105.235,1.0085047155410547
103.065,1.0081632559217801
100.895,1.0078284506908333
98.725,1.0075003280052626
96.555,1.0071789155165263
94.385,1.0068642403647923
92.215,1.006556329173326
90.045,1.0062552080429688
87.87500000000001,1.0059609025467113
85.705,1.0056734377243592
83.535,1.005392838077298
81.365,1.0051191275633566
79.19500000000001,1.0048523295917706
77.02499999999999,1.0045924670182507
74.855,1.0043395621401545
72.685,1.0040936366917654
70.515,1.0038547118396812
68.345,1.003622808178311
66.175,1.0033979457254867
64.00500000000001,1.0031801439181867
61.835,1.0029694216083767
59.665,1.0027657970589654
57.495000000000005,1.0025692879398829
55.325,1.002379911324275
53.155,1.0021976836848234
50.99,1.0020230160134733
48.825,1.0018554953641432
46.655,1.0016947742437559
44.485,1.001541261853052
42.315000000000005,1.0013949716143864
40.145,1.0012559163302135
37.975,1.001124108180298
35.80500000000001,1.0009995587190568
33.635,1.0008822788730356
31.465,1.0007722789385192
29.295,1.000669568579277
27.125,1.0005741568244457
24.955,1.0004860520665488
22.785,1.0004052620596546
20.615,1.0003317939176715
18.445,1.000265654112785
16.275000000000002,1.000206848474033
14.105,1.0001553821860232
11.935,1.0001112597877901
9.765,1.0000744851717964
7.595,1.0000450615830727
5.425,1.0000229916185035
3.255,1.000008277226254
1.085,1.0000009197053394
295.22,1.0599286717208665
289.9,1.058036694583509
284.58,1.0561632275218904
279.26,1.0543089500129514
273.94,1.052474543928332
268.61999999999995,1.0506606930428275
263.29999999999995,1.048868082528212
257.98,1.0470973984328567
252.66,1.0453493271476078
247.34,1.0436245548584504
242.025,1.0419253539969326
236.71,1.0402507746486744
231.39,1.0385999576534828
226.07,1.0369751696983434
220.75,1.0353770873207038
215.43,1.0338063833275128
210.11,1.0322637261737462
204.79,1.0307497793335074
199.47,1.0292652006646266
194.15,1.0278106417677184
188.83,1.026386747340703
183.51,1.024994154529823
178.19000000000003,1.023633492278234
172.875,1.022306613424691
167.55999999999997,1.0210128329259878
162.24,1.0197515801709807
156.92000000000002,1.0185246775686754
151.60000000000002,1.017332703291622
146.28,1.0161762234147633
140.96,1.0150557912793918
135.64,1.0139719468641764
130.32,1.0129252161645197
125.0,1.0119161105815062
119.68,1.0109451263217002
114.36,1.0100127438090534
109.04,1.0091194271101698
103.725,1.0082664071347986
98.41,1.0074532543727972
93.09,1.0066796714065624
87.77,1.0059468352671797
82.44999999999999,1.0052551202026943
77.13000000000001,1.0046048810046613
71.81,1.0039964525603084
66.49,1.0034301494272673
61.17,1.0029062654318623
55.85,1.002425073291912
50.53000000000001,1.0019868242649261
45.21,1.001591747822546
39.88999999999999,1.0012400513520063
34.575,1.0009321889769511
29.26,1.0006679717462383
23.94,1.000447352206083
18.62,1.0002707161586197
13.3,1.0001381571271653
7.980000000000001,1.0000497453628052
2.66,1.0000055277513873
547.995,1.1596825442291538
542.6750000000001,1.1575694848247065
535.5799999999999,1.1547430512098644
528.485,1.1519076962967105
521.39,1.1490641376601254
514.295,1.1462131221514797
507.205,1.1433574423207298
500.11000000000007,1.14049387643103
493.015,1.137625272893971
485.925,1.1347545248544477
478.83,1.1318784809643456
471.735,1.129000093553974
464.64,1.126120322974613
457.545,1.1232401608363487
450.455,1.1203626588553344
443.36,1.1174848120814576
436.265,1.1146097355562958
429.175,1.1117405675739724
422.08,1.1088744081331094
414.985,1.1060144602402988
407.89,1.1031619323575375
400.795,1.100318062901214
393.705,1.0974861131168938
386.61,1.0946633847885032
379.515,1.0918532038465936
372.425,1.08905888842232
365.33,1.0862778760567715
358.235,1.0835135479023936
351.14,1.0807673344287188
344.0450000000001,1.0780406900301507
336.955,1.0753369908142107
329.86,1.0726539212155206
322.765,1.069994914446425
315.675,1.0673633546667112
308.58000000000004,1.064757084310341
301.485,1.06217953907303
294.39,1.0596323036028836
287.295,1.0571169747380673
280.20500000000004,1.054636896437463
273.11,1.0521901852492659
266.015,1.0497802239518377
258.92499999999995,1.0474102959007707
251.83,1.0450786853933887
244.735,1.0427887050048328
237.64,1.0405419795754782
230.545,1.0383401288125702
223.455,1.0361862669858433
216.36,1.0340789571837221
209.265,1.0320213240703415
202.175,1.0300163369166893
195.08,1.0280627225595733
187.985,1.0261634480627062
180.89,1.0243200247623059
173.79500000000002,1.0225339377161466
166.70499999999998,1.0208078391740119
159.61,1.0191407179992535
152.515,1.0175352020957285
145.425,1.0159937085572508
138.33,1.014515375011258
131.235,1.0131025808941863
124.14,1.0117565510212765
117.04500000000002,1.0104784624692649
109.955,1.0092702695436224
102.86,1.0081313417867304
95.765,1.007063575036536
88.675,1.0060686075006786
81.58,1.0051459382124068
74.485,1.0042971359946529
67.39,1.003522979295623
60.295,1.0028241816200998
53.205000000000005,1.002201801895764
46.11,1.0016555408616115
39.015,1.001186373827475
31.925,1.0007949883685672
24.83,1.0004811996507947
17.735,1.0002456060343419
10.64,1.000088429357731
3.545,1.0000098177954992
614.095,1.1853839208327326
605.13,1.1819661858241508
596.1650000000001,1.178525301437941
587.1999999999999,1.1750621930962413
578.235,1.1715778488289514
569.27,1.1680733210711187
560.3050000000001,1.164549728416563
551.3399999999999,1.1610082573180756
542.375,1.1574501637239356
533.41,1.153876774639878
524.445,1.1502894896050755
515.4799999999999,1.1466897820701138
506.515,1.1430792006643893
497.55,1.1394593703398452
488.585,1.1358319933774612
479.62,1.1321988502424798
470.655,1.1285618002739517
461.69,1.1249227821938548
452.73,1.1212858435621418
443.765,1.1176490225164746
434.8,1.1140165266543782
425.835,1.1103906131396544
416.87,1.1067736178289311
407.905,1.1031679543801494
398.94,1.0995761130752089
389.975,1.0960006593427052
381.00999999999993,1.092444231967339
372.045,1.0889095409733838
363.08,1.0853993651705562
354.11499999999995,1.0819165493517782
345.15,1.0784640011336157
336.18499999999995,1.0750446874316693
327.22,1.071661630564848
318.255,1.0683179039842996
309.29,1.0650166276247772
300.325,1.0617609628784068
291.36,1.058554107193163
282.395,1.0553992883008467
273.43,1.0522997580819984
264.46500000000003,1.0492587860779279
255.5,1.0462796526628955
246.535,1.0433656418924195
237.57,1.0405200340466787
228.605,1.0377460978909894
219.64,1.0350470826783764
210.675,1.0324262099222266
201.71,1.0298866649699463
192.745,1.0274315884113647
183.78,1.025064067358297
174.815,1.0227871266341997
165.85,1.0206037199151352
156.885,1.018516720865309
147.92,1.0165289143122052
138.95499999999998,1.0146429875077871
129.98999999999998,1.0128615215233214
121.025,1.0111869828261018
112.06,1.0096217150866624
103.095,1.008167931264968
94.13,1.0068277060235198
85.16499999999999,1.005602968514338
76.2,1.0044954955853336
67.235,1.0035069054497106
58.27,1.002638651859703
49.305,1.0018920188232152
40.34,1.001268115898774
31.375,1.0007678741006782
22.41,1.0003920424423591
13.445,1.0001411851417825
4.48,1.0000156795082906
766.285,1.2392422561830985
760.76,1.237437142140035
752.2599999999999,1.2346369530954717
743.76,1.231808876342002
735.26,1.2289530491790783
726.7600000000001,1.2260696354462528
718.26,1.2231588267616282
709.76,1.2202208437888669
701.26,1.2172559375315646
692.76,1.2142643906535762
684.26,1.2112465188236738
675.76,1.208202672082674
667.26,1.2051332362309313
658.76,1.2020386342338323
650.2600000000001,1.198919327642645
641.76,1.1957758180277944
633.26,1.1926086484213256
624.76,1.1894184047650012
616.26,1.1862057173601497
607.7600000000001,1.1829712623150368
599.26,1.1797157629851789
590.76,1.1764399914016517
582.26,1.1731447696820727
573.76,1.1698309714185615
565.26,1.1664995230365807
556.7599999999999,1.1631514051181864
548.26,1.1597876536828102
539.76,1.156409361418313
531.2600000000001,1.1530176788546582
522.76,1.1496138154721747
514.26,1.1461990407360096
505.76,1.1427746850480145
497.255,1.1393401193357233
488.75,1.135898812582114
480.25,1.1324543128866185
471.75,1.129006180742537
463.25000000000006,1.1255560620462381
454.75,1.1221056670790783
446.25000000000006,1.1186567706112478
437.75,1.115211211843438
429.25,1.1117708941757976
420.75,1.1083377847936993
412.25,1.1049139140599795
403.75,1.1015013747035096
395.25,1.0981023207942566
386.75000000000006,1.0947189664953694
378.25,1.0913535845833031
369.75,1.0880085047275623
361.25,1.084686111522324
352.75,1.0813888422629825
344.25,1.0781191844615363
335.75,1.0748796730957537
327.25000000000006,1.0716728875881427
318.75,1.068501448511983
310.25,1.0653680140229935
301.74999999999994,1.0622752760166434
293.25,1.0592259560126445
284.75,1.05622280076978
276.25,1.0532685776359445
267.75000000000006,1.0503660696400408
259.25,1.0475180703342506
250.75000000000003,1.044727378397083
242.25,1.0419967920095616
233.75,1.039329103018879
225.25,1.036727090905817
216.75,1.0341935165742044
208.25,1.0317311159826115
199.75,1.0293425936403704
191.25,1.0270306159918154
182.75,1.0247978047143584
174.25000000000003,1.022646729957619
165.75,1.0205799035522876
157.25,1.0185997722187126
148.75,1.016708710806327
140.25,1.0149090155959595
131.75,1.0132028976977825
123.25,1.0115924765781406
114.75,1.0100797737487155
106.25,1.0086667066514725
97.75,1.0073550827725248
89.25,1.0061465940174867
80.75,1.0050428113800325
72.25000000000001,1.0040451799342491
63.75,1.0031550141799752
