ell_eff,Cl_uK2,template_F,Cl_plus_1sigma,Cl_minus_1sigma
3.470000000000000000e+02,8.440014086208538812e-04,1.769120258485701753e-06,8.440041626050631815e-04,8.439986546366445809e-04
3.560000000000000000e+02,9.240080563230440277e-04,2.191501750354365867e-06,9.240114678272570497e-04,9.240046448188310056e-04
3.650000000000000000e+02,8.703806167709408773e-04,2.335440371978388411e-06,8.703842523439751224e-04,8.703769811979066321e-04
3.740000000000000000e+02,9.445027987373759946e-04,2.866803124752344959e-06,9.445072614812164823e-04,9.444983359935355070e-04
3.830000000000000000e+02,9.153439028084976595e-04,3.142353197340125366e-06,9.153487945003111002e-04,9.153390111166842188e-04
3.920000000000000000e+02,9.119247240306576317e-04,3.540347439857892375e-06,9.119302352789167157e-04,9.119192127823985477e-04
4.010000000000000000e+02,8.253277462924597362e-04,3.622999259477216922e-06,8.253333862045590360e-04,8.253221063803604365e-04
4.100000000000000000e+02,7.842744324711383884e-04,3.892257842209462090e-06,7.842804915372672070e-04,7.842683734050095697e-04
4.190000000000000000e+02,6.888753378376131706e-04,3.864562793518491999e-06,6.888813537909425260e-04,6.888693218842838152e-04
4.280000000000000000e+02,6.545856744095217804e-04,4.150342022466228178e-06,6.545921352345212369e-04,6.545792135845223238e-04
4.370000000000000000e+02,6.346861106978031117e-04,4.547387197960439549e-06,6.346931896018384372e-04,6.346790317937677861e-04
4.460000000000000000e+02,5.460283965029520507e-04,4.420051702071474933e-06,5.460352771842021851e-04,5.460215158217019164e-04
4.550000000000000000e+02,4.675196163880755164e-04,4.275035941294079229e-06,4.675262713237250526e-04,4.675129614524259803e-04
4.640000000000000000e+02,4.246250354194780951e-04,4.385167232043148384e-06,4.246318617961781692e-04,4.246182090427780211e-04
4.730000000000000000e+02,3.247851948721799855e-04,3.787246133425514925e-06,3.247910904668961283e-04,3.247792992774638427e-04
4.820000000000000000e+02,3.091738116205670212e-04,4.069819644661162667e-06,3.091801470966220374e-04,3.091674761445120049e-04
4.910000000000000000e+02,2.680264316682005182e-04,3.981849768464884553e-06,2.680326302018126348e-04,2.680202331345884017e-04
5.000000000000000000e+02,2.082591856634244127e-04,3.490806912804799227e-06,2.082646197920934045e-04,2.082537515347554209e-04
5.090000000000000000e+02,1.991396657847507954e-04,3.764975569079207906e-06,1.991455267109460900e-04,1.991338048585555008e-04
5.180000000000000000e+02,1.718016152086783974e-04,3.662434641254561836e-06,1.718073165097183945e-04,1.717959139076384004e-04
5.270000000000000000e+02,1.468705977041535947e-04,3.529042433010015409e-06,1.468760913539424173e-04,1.468651040543647720e-04
5.360000000000000000e+02,1.465286767256039028e-04,3.966879205265221194e-06,1.465348519545851163e-04,1.465225014966226892e-04
5.450000000000000000e+02,1.813514579238689956e-04,5.529152476704772405e-06,1.813600651389741148e-04,1.813428507087638765e-04
5.540000000000000000e+02,1.740570993179280991e-04,5.973474549765791017e-06,1.740663982078739661e-04,1.740478004279822320e-04
5.630000000000000000e+02,2.106013775879400933e-04,8.131268068857427919e-06,2.106140355085962801e-04,2.105887196672839065e-04
5.720000000000000000e+02,2.279597651277145130e-04,9.895916614836704976e-06,2.279751700714785186e-04,2.279443601839505073e-04
5.810000000000000000e+02,2.879658972855250135e-04,1.404593994922638187e-05,2.879877625581876753e-04,2.879440320128623517e-04
5.900000000000000000e+02,2.753843951509042849e-04,1.508139277346906490e-05,2.754078723098781129e-04,2.753609179919304568e-04
5.990000000000000000e+02,3.186175356020684904e-04,1.957540666982866606e-05,3.186480085790187777e-04,3.185870626251182031e-04
6.080000000000000000e+02,3.750748746066238123e-04,2.582899849955205384e-05,3.751150825312509602e-04,3.750346666819966645e-04
6.170000000000000000e+02,4.266725611687871220e-04,3.290043577774171181e-05,4.267237771786519464e-04,4.266213451589222975e-04
6.260000000000000000e+02,4.159953775114264203e-04,3.587875959619899412e-05,4.160512298690617378e-04,4.159395251537911027e-04
6.350000000000000000e+02,4.694087497841682808e-04,4.522918636605691514e-05,4.694791579231592186e-04,4.693383416451773430e-04
6.440000000000000000e+02,4.979922035648487325e-04,5.353450884186780373e-05,4.980755405744700113e-04,4.979088665552274537e-04
6.530000000000000000e+02,4.829222956314333914e-04,5.783647271431478797e-05,4.830123294953339607e-04,4.828322617675328220e-04
6.620000000000000000e+02,4.972908548159757662e-04,6.624587012961792153e-05,4.973939795636533358e-04,4.971877300682981966e-04
6.710000000000000000e+02,5.069446510548587369e-04,7.498609635593328612e-05,5.070613816865329141e-04,5.068279204231845598e-04
6.800000000000000000e+02,4.966544207256520359e-04,8.141958722790509711e-05,4.967811663533034869e-04,4.965276750980005850e-04
6.890000000000000000e+02,5.037590391888515989e-04,9.134109028507980546e-05,5.039012295906051663e-04,5.036168487870980315e-04
6.980000000000000000e+02,5.014673181957332321e-04,1.003457294145991714e-04,5.016235260922580598e-04,5.013111102992084045e-04
7.070000000000000000e+02,4.583268784967366757e-04,1.009757839090880208e-04,4.584840671972065631e-04,4.581696897962667884e-04
7.160000000000000000e+02,4.458601721439045085e-04,1.078765780042122775e-04,4.460281032898799646e-04,4.456922409979290523e-04
7.250000000000000000e+02,3.991739213889231746e-04,1.057808516427880230e-04,3.993385901239468374e-04,3.990092526538995118e-04
7.340000000000000000e+02,3.757089945377084148e-04,1.087360502481586041e-04,3.758782636215526017e-04,3.755397254538642279e-04
7.430000000000000000e+02,3.146790465571684941e-04,9.916570039149774553e-05,3.148334175060463224e-04,3.145246756082906658e-04
7.520000000000000000e+02,3.030175686334259794e-04,1.036492875595050806e-04,3.031789191690234769e-04,3.028562180978284818e-04
7.610000000000000000e+02,2.675548885093303260e-04,9.901336948708304192e-05,2.677090223251453482e-04,2.674007546935153038e-04
7.700000000000000000e+02,2.233514949629316129e-04,8.912129497987939268e-05,2.234902298159800922e-04,2.232127601098831337e-04
7.790000000000000000e+02,2.004459602085117108e-04,8.593912952647106971e-05,2.005797413941269093e-04,2.003121790228965123e-04
7.880000000000000000e+02,1.957101373574695908e-04,8.983942003221017660e-05,1.958499901136368318e-04,1.955702846013023498e-04
7.970000000000000000e+02,1.711182052456423919e-04,8.380090876498525105e-05,1.712486578694004326e-04,1.709877526218843511e-04
8.060000000000000000e+02,1.560474547928314925e-04,8.123400930519469171e-05,1.561739115318862780e-04,1.559209980537767069e-04
8.150000000000000000e+02,1.338171356162347098e-04,7.378251628476040582e-05,1.339319926384158297e-04,1.337022785940535899e-04
8.240000000000000000e+02,1.120478580890704002e-04,6.520048891165050305e-05,1.121493554949360734e-04,1.119463606832047270e-04
8.330000000000000000e+02,1.051676677053837994e-04,6.435822539912852984e-05,1.052678539621614354e-04,1.050674814486061634e-04
8.420000000000000000e+02,1.178062019161879966e-04,7.555574538799075519e-05,1.179238193188047117e-04,1.176885845135712815e-04
8.510000000000000000e+02,1.129238818823650965e-04,7.564998978811113891e-05,1.130416459949572922e-04,1.128061177697729008e-04
8.600000000000000000e+02,1.307539380814559931e-04,9.120088992210183796e-05,1.308959102337243173e-04,1.306119659291876689e-04
8.690000000000000000e+02,1.360064486800110985e-04,9.846470529493525918e-05,1.361597283919210063e-04,1.358531689681011906e-04
8.780000000000000000e+02,1.427011078851209906e-04,1.069163946558639828e-04,1.428675443165530387e-04,1.425346714536889425e-04
8.870000000000000000e+02,1.759873000626975971e-04,1.360757903698825389e-04,1.761991288381287081e-04,1.757754712872664860e-04
8.960000000000000000e+02,1.898974176732008093e-04,1.511326276410480506e-04,1.901326853821287926e-04,1.896621499642728260e-04
9.050000000000000000e+02,1.784174198948311951e-04,1.457957884005451482e-04,1.786443797620930485e-04,1.781904600275693417e-04
9.140000000000000000e+02,2.186818859027990112e-04,1.830586244985413886e-04,2.189668527154423278e-04,2.183969190901556947e-04
9.230000000000000000e+02,2.319075685127172908e-04,1.984424645323797207e-04,2.322164833030790495e-04,2.315986537223555322e-04
9.320000000000000000e+02,2.558750008343486210e-04,2.233739426972825579e-04,2.562227263821199408e-04,2.555272752865773013e-04
9.410000000000000000e+02,2.657634548511704779e-04,2.362627851053820417e-04,2.661312444213267286e-04,2.653956652810142273e-04
9.500000000000000000e+02,2.577255920692405212e-04,2.329316236496401459e-04,2.580881960303327673e-04,2.573629881081482751e-04
9.590000000000000000e+02,2.685434949184127779e-04,2.463733012590369571e-04,2.689270234987925609e-04,2.681599663380329949e-04
9.680000000000000000e+02,2.702164210203044921e-04,2.513011128926549665e-04,2.706076207102994769e-04,2.698252213303095073e-04
9.770000000000000000e+02,2.659514866684913157e-04,2.504026953501110333e-04,2.663412877945878741e-04,2.655616855423947572e-04
9.860000000000000000e+02,2.493945384515391115e-04,2.374535036249671334e-04,2.497641816096495492e-04,2.490248952934286737e-04
9.950000000000000000e+02,2.680551281365332926e-04,2.578215350133014941e-04,2.684564781481200892e-04,2.676537781249464960e-04
1.004000000000000000e+03,2.500478606672550076e-04,2.427244502663638691e-04,2.504257090922198665e-04,2.496700122422901486e-04
1.013000000000000000e+03,2.821928965637052872e-04,2.762254142409974124e-04,2.826228958389810186e-04,2.817628972884295559e-04
1.022000000000000000e+03,2.583146216583554833e-04,2.547781317102952234e-04,2.587112340131330463e-04,2.579180093035779203e-04
1.031000000000000000e+03,2.317007241933314904e-04,2.301112890067082877e-04,2.320589377479297566e-04,2.313425106387332242e-04
1.040000000000000000e+03,2.121357469007780026e-04,2.120087806203582238e-04,2.124657803347736922e-04,2.118057134667823129e-04
1.049000000000000000e+03,2.047517729225218892e-04,2.058053583633453858e-04,2.050721495076643505e-04,2.044313963373794280e-04
1.058000000000000000e+03,2.077394036386686022e-04,2.099042900419574261e-04,2.080661610184821541e-04,2.074126462588550502e-04
1.067000000000000000e+03,1.579005342989403126e-04,1.603120992156235023e-04,1.581500916637833026e-04,1.576509769340973225e-04
1.076000000000000000e+03,1.365362039037062926e-04,1.392316073083871416e-04,1.367529453299164187e-04,1.363194624774961665e-04
1.085000000000000000e+03,1.116884924997721033e-04,1.143538963256205716e-04,1.118665068677841297e-04,1.115104781317600768e-04
1.094000000000000000e+03,1.363221329446314865e-04,1.400951062271799856e-04,1.365402185770230080e-04,1.361040473122399649e-04
1.103000000000000000e+03,8.490043737371525182e-05,8.755011821109947873e-05,8.503672638059218080e-05,8.476414836683832284e-05
1.112000000000000000e+03,7.993671288296626959e-05,8.269372992606131444e-05,8.006544196474086011e-05,7.980798380119167906e-05
1.121000000000000000e+03,7.675585762869286852e-05,7.963762692504956309e-05,7.687982928407636628e-05,7.663188597330937077e-05
1.130000000000000000e+03,7.665191127665821347e-05,7.974835648557411548e-05,7.677605530441703634e-05,7.652776724889939059e-05
1.139000000000000000e+03,6.601364305655988503e-05,6.885655336502919299e-05,6.612083184701315756e-05,6.590645426610661250e-05
1.148000000000000000e+03,6.478019999085765515e-05,6.773231335466405631e-05,6.488563868025298484e-05,6.467476130146232547e-05
1.157000000000000000e+03,6.800843320994445589e-05,7.126809005950268444e-05,6.811937603234939924e-05,6.789749038753951254e-05
1.166000000000000000e+03,4.239396463684213731e-05,4.452033728803518256e-05,4.246326931259576670e-05,4.232465996108850792e-05
1.175000000000000000e+03,4.808379887492415301e-05,5.059697060297872805e-05,4.816256302756452302e-05,4.800503472228378300e-05
1.184000000000000000e+03,5.733448159489565310e-05,6.044599317887040503e-05,5.742857769149000162e-05,5.724038549830130459e-05
1.193000000000000000e+03,5.626832569108464714e-05,5.942932089519626900e-05,5.636083913697911640e-05,5.617581224519017788e-05
1.202000000000000000e+03,1.005998246342569065e-04,1.064345435056060312e-04,1.007655109694461184e-04,1.004341382990676945e-04
1.211000000000000000e+03,9.114724657644910526e-05,9.659279314545214743e-05,9.129761228832079713e-05,9.099688086457741339e-05
1.220000000000000000e+03,7.592638001491128046e-05,8.058981726560395724e-05,7.605183394214687267e-05,7.580092608767568824e-05
1.229000000000000000e+03,1.002502495322223969e-04,1.065694481770459605e-04,1.004161458731097023e-04,1.000843531913350916e-04
1.238000000000000000e+03,1.105481342187812979e-04,1.176886430088537112e-04,1.107313397769702255e-04,1.103649286605923704e-04
1.247000000000000000e+03,1.168099812298024063e-04,1.245309856257705093e-04,1.170038382422557632e-04,1.166161242173490494e-04
1.256000000000000000e+03,1.124607763909589057e-04,1.200586395916218877e-04,1.126476713157319881e-04,1.122738814661858233e-04
1.265000000000000000e+03,1.260293839550432108e-04,1.347228981496093882e-04,1.262391066872058315e-04,1.258196612228805900e-04
1.274000000000000000e+03,1.084569017287285986e-04,1.160882079729731568e-04,1.086376158944891870e-04,1.082761875629680102e-04
1.283000000000000000e+03,9.590809556387284551e-05,1.027857738544705069e-04,9.606810187027126774e-05,9.574808925747442328e-05
1.292000000000000000e+03,1.233457132018520876e-04,1.323535099399223585e-04,1.235517475144831028e-04,1.231396788892210725e-04
1.301000000000000000e+03,1.217764750072565044e-04,1.308267219832187991e-04,1.219801325736468247e-04,1.215728174408661842e-04
1.310000000000000000e+03,1.181995046589799945e-04,1.271333279532115750e-04,1.183974127299425468e-04,1.180015965880174423e-04
1.319000000000000000e+03,1.336516001527270059e-04,1.439191504400192496e-04,1.338756386632947095e-04,1.334275616421593024e-04
1.328000000000000000e+03,8.102007416865154691e-05,8.734308337660091871e-05,8.115604088502151737e-05,8.088410745228157646e-05
1.337000000000000000e+03,1.149521777603476944e-04,1.240612283713842662e-04,1.151453035030896948e-04,1.147590520176056941e-04
1.346000000000000000e+03,8.897597153809237464e-05,9.613173782314271608e-05,8.912561952652431764e-05,8.882632354966043164e-05
1.355000000000000000e+03,7.568914722018871711e-05,8.186450228256100337e-05,7.581658544577354582e-05,7.556170899460388840e-05
1.364000000000000000e+03,7.041248040979530809e-05,7.623825012907080062e-05,7.053116026549890332e-05,7.029380055409171287e-05
1.373000000000000000e+03,4.653205690804231221e-05,5.043483009778952251e-05,4.661056865704373133e-05,4.645354515904089309e-05
1.382000000000000000e+03,6.479302559686943319e-05,7.030007697124571674e-05,6.490246151619830106e-05,6.468358967754056531e-05
1.391000000000000000e+03,6.134127111665365771e-05,6.662298839207111013e-05,6.144498292320124948e-05,6.123755931010606594e-05
1.400000000000000000e+03,8.434344169926760411e-05,9.169831617220875028e-05,8.448618819349007882e-05,8.420069520504512941e-05
1.409000000000000000e+03,1.644192500455190860e-05,1.789355440216650514e-05,1.646977984711293629e-05,1.641407016199088092e-05
1.418000000000000000e+03,6.249611372083027118e-05,6.808106801696696463e-05,6.260209531556416537e-05,6.239013212609637699e-05
1.427000000000000000e+03,6.179464581388683633e-05,6.738284025743859231e-05,6.189954047955810662e-05,6.168975114821556604e-05
1.436000000000000000e+03,4.016862137631879937e-05,4.384362490852978942e-05,4.023687261593746767e-05,4.010037013670013107e-05
1.445000000000000000e+03,3.136370413988113191e-05,3.426605271434457451e-05,3.141704600154224378e-05,3.131036227822002005e-05
1.454000000000000000e+03,6.519969353976116896e-06,7.130103078397247523e-06,6.531068764089326202e-06,6.508869943862907590e-06
1.463000000000000000e+03,5.383073158623734149e-05,5.892377219722318865e-05,5.392245804598738647e-05,5.373900512648729650e-05
1.472000000000000000e+03,3.597735213610332158e-05,3.941813662784192829e-05,3.603871423136622556e-05,3.591599004084041760e-05
1.481000000000000000e+03,4.731895467030162983e-05,5.189259989447548871e-05,4.739973572518070034e-05,4.723817361542255932e-05
1.490000000000000000e+03,4.133691645836684906e-05,4.537416444960100728e-05,4.140755028430636106e-05,4.126628263242733706e-05
1.499000000000000000e+03,-3.715989299969775978e-06,-4.082651264760866958e-06,-3.722344750969367630e-06,-3.709633848970184326e-06
1.512000000000000000e+03,6.038362927506048689e-05,6.642870082286616532e-05,6.048703863473083671e-05,6.028021991539013707e-05
1.529000000000000000e+03,4.387692034294134782e-05,4.835124652605261522e-05,4.395218858363530236e-05,4.380165210224739328e-05
1.546000000000000000e+03,4.530226200981870188e-05,5.000541275209410656e-05,4.538010528612383638e-05,4.522441873351356738e-05
1.563000000000000000e+03,4.319688504673706764e-05,4.776020701361386898e-05,4.327123321799169824e-05,4.312253687548243703e-05
1.580000000000000000e+03,1.509294649353089054e-05,1.671459588488852392e-05,1.511896605489810681e-05,1.506692693216367427e-05
1.597000000000000000e+03,5.826593236869646891e-05,6.463033451565924166e-05,5.836654221692105088e-05,5.816532252047188693e-05
1.614000000000000000e+03,6.907164947957488798e-05,7.673852718923403606e-05,6.919110811508011631e-05,6.895219084406965966e-05
1.631000000000000000e+03,5.903641471493769265e-05,6.569281546276910862e-05,5.913867852407136310e-05,5.893415090580402221e-05
1.648000000000000000e+03,3.630608276470200749e-05,4.046263288065135496e-05,3.636907082415422997e-05,3.624309470524978501e-05
1.665000000000000000e+03,5.828543925329676239e-05,6.505856146574942199e-05,5.838671572113235750e-05,5.818416278546116729e-05
1.682000000000000000e+03,7.919374862645657401e-05,8.853151765920958894e-05,7.933156537491587335e-05,7.905593187799727468e-05
1.699000000000000000e+03,4.325545048085761856e-05,4.842879285552678800e-05,4.333083943769048098e-05,4.318006152402475615e-05
1.716000000000000000e+03,-4.914064952676969075e-06,-5.510015636140782958e-06,-4.922642377519678410e-06,-4.905487527834259741e-06
1.733000000000000000e+03,2.246491818629708871e-05,2.522663997254822403e-05,2.250418842120882821e-05,2.242564795138534921e-05
1.750000000000000000e+03,7.623438911278968043e-05,8.573176479060088100e-05,7.636784749434143789e-05,7.610093073123792298e-05
1.767000000000000000e+03,4.360710199526321229e-05,4.911092542673757669e-05,4.368355282582723857e-05,4.353065116469918600e-05
1.784000000000000000e+03,-3.713035197394986913e-05,-4.187684214657462001e-05,-3.719554152873193702e-05,-3.706516241916780124e-05
1.801000000000000000e+03,4.535102631718028042e-05,5.122122781164125847e-05,4.543076224914822421e-05,4.527129038521233664e-05
1.818000000000000000e+03,3.560863319075190797e-05,4.027451641271184924e-05,3.567132840986174863e-05,3.554593797164206731e-05
1.835000000000000000e+03,3.096248410814860766e-05,3.506850628457582411e-05,3.101707514687979887e-05,3.090789306941741645e-05
1.852000000000000000e+03,-1.140808485654499985e-05,-1.293883100651374976e-05,-1.142822669603143294e-05,-1.138794301705856675e-05
1.869000000000000000e+03,6.525388969361383231e-05,7.411123002526502591e-05,6.536925842349055053e-05,6.513852096373711409e-05
1.886000000000000000e+03,9.804293166132582121e-07,1.115022986867053279e-06,9.821650695583159630e-07,9.786935636682004611e-07
1.903000000000000000e+03,-3.242164334454034714e-05,-3.692216561985135303e-05,-3.247911996920853649e-05,-3.236416671987215780e-05
1.920000000000000000e+03,4.433617059048991223e-05,5.055798115731875925e-05,4.441487404837696147e-05,4.425746713260286298e-05
1.937000000000000000e+03,3.445069030116843737e-05,3.933722866369609799e-05,3.451192644724580534e-05,3.438945415509106940e-05
1.954000000000000000e+03,-7.028715220263532831e-05,-8.036205671065840036e-05,-7.041225157569699065e-05,-7.016205282957366598e-05
1.971000000000000000e+03,8.394523738976592247e-05,9.610267696927890209e-05,8.409484013925366938e-05,8.379563464027817556e-05
1.988000000000000000e+03,8.397712234607096669e-06,9.626311037657292241e-06,8.412697484176348577e-06,8.382726985037844761e-06
