r_kpc,n_e_cm3
85.35000000000001,0.00086909
80.97,0.0010306
76.595,0.00092892
72.22000000000001,0.0013046
67.84,0.00089619
63.464999999999996,0.0010585
59.09,0.0010396
54.709999999999994,0.0012901
50.335,0.0013086
45.96,0.0015474
41.580000000000005,0.0018521
37.199999999999996,0.0019895
32.825,0.0022314
28.45,0.0024899
24.07,0.0027684
19.695,0.0031758
15.32,0.0041799
10.94,0.0057184
6.565,0.0074161
352.28499999999997,0.0011396
336.63,0.00076223
320.96999999999997,0.00097507
305.30999999999995,0.00043003
289.655,0.00079965
274.0,0.0010166
258.34000000000003,0.00094993
242.685,0.0012557
227.03,0.0012872
211.37,0.0017084
195.715,0.00032781
180.06,0.0025953
164.39999999999998,0.0022166
148.73999999999998,0.0013454
133.085,0.0033355
117.43,0.0034159
101.77,0.0041827
86.115,0.0049144
70.46,0.0082466
54.800000000000004,0.0081139
39.13999999999999,0.012287
23.485,0.020492
7.83,0.054247
773.4449999999999,0.00021321
741.8750000000001,0.0002025
710.305,0.00015807
678.7350000000001,0.00024568
647.165,0.00022855
615.595,0.00028288
584.025,0.00029798
552.4599999999999,0.00038528
520.895,0.0003297
489.325,0.00039684
457.755,0.00042296
426.185,0.00056411
394.615,0.0006639
363.045,0.00059689
331.475,0.00075817
299.905,0.0009623
268.335,0.0010693
236.76500000000001,0.001286
205.19500000000002,0.0014839
173.63,0.0018577
142.065,0.0020396
110.495,0.0027457
78.925,0.0027731
47.355000000000004,0.0025615
15.785,0.0042009
390.20500000000004,0.0012294
373.6,0.0013291
357.0,0.0012956
340.395,0.0017769
323.79,0.0015606
307.185,0.0021406
290.5799999999999,0.0021157
273.97499999999997,0.0025886
257.37,0.0027298
240.76500000000001,0.0032581
224.16,0.0032293
207.55499999999998,0.0037652
190.95000000000002,0.0044732
174.35,0.0037267
157.745,0.0038853
141.14,0.0049946
124.53500000000001,0.0047481
107.92999999999999,0.0060219
91.32499999999999,0.0065706
74.72000000000001,0.0082313
58.115,0.013169
41.510000000000005,0.020067
24.905000000000005,0.036185
8.3,0.056011
297.66,0.0014054
282.395,0.00095115
267.13,0.0010404
251.865,0.0018615
236.6,0.0017266
221.335,0.0019198
206.07,0.0020203
190.805,0.0026622
175.54,0.0030735
160.28,0.0027193
145.01500000000001,0.0037496
129.75,0.0040657
114.485,0.0049336
99.22,0.0061778
83.955,0.0074808
68.69,0.011094
53.425,0.0128
38.16,0.016908
22.895,0.026922
7.63,0.0495
490.885,0.00033162
477.055,0.00029546
463.23,0.00022619
449.405,0.00060775
435.575,0.00066738
421.745,0.00072464
407.915,0.00067272
394.09000000000003,0.00066207
380.26500000000004,0.00092554
366.435,0.00087964
352.605,0.0010007
338.78,0.0008951
324.955,0.0010991
311.125,0.0011998
297.29499999999996,0.0013554
283.46500000000003,0.0015244
269.64,0.0015937
255.81500000000003,0.0015757
241.985,0.0016933
228.155,0.0019027
214.32999999999998,0.0021919
200.505,0.0024074
186.675,0.002723
172.845,0.0030792
159.01999999999998,0.0034242
145.195,0.00391
131.365,0.0041341
117.535,0.0046854
103.705,0.0052772
89.88,0.0060068
76.05499999999999,0.0072003
62.224999999999994,0.0076967
48.395,0.0090409
34.57,0.010684
20.745,0.01225
6.915,0.014365
587.515,0.00051998
569.9799999999999,0.00020092
552.44,0.00039638
534.9,0.00059903
517.3650000000001,
499.83,0.00069197
482.29,0.00054625
464.75,0.00056572
447.21,0.00069433
429.675,0.00073692
412.14,0.00086474
394.6,0.00083736
377.06,0.00080746
359.525,0.00077024
341.99,0.0008535
324.45,0.001282
306.91,0.00071726
289.37,0.001509
271.83500000000004,0.0013068
254.30000000000004,0.0017071
236.76,0.0009573
219.22,0.0016928
201.685,0.0015585
184.15,0.0020974
166.61,0.002527
149.07000000000002,0.0022369
131.53,0.0031999
113.995,0.002888
96.46000000000001,0.0042553
78.92,0.003514
61.38,0.0052533
43.84499999999999,0.0049427
26.31,0.0074404
8.77,0.0055864
784.955,0.00017573
762.845,8.6356e-05
740.7349999999999,0.00015448
718.6250000000001,0.00020546
696.515,0.00023133
674.4,0.00031667
652.285,0.00025851
630.175,0.00030797
608.065,0.00029868
585.955,0.00033096
563.8449999999999,0.00036306
541.73,0.00034153
519.6149999999999,0.00039262
497.505,0.00040657
475.39500000000004,0.00045766
453.28499999999997,0.00049445
431.17499999999995,0.00050059
409.065,0.00065232
386.95,0.00058162
364.83500000000004,0.00066402
342.725,0.00053405
320.615,0.00069654
298.505,0.00069151
276.395,0.00081599
254.285,0.00088641
232.17,0.001031
210.05499999999998,0.0011895
187.945,0.00125
165.835,0.0013725
143.725,0.001409
121.615,0.0016216
99.50500000000001,0.0017602
77.39,0.0022658
55.275000000000006,0.0033356
33.165,0.0050429
11.055,0.0075539
485.5199999999999,0.0009075
466.48,0.00059476
447.43999999999994,0.00080766
428.4,0.00077159
409.35999999999996,0.00078106
390.32,0.00096793
371.28000000000003,0.0010828
352.24,0.0015032
333.20000000000005,0.0012441
314.15999999999997,0.0019955
295.12000000000006,0.0018264
276.08,0.0015268
257.03999999999996,0.0023386
238.0,0.0024005
218.95999999999998,0.0025209
199.92,0.0034254
180.88000000000002,0.0035151
161.84,0.0046841
142.8,0.0060377
123.76,0.0081724
104.72000000000001,0.011505
85.68,0.013973
66.64,0.019096
47.6,0.026343
28.560000000000002,0.05002
9.520000000000001,0.082185
533.875,0.00086947
511.1600000000001,0.00041025
488.44,0.00061651
465.72,0.00082158
443.0,0.00063577
420.285,0.00081571
397.57,0.0012311
374.85,0.00094978
352.13,0.0014007
329.40999999999997,0.00067423
306.69,0.0017296
283.97499999999997,0.001874
261.26,0.0016019
238.54,0.0023882
215.82000000000002,0.0032031
193.1,0.0034067
170.38500000000002,0.0046827
147.67,0.0059137
124.94999999999999,0.0082929
102.23,0.010153
79.50999999999999,0.014013
56.795,0.024778
34.08,0.043918
11.36,0.096208
312.35,0.00063586
304.825,0.00026827
297.29499999999996,0.00051399
289.77,0.00027567
282.24499999999995,0.00035802
274.71500000000003,0.00036707
267.19000000000005,0.00032662
259.665,0.00058789
252.135,0.00039722
244.60999999999999,0.00033959
237.08499999999998,0.00030513
229.55999999999997,0.00017578
222.03499999999997,0.0005741
214.505,0.00063818
206.98,0.00041253
199.45499999999998,0.00063546
191.925,0.00039515
184.4,0.00049046
176.875,0.00068885
169.34500000000003,0.00074484
161.82000000000002,0.00066183
154.29500000000002,0.00050868
146.765,0.0011024
139.23999999999998,0.00059935
131.715,0.0006524
124.185,0.00089627
116.66,0.00082157
109.135,0.00099364
101.605,0.0014189
94.08,0.00083306
86.55499999999999,0.0014086
79.03,0.0012357
71.505,0.00099798
63.975,0.0019454
56.45,0.0016829
48.925,0.0019773
41.395,0.0029192
33.87,0.0038984
26.345,0.0052746
18.814999999999998,0.0099028
11.29,0.021291
3.765,0.065942
59.55,0.0015701
58.73,0.0022253
57.910000000000004,0.001218
57.09,0.0021079
56.27,0.0010259
55.445,0.0026106
54.620000000000005,0.0020022
53.8,0.001772
52.98,0.0029311
52.16,0.0018233
51.339999999999996,0.0012979
50.52,0.0031298
49.695,0.0023399
48.87,0.0025468
48.050000000000004,0.0035012
47.230000000000004,0.0029361
46.41,0.0012403
45.589999999999996,0.0028905
44.769999999999996,0.0031076
43.945,0.0031938
43.12,0.0020278
42.3,0.0035344
41.480000000000004,0.0031642
40.660000000000004,0.0038188
39.84,0.0032656
39.019999999999996,0.0039406
38.195,0.0032871
37.37,0.0019495
36.55,0.0044962
35.73,0.0032034
34.91,0.0041754
34.09,0.0027698
33.27,0.0047027
32.445,0.0044375
31.62,0.0040887
30.8,0.0046987
29.98,0.0033988
29.16,0.004629
28.34,0.0051507
27.52,0.0036638
26.695,0.0048633
25.87,0.0036881
25.05,0.0054229
24.23,0.0042676
23.41,0.0054872
22.59,0.0056748
21.769999999999996,0.00446
20.95,0.0075519
20.124999999999996,0.0054592
19.299999999999997,0.0066228
18.48,0.0064598
17.660000000000004,0.0057839
16.84,0.006374
16.02,0.0068747
15.2,0.0044092
14.374999999999998,0.0077491
13.549999999999999,0.0049379
12.73,0.0082315
11.91,0.0085058
11.09,0.0052997
10.270000000000001,0.0080893
9.45,0.0096313
8.625,0.007684
7.8,0.0077732
6.98,0.0098983
6.16,0.010914
5.34,0.013192
4.52,0.017567
3.7,0.022323
2.875,0.025733
2.05,0.043888
1.23,0.073347
0.41,0.24834
24.060000000000002,0.0069423
23.900000000000002,0.0024986
23.740000000000002,0.0040453
23.580000000000002,0.0031483
23.425,0.0034388
23.27,0.0026848
23.11,0.0027005
22.95,0.0024406
22.795,0.0024572
22.64,0.0028024
22.48,0.0026409
22.32,0.0026648
22.164999999999996,0.0027386
22.01,0.0025714
21.85,0.0026141
21.69,0.0021037
21.53,0.0022646
21.374999999999996,0.0020113
21.22,0.0024128
21.06,0.0026267
20.900000000000002,0.002832
20.745,0.0025442
20.59,0.0024248
20.43,0.0022243
20.27,0.0023011
20.11,0.0024786
19.955000000000002,0.0024578
19.799999999999997,0.0025622
19.64,0.0024713
19.48,0.0028436
19.325000000000003,0.0026904
19.169999999999998,0.0029503
19.009999999999998,0.0024641
18.849999999999998,0.0025492
18.689999999999998,0.002012
18.535000000000004,0.0026512
18.38,0.0029998
18.22,0.0033051
18.06,0.0028435
17.904999999999998,0.0029154
17.750000000000004,0.0023547
17.59,0.002688
17.43,0.0027864
17.27,0.0027236
17.115,0.0032155
16.96,0.0024036
16.8,0.0027701
16.639999999999997,0.0022805
16.485,0.0026527
16.330000000000002,0.0031582
16.17,0.0030069
16.01,0.0028405
15.855,0.0028725
15.7,0.0026072
15.54,0.0028657
15.379999999999999,0.0025388
15.22,0.0034233
15.065,0.0033567
14.91,0.0034789
14.75,0.0031781
14.59,0.0033556
14.435,0.0032859
14.280000000000001,0.0035281
14.120000000000001,0.0036514
13.96,0.0041217
13.799999999999999,0.0036771
13.645000000000001,0.0040545
13.49,0.0036077
13.33,0.0036705
13.17,0.0035906
13.014999999999999,0.0031978
12.86,0.0033757
12.7,0.003207
12.54,0.0035611
12.38,0.0037573
12.225,0.0037706
12.07,0.0037887
11.91,0.0043578
11.75,0.0038269
11.595,0.0042246
11.440000000000001,0.0040697
11.28,0.0049587
11.12,0.0046265
10.96,0.0044648
10.805,0.0043244
10.65,0.0045428
10.489999999999998,0.0046128
10.33,0.0040477
10.175,0.0043837
10.02,0.0039501
9.860000000000001,0.0049263
9.700000000000001,0.0046485
9.545,0.0049793
9.389999999999999,0.004659
9.23,0.0049209
9.07,0.0052777
8.91,0.0054624
8.754999999999999,0.0058532
8.6,0.0056693
8.44,0.0062815
8.28,0.0056944
8.125,0.0064481
7.97,0.0055737
7.81,0.0063255
7.65,0.0057888
7.49,0.0059444
7.334999999999999,0.0068485
7.180000000000001,0.0061374
7.0200000000000005,0.0071442
6.859999999999999,0.0065008
6.704999999999999,0.0077284
6.550000000000001,0.0084056
6.39,0.0092224
6.2299999999999995,0.0093735
6.07,0.010195
5.915,0.010224
5.76,0.011953
5.6,0.012022
5.44,0.0141
5.285,0.014202
5.13,0.015018
4.970000000000001,0.015543
4.81,0.015966
4.6499999999999995,0.016375
4.495000000000001,0.016754
4.34,0.016964
4.18,0.017859
4.0200000000000005,0.01911
3.8649999999999998,0.021731
3.71,0.021007
3.5500000000000003,0.023734
3.3899999999999997,0.023706
3.235,0.022356
3.08,0.022363
2.92,0.025708
2.7600000000000002,0.028042
2.6,0.026055
2.4450000000000003,0.024461
2.2900000000000005,0.022674
2.13,0.021175
1.97,0.022589
1.815,0.026593
1.66,0.033532
1.5,0.041878
1.34,0.046763
1.1800000000000002,0.058841
1.0250000000000001,0.081485
0.87,0.10434
0.71,0.11475
0.55,0.1584
0.395,0.17711
0.24000000000000005,0.16473
47.07,0.017185
46.615,0.0048817
46.16,0.0073707
45.705,0.007218
45.25,0.0074359
44.795,0.0059375
44.34,0.0056566
43.885,0.0085282
43.43,0.0040594
42.975,0.0053749
42.52,0.0058982
42.065000000000005,0.0049083
41.61,0.0053758
41.154999999999994,0.0052132
40.7,0.0045683
40.245000000000005,0.0040811
39.79,0.0049033
39.334999999999994,0.0018748
38.879999999999995,0.0064318
38.425000000000004,0.0055629
37.974999999999994,0.0029571
37.519999999999996,0.0050327
37.065,0.0034112
36.61000000000001,0.0050383
36.155,0.003569
35.699999999999996,0.0027561
35.245,0.0044579
34.79,0.0025691
34.33500000000001,0.0080582
33.88,0.0027821
33.425,0.0032453
32.97,0.0046985
32.515,0.0045555
32.059999999999995,0.0053145
31.604999999999993,0.0031042
31.15,0.0083345
30.695,0.0056616
30.24,0.0037266
29.785,0.0072699
29.330000000000002,0.0056254
28.874999999999996,0.0089481
28.424999999999997,0.0058859
27.970000000000002,0.0050074
27.514999999999997,0.0081488
27.060000000000002,0.0053738
26.605,0.0076801
26.15,0.0099894
25.695,0.0079685
25.24,0.0042097
24.785,0.0096902
24.33,0.0077948
23.875,0.0063996
23.419999999999998,0.0094804
22.965,0.0075802
22.51,0.0095133
22.055,0.0076819
21.6,0.0060957
21.145,0.011376
20.69,0.01082
20.235,0.0096556
19.779999999999998,0.0077643
19.325000000000003,0.010116
18.875,0.01042
18.419999999999998,0.0091626
17.965000000000003,0.010635
17.509999999999998,0.013982
17.055,0.010004
16.6,0.013061
16.145,0.013534
15.69,0.013451
15.235,0.013123
14.780000000000001,0.011538
14.325000000000001,0.01602
13.870000000000001,0.018052
13.415,0.013109
12.959999999999999,0.015707
12.504999999999999,0.013228
12.05,0.015497
11.595,0.020611
11.14,0.019567
10.685,0.02067
10.229999999999999,0.016155
9.774999999999999,0.023293
9.325,0.022032
8.87,0.021289
8.415,0.026712
7.96,0.025703
7.505,0.022968
7.05,0.021294
6.595,0.027376
6.14,0.030028
5.685,0.025774
5.23,0.024303
4.7749999999999995,0.032628
4.32,0.029334
3.8649999999999998,0.032209
3.4099999999999997,0.041403
2.955,0.047762
2.4999999999999996,0.053478
2.045,0.047345
1.59,0.085439
1.1350000000000002,0.10148
0.68,0.14115
0.225,0.12933
23.915,0.00027107
23.580000000000002,0.003554
23.245,0.0025951
22.91,0.0025042
22.575,0.0025309
22.24,0.0038951
21.905,0.0027451
21.57,0.0023522
21.234999999999996,0.0034677
20.905,0.0019425
20.57,0.0034799
20.235000000000003,0.0036231
19.900000000000002,0.0035203
19.564999999999998,0.0036384
19.23,0.00082505
18.895000000000003,0.0050651
18.56,0.0036209
18.224999999999998,0.0046249
17.895,0.0058692
17.56,0.0049028
17.224999999999998,0.0051275
16.889999999999997,0.00062842
16.555,0.0054654
16.22,0.0037895
15.885,0.0056105
15.55,0.0042925
15.215,0.0054581
14.885,0.0048621
14.55,0.00677
14.215,0.0016741
13.88,0.0069008
13.545,0.0050001
13.209999999999999,0.0068383
12.875000000000002,0.0055212
12.540000000000001,0.0066212
12.205,0.0076731
11.875,0.0078876
11.54,0.0069733
11.205,0.0096534
10.87,0.010797
10.534999999999998,0.010755
10.200000000000001,0.011398
9.865,0.010938
9.530000000000001,0.012409
9.195,0.010281
8.865,0.011558
8.53,0.011109
8.195,0.011558
7.86,0.013554
7.525,0.012929
7.19,0.013964
6.855,0.012838
6.52,0.012477
6.185,0.015879
5.8549999999999995,0.012199
5.52,0.01317
5.1850000000000005,0.014123
4.8500000000000005,0.013042
4.515,0.016646
4.18,0.017173
3.8449999999999998,0.020665
3.5100000000000002,0.024266
3.175,0.033813
2.845,0.028658
2.5100000000000002,0.041853
2.175,0.049358
1.84,0.065322
1.5050000000000001,0.059032
1.17,0.073326
0.8350000000000001,0.1256
0.5,0.10718
0.165,0.15767
25.875000000000004,0.0030059
25.590000000000003,0.0023267
25.305,0.0021951
25.015,0.0011697
24.725,0.0011226
24.435,0.002522
24.145,0.0025551
23.855,0.0026955
23.564999999999998,0.0023821
23.275000000000002,0.00047408
22.985,0.0017986
22.695,0.0013084
22.41,0.0030355
22.125,0.0025251
21.835,0.0029826
21.545,0.002629
21.255,0.0028928
20.965,0.0026172
20.674999999999997,0.0034842
20.385,0.0035651
20.095000000000002,0.0042505
19.805,0.0022982
19.514999999999997,0.003503
19.224999999999998,0.0029185
18.939999999999998,0.0044164
18.654999999999998,0.0042668
18.365,0.0034838
18.075,0.0041462
17.785000000000004,0.0030422
17.495,0.0049754
17.205,0.0042167
16.915,0.0050394
16.625,0.0050425
16.335,0.0044367
16.045,0.0052941
15.755,0.0047522
15.47,0.0059482
15.185,0.0049144
14.894999999999998,0.0054831
14.605,0.0060219
14.315000000000001,0.0062192
14.024999999999999,0.0063945
13.735000000000001,0.0055859
13.444999999999999,0.0059709
13.155,0.0055359
12.865000000000002,0.0066665
12.575,0.0062641
12.285,0.0069599
12.0,0.0061858
11.715,0.0069693
11.425,0.0070558
11.135,0.0069695
10.845,0.0078949
10.555,0.0084876
10.265,0.0086502
9.975000000000001,0.0070731
9.684999999999999,0.0070672
9.395000000000001,0.0076548
9.104999999999999,0.009918
8.815,0.0081496
8.53,0.0097805
8.245,0.0096778
7.955,0.011212
7.665,0.010766
7.375,0.010225
7.085,0.010752
6.795,0.010896
6.505000000000001,0.01045
6.215,0.013309
5.925,0.013822
5.635000000000001,0.013995
5.345,0.013285
5.0600000000000005,0.013926
4.7749999999999995,0.016477
4.484999999999999,0.01421
4.195,0.01637
3.905,0.018159
3.615,0.023247
3.3249999999999997,0.026013
3.0350000000000006,0.030938
2.745,0.033543
2.4549999999999996,0.041164
2.165,0.048299
1.875,0.060272
1.5899999999999999,0.071
1.305,0.08582
1.0150000000000001,0.10842
0.725,0.12723
0.435,0.16119
0.145,0.20916
100.42999999999999,0.02431
98.215,0.011394
95.44500000000001,0.013206
92.68,0.011206
89.91499999999999,0.011346
87.145,0.010517
84.38000000000001,0.010594
81.615,0.010133
78.845,0.010531
76.08000000000001,0.0095546
73.315,0.011136
70.545,0.010154
67.78,0.010735
65.015,0.01021
62.245000000000005,0.010037
59.48,0.01034
56.715,0.011622
53.945,0.010526
51.18000000000001,0.011276
48.415,0.011237
45.645,0.011512
42.88,0.011939
40.114999999999995,0.012505
37.35,0.014385
34.58500000000001,0.015443
31.814999999999998,0.015238
29.05,0.017098
26.285,0.019119
23.515,0.018833
20.749999999999996,0.019941
17.985,0.022212
15.215,0.024268
12.45,0.028405
9.684999999999999,0.033443
6.915,0.040378
4.15,0.074007
1.385,0.16583
495.97999999999996,0.0011847
487.04,0.00097701
478.105,0.0011891
469.16999999999996,0.0014185
460.23,0.0015426
451.295,0.0016002
442.35999999999996,0.001347
433.42,0.0018128
424.485,0.001435
415.54999999999995,0.0021425
406.61,0.00115
397.675,0.0018438
388.73999999999995,0.0019963
379.8,0.0016306
370.865,0.0019278
361.92999999999995,0.0021361
352.99,0.002001
344.055,0.0022498
335.11999999999995,0.0021092
326.185,0.0024065
317.25000000000006,0.0024052
308.30999999999995,0.0027907
299.375,0.002789
290.44000000000005,0.0028587
281.5,0.003057
272.565,0.0035811
263.63000000000005,0.0033554
254.68999999999997,0.0036266
245.755,0.0035587
236.82,0.0048924
227.88,0.0043509
218.945,0.0044582
210.01,0.0049924
201.07,0.0056862
192.135,0.004772
183.2,0.0060496
174.26,0.0055128
165.325,0.0068924
156.39000000000001,0.0072766
147.45,0.0078774
138.515,0.0084782
129.58,0.010551
120.64,0.01113
111.705,0.013358
102.77,0.014627
93.83500000000001,0.015545
84.9,0.018256
75.96,0.018892
67.025,0.025175
58.09,0.027752
49.15,0.034787
40.215,0.045612
31.28,0.059373
22.34,0.074718
13.405000000000001,0.098818
4.47,0.11213
247.275,0.0020703
244.69999999999996,0.00095429
241.84,0.0011632
238.975,0.00098175
236.10999999999999,0.00098056
233.25,0.00093882
230.39,0.00092482
227.53,0.0009106
224.665,0.000903
221.8,0.00089809
218.94000000000003,0.00089612
216.07999999999998,0.00089629
213.22000000000003,0.00089835
210.35500000000002,0.000902
207.49,0.00090708
204.62999999999997,0.00091343
201.77,0.00092094
198.90999999999997,0.00092953
196.045,0.00093913
193.18,0.0009497
190.32,0.00096121
187.46,0.00097362
184.6,0.00098692
181.73499999999999,0.0010011
178.86999999999998,0.0010162
176.01,0.0010321
173.15000000000003,0.0010515
170.29,0.0010724
167.42499999999998,0.0010944
164.55999999999997,0.0011174
161.70000000000002,0.0011416
158.83999999999997,0.0011669
155.98000000000002,0.0011935
153.115,0.0012212
150.25,0.0012503
147.39000000000001,0.0012807
144.53,0.0013126
141.67000000000002,0.0013459
138.805,0.0013808
135.94,0.0014173
133.07999999999998,0.0014554
130.22,0.0014934
127.35999999999997,0.0015256
124.49499999999999,0.0015591
121.63,0.0015941
118.77,0.0016306
115.91,0.0016687
113.05,0.0017083
110.185,0.0017497
107.32,0.0017929
104.46,0.0018379
101.6,0.0018849
98.74,0.0019338
95.87499999999999,0.0019849
93.00999999999999,0.0020592
90.14999999999999,0.0021396
87.29,0.0022242
84.43,0.002313
81.57000000000001,0.0024064
78.705,0.0025045
75.84,0.0026075
72.98,0.0027157
70.12,0.0028291
67.26,0.0029474
64.39500000000001,0.003046
61.53,0.0031484
58.67,0.0032543
55.809999999999995,0.0033636
52.949999999999996,0.0034761
50.08500000000001,0.0035915
47.22,0.0037093
44.36,0.003829
41.5,0.0039497
38.64,0.0040708
35.775,0.0041912
32.910000000000004,0.0043095
30.05,0.0044246
27.189999999999998,0.0045348
24.330000000000002,0.0046385
21.464999999999996,0.0047339
18.599999999999998,0.0048192
15.74,0.0048925
12.879999999999999,0.0049521
10.020000000000001,0.0049965
7.155,0.0050243
4.29,0.0050346
1.4300000000000002,0.0050273
58.81,0.002265
57.56999999999999,0.0024604
56.334999999999994,0.0021117
55.099999999999994,0.002201
53.86000000000001,0.0022008
52.62,0.0022564
51.379999999999995,0.002505
50.144999999999996,0.0027184
48.91,0.0027776
47.67,0.0030757
46.43,0.0028426
45.18999999999999,0.0031995
43.95,0.0035122
42.715,0.0033204
41.480000000000004,0.0035652
40.239999999999995,0.0036011
39.0,0.004059
37.760000000000005,0.0038375
36.525,0.0039352
35.29,0.0047761
34.05,0.0046099
32.81,0.0052057
31.57,0.0053243
30.335,0.0048138
29.1,0.0060699
27.86,0.0051771
26.619999999999997,0.0057226
25.38,0.005967
24.14,0.0057056
22.905,0.0066061
21.67,0.0060411
20.43,0.0067612
19.189999999999998,0.0075378
17.95,0.0082015
16.715,0.0089549
15.48,0.0091517
14.239999999999998,0.011028
13.000000000000002,0.012306
11.76,0.01345
10.525,0.016025
9.29,0.016845
8.05,0.020923
6.8100000000000005,0.023187
5.57,0.028724
4.33,0.041116
3.095,0.054345
1.86,0.079986
0.62,0.17005
536.63,0.00091908
524.295,0.0010564
511.96,0.00082603
499.61999999999995,0.00072508
487.28499999999997,0.0011471
474.95,0.00052307
462.615,0.0012721
450.28000000000003,0.00040518
437.94,0.0016163
425.605,0.00057752
413.27000000000004,0.0015155
400.93,0.0015292
388.595,0.0012956
376.26,0.0015893
363.92,0.0014057
351.58500000000004,0.0020662
339.25,0.0022731
326.91499999999996,0.001686
314.58,0.001846
302.24,0.0020463
289.905,0.002935
277.57,0.0029187
265.22999999999996,0.0027127
252.89499999999998,0.0044149
240.56,0.0032425
228.21999999999997,0.0044975
215.885,0.0037099
203.55,0.0047344
191.215,0.0051975
178.88,0.0066934
166.54000000000002,0.0062605
154.205,0.0081443
141.87,0.0090656
129.52999999999997,0.011272
117.195,0.013151
104.86000000000001,0.013387
92.52,0.018153
80.185,0.021874
67.85,0.027921
55.51499999999999,0.035172
43.17999999999999,0.053889
30.84,0.07248
18.505,0.088894
6.17,0.095705
301.675,0.00089319
285.36499999999995,0.00086283
269.05999999999995,0.0010194
252.755,0.0003972
236.44500000000002,0.0015775
220.14000000000001,0.0012229
203.83499999999998,0.0019844
187.525,0.0019204
171.21999999999997,0.0017414
154.915,0.0025425
138.60500000000002,0.0022009
122.30000000000001,0.0036556
105.995,0.0046858
89.685,0.0044538
73.38,0.0075256
57.075,0.008583
40.76499999999999,0.012278
24.46,0.021179
8.155000000000001,0.030166
190.185,0.002006
182.42,0.0033518
174.65999999999997,0.002062
166.9,0.0046733
159.135,0.002524
151.37,0.0037881
143.61,0.0048408
135.85,0.0050022
128.085,0.0044986
120.32000000000001,0.0055741
112.55999999999999,0.0043126
104.80000000000001,0.0074667
97.035,0.0065326
89.26999999999998,0.0073236
81.51,0.0086985
73.745,0.010512
65.98,0.0099626
58.22,0.01252
50.46000000000001,0.014523
42.695,0.018225
34.93,0.024167
27.169999999999998,0.029859
19.41,0.051652
11.645000000000001,0.070241
3.8800000000000003,0.10827
320.995,0.00096349
312.20000000000005,0.00075634
303.40500000000003,0.00053666
294.61,0.00087481
285.81500000000005,0.00056165
277.025,0.00069727
268.22999999999996,0.00079827
259.43499999999995,0.0010166
250.64,0.00084881
241.84499999999997,0.00098178
233.04999999999998,0.00089342
224.255,0.0012633
215.45999999999998,0.0012292
206.665,0.00153
197.87500000000003,0.001273
189.08,0.0012778
180.285,0.0018214
171.48999999999998,0.0018556
162.69499999999996,0.0023395
153.89999999999998,0.0018948
145.105,0.0026865
136.31500000000003,0.0026022
127.52,0.0030399
118.725,0.0037535
109.93,0.0037242
101.135,0.0041106
92.34,0.0052708
83.545,0.0052434
74.75,0.0072294
65.955,0.0074337
57.16499999999999,0.0091446
48.37,0.012695
39.574999999999996,0.016515
30.78,0.022318
21.985,0.034523
13.19,0.053164
4.395,0.08212
479.435,0.00029554
461.345,0.0004927
443.25499999999994,0.00034304
425.15999999999997,0.00014191
407.065,0.00043641
388.97499999999997,0.00046937
370.88500000000005,0.00035083
352.79499999999996,0.00060519
334.7,0.0005138
316.605,0.00068351
298.515,0.00051519
280.425,0.00060775
262.335,0.0010759
244.24499999999998,0.00052025
226.14999999999998,0.0010439
208.05499999999998,0.0013407
189.965,0.00094457
171.875,0.0013829
153.785,0.0017569
135.69,0.0015179
117.595,0.0023501
99.505,0.0029205
81.415,0.0030998
63.325,0.0039838
45.23,0.0066919
27.134999999999998,0.011672
9.045,0.019917
583.0699999999999,0.00077999
561.8700000000001,0.00031169
540.665,0.00055086
519.46,0.00080041
498.26,0.00062962
477.06,0.00088523
455.855,9.9355e-05
434.65,0.0010921
413.45,0.00085203
392.25,0.0010162
371.04499999999996,0.0012435
349.84,0.0011421
328.64,0.0010308
307.44,0.0016585
286.235,0.0017116
265.03,0.0019521
243.82999999999998,0.0020742
222.63,0.0021075
201.42499999999998,0.0023566
180.22,0.0029256
159.01999999999998,0.0031946
137.82,0.003818
116.615,0.0044543
95.41,0.0055167
74.21,0.0069964
53.010000000000005,0.0083152
31.805,0.017788
10.6,0.030621
772.2249999999999,0.0003491
754.0550000000001,0.00026972
735.885,0.00022839
717.715,0.00031275
699.545,4.7366e-05
681.3750000000001,0.0003072
663.205,0.00036651
645.0350000000001,0.00038067
626.865,0.00042067
608.6949999999999,0.00022085
590.525,0.00044715
572.3549999999999,0.00037061
554.1850000000001,0.00040536
536.015,0.00065856
517.845,0.00033273
499.67499999999995,0.00032511
481.505,0.00082002
463.335,0.00037916
445.165,0.00093806
426.995,0.000572
408.825,0.0007995
390.655,0.00067677
372.485,0.0011419
354.315,0.00087577
336.14500000000004,0.00079214
317.975,0.0014132
299.805,0.001246
281.635,0.0015387
263.46500000000003,0.0014277
245.295,0.0019791
227.12500000000003,0.0017834
208.955,0.0021335
190.78499999999997,0.0020449
172.615,0.0030546
154.445,0.0029516
136.27499999999998,0.0036421
118.105,0.0044882
99.935,0.0037969
81.765,0.0054231
63.595,0.0062848
45.425,0.011053
27.255,0.01396
9.084999999999999,0.014055
327.91,0.0011238
311.095,0.00090735
294.28,0.0016304
277.46500000000003,0.0013887
260.65000000000003,0.0010033
243.82999999999998,0.0022886
227.015,0.0016549
210.2,0.0026399
193.385,0.00037628
176.57,0.0036101
159.75,0.0020037
142.935,0.004331
