name,hubble_type,type_group,B_T,R_d_kpc,Sigma0,shear,bar_class,g_bar,v2p3_ape,per_galaxy_ape,delta_ape,v2p3_params,per_galaxy_params
UGC04305,Im,late,0.0,1.16,44.035,0.45454222823101653,S,0.7316,29.62299346923828,19.148845672607422,10.47414779663086,"{'eta': 0.5391237558949498, 'ring_amp': 2.1948, 'M_max': 1.307202289759558, 'lambda_ring': 8.203481706181943, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.4220213379333702, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.010000007126401447, 'ring_amp': 1.73071257277885e-06, 'M_max': 3.004641773757375, 'bulge_gate_power': 30.612783843749337, 'lambda_hat': 15.762632379669899}"
UGC04325,Sm,late,0.03,1.86,106.61,0.91887011247814,S,0.7316,35.953372955322266,7.138055801391602,28.815317153930664,"{'eta': 0.5841275742270462, 'ring_amp': 1.9740909780634799, 'M_max': 1.7156078612815926, 'lambda_ring': 10.281156623788867, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.584413396245266, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.4841072370729262, 'ring_amp': 9.971244327340603, 'M_max': 1.8641850340001926, 'bulge_gate_power': 31.48595499314208, 'lambda_hat': 19.406126229028672}"
UGC04483,Im,late,0.0,0.18,41.285,0.44297655757367493,S,0.7316,30.01360321044922,7.394383430480957,22.61921977996826,"{'eta': 0.5310693885897126, 'ring_amp': 2.1948, 'M_max': 1.2991164709585623, 'lambda_ring': 8.180899773840697, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.4173293506417834, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.9160981889709015, 'ring_amp': 14.050803654298946, 'M_max': 1.8582624404748467, 'bulge_gate_power': 58.8705957691767, 'lambda_hat': 31.911406893207662}"
UGC04499,Sdm,late,0.08,1.73,63.65,0.7722508236398165,S,0.7316,18.786100387573242,4.843179702758789,13.942920684814453,"{'eta': 0.4224979091402112, 'ring_amp': 1.64910942547968, 'M_max': 1.5000264065681517, 'lambda_ring': 9.125596785137285, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5411780821493035, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.6904581507230849, 'ring_amp': 5.446116617693984, 'M_max': 1.5808706508855785, 'bulge_gate_power': 24.298193878640443, 'lambda_hat': 5.890454689032353}"
UGC05005,Im,late,0.0,3.2,32.795,0.8345026834505972,S,0.7316,10.030743598937988,3.5490033626556396,6.481740236282349,"{'eta': 0.503500314892759, 'ring_amp': 2.1948, 'M_max': 1.6887805856804137, 'lambda_ring': 9.981026108129027, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.5605497888228141, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.10376890672451011, 'ring_amp': 0.845491684280959, 'M_max': 3.475154324463352, 'bulge_gate_power': 44.90901112587429, 'lambda_hat': 21.36438837777115}"
UGC05253,Sab,early,0.5,8.07,94.58,1.3550420207815015,SAB,0.4852,14.180548667907715,13.171425819396973,1.0091228485107422,"{'eta': 0.046158118595868214, 'ring_amp': 0.25927875000000006, 'M_max': 1.2618605215123389, 'lambda_ring': 8.356779288291996, 'kappa': 0.475, 'R_ring': 16.0, 'sigma_ring': 0.6707665378415038, 'g_bar': 0.4852, 'bulge_gate_power': 2.0, 'R_bar': 16.14, 'w_bar': 2.421, 'gamma_bar_taper': 1.5, 'R_shear': 16.14, 'w_shear': 3.228, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.029586242547845025, 'ring_amp': 9.240535973053504, 'M_max': 1.2123951734951617, 'bulge_gate_power': 32.796008125324015, 'lambda_hat': 20.466560750540815}"
UGC05414,Im,late,0.0,1.47,63.65,0.8106230296489328,S,0.7316,14.889544486999512,1.735587239265442,13.15395724773407,"{'eta': 0.5874316681923121, 'ring_amp': 2.1948, 'M_max': 1.6619498652179754, 'lambda_ring': 9.820168294488067, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.5532976579096154, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.23437461827226352, 'ring_amp': 3.0116628414926994, 'M_max': 4.290186151874078, 'bulge_gate_power': 32.18812390868344, 'lambda_hat': 48.791182558441974}"
UGC05716,Sm,late,0.03,1.14,45.27,0.7884178685439186,S,0.7316,35.853675842285156,3.2386319637298584,32.6150438785553,"{'eta': 0.4809996745827487, 'ring_amp': 1.9740909780634799, 'M_max': 1.586847711622206, 'lambda_ring': 9.48246980951355, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5463543863603273, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.38666796005190607, 'ring_amp': 12.051988830583563, 'M_max': 3.9154518913313012, 'bulge_gate_power': 4.987520524494267, 'lambda_hat': 8.428179074122932}"
UGC05721,Sd,late,0.06,0.38,456.88,0.8796344544604959,S,0.7316,37.937294006347656,4.357563018798828,33.57973098754883,"{'eta': 0.6575746691604414, 'ring_amp': 1.7729373199276797, 'M_max': 1.6209625386891695, 'lambda_ring': 9.79196179255405, 'kappa': 0.91852, 'R_ring': 28.32, 'sigma_ring': 0.5736527201820816, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.99997872122782, 'ring_amp': 1.6317400912606659, 'M_max': 4.996299462169222, 'bulge_gate_power': 29.65462174397092, 'lambda_hat': 28.628410984297652}"
UGC05750,Sdm,late,0.08,3.46,62.49,0.4750955123104792,S,0.7316,17.595476150512695,9.835042953491211,7.760433197021484,"{'eta': 0.42070747469495917, 'ring_amp': 1.64910942547968, 'M_max': 1.2876590770731946, 'lambda_ring': 8.177762014820832, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.43036365972782287, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.011297472658232936, 'ring_amp': 9.959735913346806, 'M_max': 1.5271353390827174, 'bulge_gate_power': 43.65697945412187, 'lambda_hat': 48.70442578976017}"
UGC05764,Im,late,0.0,1.17,16.895,0.7117271581568223,S,0.7316,58.96547317504883,13.208073616027832,45.757399559020996,"{'eta': 0.435986565590275, 'ring_amp': 2.1948, 'M_max': 1.5513471677917892, 'lambda_ring': 9.20732436047427, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.5209031863709974, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.9999994979014182, 'ring_amp': 14.999999740755058, 'M_max': 4.999998687167821, 'bulge_gate_power': 50.065585231035165, 'lambda_hat': 49.99996766216697}"
UGC05829,Im,late,0.0,1.99,31.61,0.20293949483763185,S,0.7316,35.159061431884766,6.256515979766846,28.90254545211792,"{'eta': 0.4992769871019564, 'ring_amp': 2.1948, 'M_max': 1.2065797496379864, 'lambda_ring': 8.003094092772297, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.33023002011886543, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.3306518409285397, 'ring_amp': 8.570437409227953, 'M_max': 2.064195992158366, 'bulge_gate_power': 32.16519348680047, 'lambda_hat': 22.071471624324346}"
UGC05918,Im,late,0.0,1.66,12.47,0.7052886679937975,S,0.7316,48.48893356323242,6.028148174285889,42.46078538894653,"{'eta': 0.4113198375373816, 'ring_amp': 2.1948, 'M_max': 1.5442620607735316, 'lambda_ring': 9.17098956298908, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.518664526403884, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.9991709877499908, 'ring_amp': 14.28122151259099, 'M_max': 2.888342025191147, 'bulge_gate_power': 33.98571675526483, 'lambda_hat': 31.83197719967786}"
UGC05986,Sm,late,0.03,1.67,862.58,0.8142853854901662,S,0.7316,13.572081565856934,2.0996601581573486,11.472421407699585,"{'eta': 0.792506428919236, 'ring_amp': 1.9740909780634799, 'M_max': 1.612607119242115, 'lambda_ring': 9.632980073245003, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5544243313487112, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.8275429144478526, 'ring_amp': 2.4280014620463097, 'M_max': 2.6592361414114736, 'bulge_gate_power': 54.93546072740201, 'lambda_hat': 6.404091538446822}"
UGC05999,Im,late,0.0,3.22,25.81,0.8388237984701755,S,0.7316,10.443246841430664,4.051951885223389,6.391294956207275,"{'eta': 0.47698746270036385, 'ring_amp': 2.1948, 'M_max': 1.693627210099679, 'lambda_ring': 10.010564059080902, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.5618383752165952, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.072008886242348, 'ring_amp': 3.6985730802582877e-07, 'M_max': 2.249314888077264, 'bulge_gate_power': 44.92074114230106, 'lambda_hat': 5.29343584742097}"
UGC06399,Sm,late,0.03,2.05,155.525,0.7006854298099559,S,0.7316,21.55951690673828,1.7767183780670166,19.782798528671265,"{'eta': 0.6304305905271199, 'ring_amp': 1.9740909780634799, 'M_max': 1.5003013222044868, 'lambda_ring': 9.013938645199671, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5170545556378386, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.29630430435262267, 'ring_amp': 14.824086996604096, 'M_max': 2.1132763581032554, 'bulge_gate_power': 35.248983493819885, 'lambda_hat': 8.701718082098315}"
UGC06446,Sd,late,0.06,1.49,43.23,0.8500699012956335,S,0.7316,37.077301025390625,2.8596813678741455,34.21761965751648,"{'eta': 0.4202872302359948, 'ring_amp': 1.7729373199276797, 'M_max': 1.5952334557396555, 'lambda_ring': 9.630212130037846, 'kappa': 0.91852, 'R_ring': 28.32, 'sigma_ring': 0.5651580975618398, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.8249405790672998, 'ring_amp': 11.95492824760097, 'M_max': 3.1052393192905763, 'bulge_gate_power': 29.695092123072154, 'lambda_hat': 10.743420556487392}"
UGC06614,Sa,early,0.6,5.1,270.27,1.0945440944044267,SA,1.0,14.658697128295898,11.799595832824707,2.8591012954711914,"{'eta': 0.02764936022702769, 'ring_amp': 0.437328, 'M_max': 1.2195768066616406, 'lambda_ring': 8.09924578542673, 'kappa': 0.41200000000000003, 'R_ring': 13.200000000000001, 'sigma_ring': 0.6259002510611387, 'g_bar': 1.0, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 10.2, 'w_shear': 2.04, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.02529106783793504, 'ring_amp': 1.2186040207843774, 'M_max': 2.6528631802319356, 'bulge_gate_power': 10.952837072010661, 'lambda_hat': 13.904485676344656}"
UGC06628,Sm,late,0.03,2.82,51.5,0.7014814435983038,S,0.7316,41.0445442199707,16.663469314575195,24.381074905395508,"{'eta': 0.49571463007128636, 'ring_amp': 1.9740909780634799, 'M_max': 1.5010737264644043, 'lambda_ring': 9.017853083064006, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5173335191054018, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.01000000000028691, 'ring_amp': 7.73630681400365e-07, 'M_max': 1.0138968130010644, 'bulge_gate_power': 17.933818910240067, 'lambda_hat': 14.211366357990753}"
UGC06667,Scd,late,0.08,5.15,307.47,0.6895802228465349,S,0.7316,57.67093276977539,17.776330947875977,39.894601821899414,"{'eta': 0.5735551522017494, 'ring_amp': 1.64910942547968, 'M_max': 1.4343190478426973, 'lambda_ring': 8.77688191958954, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5131384946135396, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.9608187202450713, 'ring_amp': 10.032261526586257, 'M_max': 4.999999929938677, 'bulge_gate_power': 32.84385257437574, 'lambda_hat': 21.787292723487134}"
UGC06786,S0,early,0.7,3.6,539.26,1.3749122374021847,S,0.7316,14.83944320678711,4.072301864624023,10.767141342163086,"{'eta': 0.015418214229358322, 'ring_amp': 0.28627727480000004, 'M_max': 1.2081373816371173, 'lambda_ring': 8.047282866267876, 'kappa': 0.363, 'R_ring': 10.400000000000002, 'sigma_ring': 0.6735369639837945, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 7.2, 'w_shear': 1.4400000000000002, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.05700144872734146, 'ring_amp': 14.625050004807045, 'M_max': 3.2625441832846556, 'bulge_gate_power': 15.65181619350056, 'lambda_hat': 41.07401039279666}"
UGC06787,Sab,early,0.5,5.37,214.685,1.3928135794566356,SAB,0.4852,14.574387550354004,10.665451049804688,3.9089365005493164,"{'eta': 0.0541758066704165, 'ring_amp': 0.25927875000000006, 'M_max': 1.2636075632846109, 'lambda_ring': 8.371999543885627, 'kappa': 0.475, 'R_ring': 16.0, 'sigma_ring': 0.675965610970563, 'g_bar': 0.4852, 'bulge_gate_power': 2.0, 'R_bar': 10.74, 'w_bar': 1.611, 'gamma_bar_taper': 1.5, 'R_shear': 10.74, 'w_shear': 2.148, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.08061488188145274, 'ring_amp': 2.822592291903348, 'M_max': 3.9520493745657483, 'bulge_gate_power': 7.26032054278157, 'lambda_hat': 30.17653421884253}"
UGC06818,Sm,late,0.03,1.39,143.155,0.9151058277422908,S,0.7316,20.285083770751953,16.355037689208984,3.9300460815429688,"{'eta': 0.6204052088768794, 'ring_amp': 1.9740909780634799, 'M_max': 1.711961800077133, 'lambda_ring': 10.257003048014024, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5834060140126779, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.214135430249747, 'ring_amp': 7.390131132579357e-09, 'M_max': 4.914606517294215, 'bulge_gate_power': 5.422512129670671, 'lambda_hat': 38.74758870085359}"
UGC06917,Sm,late,0.03,2.76,130.555,0.9101284433829959,S,0.7316,7.540563583374023,2.629192590713501,4.9113709926605225,"{'eta': 0.6091495511238614, 'ring_amp': 1.9740909780634799, 'M_max': 1.7071315249386907, 'lambda_ring': 10.225136830804342, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5820659010874959, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.025273265706641, 'ring_amp': 0.19822776515074453, 'M_max': 1.245855447665971, 'bulge_gate_power': 40.2876501951193, 'lambda_hat': 16.868929063061504}"
UGC06923,Im,late,0.0,1.44,173.7,0.8884266247969662,S,0.7316,10.265654563903809,10.151335716247559,0.11431884765625,"{'eta': 0.7260694226161915, 'ring_amp': 2.1948, 'M_max': 1.7489222610716442, 'lambda_ring': 10.357683713092781, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.5761144743156672, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.0946491836817684, 'ring_amp': 3.3293534457802014, 'M_max': 3.138564508517426, 'bulge_gate_power': 48.237766382903565, 'lambda_hat': 48.427210133893745}"
UGC06930,Sd,late,0.06,3.94,94.58,0.8177628834685315,S,0.7316,8.540773391723633,3.935049533843994,4.605723857879639,"{'eta': 0.5028049425300402, 'ring_amp': 1.7729373199276797, 'M_max': 1.5669351470495618, 'lambda_ring': 9.45830223060535, 'kappa': 0.91852, 'R_ring': 28.32, 'sigma_ring': 0.5554892909352529, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.9997903883327297, 'ring_amp': 0.006183125770677009, 'M_max': 1.072043546570788, 'bulge_gate_power': 22.791481610083668, 'lambda_hat': 24.169588314194396}"
UGC06973,Sab,early,0.5,1.07,6365.025,1.426900626330273,SAB,0.4852,42.77451705932617,38.69980239868164,4.074714660644531,"{'eta': 0.0701241328670296, 'ring_amp': 0.25927875000000006, 'M_max': 1.2651239123961366, 'lambda_ring': 8.385380729493189, 'kappa': 0.475, 'R_ring': 16.0, 'sigma_ring': 0.6804205637511573, 'g_bar': 0.4852, 'bulge_gate_power': 2.0, 'R_bar': 2.14, 'w_bar': 0.321, 'gamma_bar_taper': 1.5, 'R_shear': 2.14, 'w_shear': 0.42800000000000005, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.010000001320368187, 'ring_amp': 0.001023723631695226, 'M_max': 2.7841331476193307, 'bulge_gate_power': 58.97967688868035, 'lambda_hat': 11.064257353770923}"
UGC06983,Scd,late,0.08,3.21,60.785,0.9000633476620306,S,0.7316,15.748712539672852,3.478825092315674,12.269887447357178,"{'eta': 0.4180238512752131, 'ring_amp': 1.64910942547968, 'M_max': 1.6024498897462887, 'lambda_ring': 9.748684024482452, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.57932769877199, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.13644788368143798, 'ring_amp': 14.697495751526388, 'M_max': 2.270679153898881, 'bulge_gate_power': 57.6527085408191, 'lambda_hat': 6.860733009531774}"
UGC07089,Sdm,late,0.08,2.26,260.495,0.8361814371406164,S,0.7316,7.257131576538086,2.3434126377105713,4.913718938827515,"{'eta': 0.5594508548663938, 'ring_amp': 1.64910942547968, 'M_max': 1.5515081619891737, 'lambda_ring': 9.427403456115137, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5610512661526335, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.3643519779238103, 'ring_amp': 0.5705916211775611, 'M_max': 3.8551285522655867, 'bulge_gate_power': 54.834158939738074, 'lambda_hat': 5.000000850081723}"
UGC07125,Sm,late,0.03,3.38,51.5,0.9683793981022576,S,0.7316,14.629111289978027,4.210829257965088,10.41828203201294,"{'eta': 0.49571463007128636, 'ring_amp': 1.9740909780634799, 'M_max': 1.7629378671892604, 'lambda_ring': 10.602354784492483, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5971806408782603, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 6.76, 'w_shear': 1.352, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.07399611296785794, 'ring_amp': 0.6698450469190407, 'M_max': 0.8669277223971321, 'bulge_gate_power': 32.6499943147286, 'lambda_hat': 35.806662704642555}"
UGC07151,Scd,late,0.08,1.25,482.835,0.9562260107566263,S,0.7316,11.483577728271484,2.5320215225219727,8.951556205749512,"{'eta': 0.6079431050927514, 'ring_amp': 1.64910942547968, 'M_max': 1.646229450952585, 'lambda_ring': 10.041648474530785, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5941285704593635, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 2.5, 'w_shear': 0.5, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.10808210416892683, 'ring_amp': 14.391876728193342, 'M_max': 0.8563478388870701, 'bulge_gate_power': 49.201506911755715, 'lambda_hat': 17.407108158589722}"
UGC07232,Im,late,0.0,0.29,113.71,0.5894540801081019,S,0.7316,15.434843063354492,6.104127883911133,9.33071517944336,"{'eta': 0.6679715433565758, 'ring_amp': 2.1948, 'M_max': 1.422862404918661, 'lambda_ring': 8.609922278562458, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.47593496467234264, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.9999929151607818, 'ring_amp': 7.069427559801101, 'M_max': 3.89449042199575, 'bulge_gate_power': 55.774711850617585, 'lambda_hat': 49.99989950654296}"
UGC07261,Sdm,late,0.08,1.2,283.01,0.6719006807485998,S,0.7316,19.98481559753418,7.017272472381592,12.967543125152588,"{'eta': 0.5665951629552155, 'ring_amp': 1.64910942547968, 'M_max': 1.420615504587553, 'lambda_ring': 8.70973736471224, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5068121800010652, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.04984166241501206, 'ring_amp': 14.346333640206606, 'M_max': 2.5000955039713832, 'bulge_gate_power': 50.986648783020755, 'lambda_hat': 32.367320413311205}"
UGC07323,Sdm,late,0.08,2.26,141.84,0.7501770916151597,S,0.7316,2.827888011932373,2.757019519805908,0.07086849212646484,"{'eta': 0.502466171346719, 'ring_amp': 1.64910942547968, 'M_max': 1.482303952857106, 'lambda_ring': 9.027351506682553, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5339465131861693, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.4144630257474262, 'ring_amp': 0.07025725440476699, 'M_max': 1.9487683789383334, 'bulge_gate_power': 10.71116175388654, 'lambda_hat': 35.37945869620006}"
