Galaxy,Galaxy_Type,Galaxy_Class,Radius_kpc,Boundary_kpc,In_Outer_Region,Observed_Speed_km_s,Baryonic_Speed_km_s,GR_Speed_km_s,GR_Percent_Off,G_Predicted,Predicted_Speed_km_s,Model_Percent_Off,Baryonic_Mass_Msun,Model
UGC06786,S0,lenticular,25.57,27.24,False,224.0,120.25872691825738,120.25872691825738,46.31306834006367,1.7039484946441297,156.98018393042622,29.91956074534544,1500000000.0,shell
UGC06786,S0,lenticular,27.72,27.24,True,218.0,114.68178364500615,114.68178364500615,47.3936772270614,2.2004788393185195,170.11908462115557,21.963722650846073,1500000000.0,shell
UGC06786,S0,lenticular,29.87,27.24,True,215.0,110.04266490775294,110.04266490775294,48.81736515918468,2.2360379251071727,164.55105907116334,23.464623687831008,1500000000.0,shell
UGC06786,S0,lenticular,32.02,27.24,True,219.0,105.96088995473755,105.96088995473755,51.616031984138104,2.2691243688203677,159.61538403572825,27.116262997384357,1500000000.0,shell
UGC06786,S0,lenticular,34.05,27.24,True,211.0,102.602132531444,102.602132531444,51.37339690452891,2.298385139949044,155.5492029203211,26.279998615961564,1500000000.0,shell
UGC06787,Sab,spiral,0.12,29.752,False,134.0,179.22462442421244,179.22462442421244,33.74971971956152,1.0,179.22462442421244,33.74971971956152,1500000000.0,shell
UGC06787,Sab,spiral,0.24,29.752,False,208.0,278.78114516588096,278.78114516588096,34.029396714365845,1.0,278.78114516588096,34.029396714365845,1500000000.0,shell
UGC06787,Sab,spiral,0.35,29.752,False,252.0,310.1873699878833,310.1873699878833,23.090226185667976,1.0,310.1873699878833,23.090226185667976,1500000000.0,shell
UGC06787,Sab,spiral,0.47,29.752,False,272.0,322.3930583930119,322.3930583930119,18.526859703313207,1.0,322.3930583930119,18.526859703313207,1500000000.0,shell
UGC06787,Sab,spiral,0.59,29.752,False,276.0,325.34364186195495,325.34364186195495,17.878131109403967,1.0,325.34364186195495,17.878131109403967,1500000000.0,shell
UGC06787,Sab,spiral,0.71,29.752,False,271.0,325.5709744433616,325.5709744433616,20.13689093850981,1.0,325.5709744433616,20.13689093850981,1500000000.0,shell
UGC06787,Sab,spiral,0.83,29.752,False,266.0,323.4736666252757,323.4736666252757,21.606641588449516,1.0,323.4736666252757,21.606641588449516,1500000000.0,shell
UGC06787,Sab,spiral,0.94,29.752,False,262.0,320.75004364769774,320.75004364769774,22.423680781564023,1.0,320.75004364769774,22.423680781564023,1500000000.0,shell
UGC06787,Sab,spiral,1.06,29.752,False,260.0,319.5483495497982,319.5483495497982,22.90321136530701,1.0,319.5483495497982,22.90321136530701,1500000000.0,shell
UGC06787,Sab,spiral,1.18,29.752,False,260.0,318.84698555890407,318.84698555890407,22.633455984193873,1.0,318.84698555890407,22.633455984193873,1500000000.0,shell
UGC06787,Sab,spiral,1.3,29.752,False,259.0,317.76498894623364,317.76498894623364,22.68918492132573,1.0,317.76498894623364,22.68918492132573,1500000000.0,shell
UGC06787,Sab,spiral,1.42,29.752,False,257.0,316.61546550981996,316.61546550981996,23.19667918670037,1.0,316.61546550981996,23.19667918670037,1500000000.0,shell
UGC06787,Sab,spiral,1.53,29.752,False,254.0,314.96521220604666,314.96521220604666,24.002052049624666,1.0,314.96521220604666,24.002052049624666,1500000000.0,shell
UGC06787,Sab,spiral,1.66,29.752,False,244.0,313.04871266306145,313.04871266306145,28.29865273076289,1.0,313.04871266306145,28.29865273076289,1500000000.0,shell
UGC06787,Sab,spiral,1.89,29.752,False,228.0,308.73418987860737,308.73418987860737,35.409732402897966,1.0,308.73418987860737,35.409732402897966,1500000000.0,shell
UGC06787,Sab,spiral,2.01,29.752,False,220.0,306.0355876364708,306.0355876364708,39.1070852893049,1.0,306.0355876364708,39.1070852893049,1500000000.0,shell
UGC06787,Sab,spiral,2.13,29.752,False,215.0,303.15717787972625,303.15717787972625,41.00333854870988,1.0,303.15717787972625,41.00333854870988,1500000000.0,shell
UGC06787,Sab,spiral,2.24,29.752,False,213.0,300.38124059268415,300.38124059268415,41.02405661628364,1.0,300.38124059268415,41.02405661628364,1500000000.0,shell
UGC06787,Sab,spiral,3.1,29.752,False,228.0,278.88484971399936,278.88484971399936,22.31791654122779,1.0,278.88484971399936,22.31791654122779,1500000000.0,shell
UGC06787,Sab,spiral,3.79,29.752,False,236.0,262.56644492394685,262.56644492394685,11.25696818811307,1.0,262.56644492394685,11.25696818811307,1500000000.0,shell
UGC06787,Sab,spiral,3.9,29.752,False,236.0,260.12853207597203,260.12853207597203,10.223954269479675,1.0,260.12853207597203,10.223954269479675,1500000000.0,shell
UGC06787,Sab,spiral,4.14,29.752,False,237.0,255.442206770925,255.442206770925,7.7815218442721505,1.0,255.442206770925,7.7815218442721505,1500000000.0,shell
UGC06787,Sab,spiral,4.25,29.752,False,237.0,253.37444800137206,253.37444800137206,6.9090497896084635,1.0,253.37444800137206,6.9090497896084635,1500000000.0,shell
UGC06787,Sab,spiral,4.37,29.752,False,237.0,251.2452733883764,251.2452733883764,6.010663876952069,1.0,251.2452733883764,6.010663876952069,1500000000.0,shell
UGC06787,Sab,spiral,4.49,29.752,False,237.0,249.25503906641487,249.25503906641487,5.170902559668719,1.0,249.25503906641487,5.170902559668719,1500000000.0,shell
UGC06787,Sab,spiral,4.61,29.752,False,237.0,247.36516690916687,247.36516690916687,4.3734881473277945,1.0,247.36516690916687,4.3734881473277945,1500000000.0,shell
UGC06787,Sab,spiral,4.72,29.752,False,236.0,245.743484349026,245.743484349026,4.128595063146612,1.0,245.743484349026,4.128595063146612,1500000000.0,shell
UGC06787,Sab,spiral,5.16,29.752,False,235.0,240.38249291493753,240.38249291493753,2.2904225169946932,1.0,240.38249291493753,2.2904225169946932,1500000000.0,shell
UGC06787,Sab,spiral,5.43,29.752,False,234.0,237.75940864664008,237.75940864664008,1.606584891726531,1.0,237.75940864664008,1.606584891726531,1500000000.0,shell
UGC06787,Sab,spiral,5.56,29.752,False,233.0,236.6163732711665,236.6163732711665,1.5520915326894889,1.0,236.6163732711665,1.5520915326894889,1500000000.0,shell
UGC06787,Sab,spiral,5.67,29.752,False,233.0,235.65696976749913,235.65696976749913,1.1403303723172251,1.0,235.65696976749913,1.1403303723172251,1500000000.0,shell
UGC06787,Sab,spiral,5.79,29.752,False,233.0,234.60525015438165,234.60525015438165,0.6889485641122963,1.0,234.60525015438165,0.6889485641122963,1500000000.0,shell
UGC06787,Sab,spiral,5.91,29.752,False,232.0,233.31861884556065,233.31861884556065,0.5683701920520042,1.0,233.31861884556065,0.5683701920520042,1500000000.0,shell
UGC06787,Sab,spiral,6.03,29.752,False,232.0,232.1449377005667,232.1449377005667,0.06247314679598538,1.0,232.1449377005667,0.06247314679598538,1500000000.0,shell
UGC06787,Sab,spiral,6.2,29.752,False,232.0,230.56382652098748,230.56382652098748,0.619040292677812,1.0,230.56382652098748,0.619040292677812,1500000000.0,shell
UGC06787,Sab,spiral,6.5,29.752,False,233.0,227.84743075136925,227.84743075136925,2.211403111000324,1.0,227.84743075136925,2.211403111000324,1500000000.0,shell
UGC06787,Sab,spiral,6.85,29.752,False,235.0,225.08974143661013,225.08974143661013,4.217131303570159,1.0,225.08974143661013,4.217131303570159,1500000000.0,shell
UGC06787,Sab,spiral,6.98,29.752,False,236.0,224.16626463408807,224.16626463408807,5.0142946465728535,1.0,224.16626463408807,5.0142946465728535,1500000000.0,shell
UGC06787,Sab,spiral,7.09,29.752,False,236.0,223.46824069652496,223.46824069652496,5.310067501472475,1.0,223.46824069652496,5.310067501472475,1500000000.0,shell
UGC06787,Sab,spiral,7.21,29.752,False,237.0,222.78086475278795,222.78086475278795,5.99963512540593,1.0,222.78086475278795,5.99963512540593,1500000000.0,shell
UGC06787,Sab,spiral,7.22,29.752,False,238.0,222.73596858163702,222.73596858163702,6.413458579144107,1.0,222.73596858163702,6.413458579144107,1500000000.0,shell
UGC06787,Sab,spiral,7.33,29.752,False,238.0,222.15407873815866,222.15407873815866,6.65795011001737,1.0,222.15407873815866,6.65795011001737,1500000000.0,shell
UGC06787,Sab,spiral,7.45,29.752,False,239.0,221.5134002718571,221.5134002718571,7.31656892390916,1.0,221.5134002718571,7.31656892390916,1500000000.0,shell
UGC06787,Sab,spiral,7.56,29.752,False,240.0,220.86621765222495,220.86621765222495,7.97240931157294,1.0,220.86621765222495,7.97240931157294,1500000000.0,shell
UGC06787,Sab,spiral,8.26,29.752,False,247.0,215.05531427983826,215.05531427983826,12.933071141765888,1.0,215.05531427983826,12.933071141765888,1500000000.0,shell
UGC06787,Sab,spiral,8.98,29.752,False,252.0,208.35355048570688,208.35355048570688,17.32001964852902,1.0,208.35355048570688,17.32001964852902,1500000000.0,shell
UGC06787,Sab,spiral,9.09,29.752,False,253.0,207.3647783496513,207.3647783496513,18.037637015948107,1.0,207.3647783496513,18.037637015948107,1500000000.0,shell
UGC06787,Sab,spiral,9.3,29.752,False,254.0,205.47794090850724,205.47794090850724,19.103172870666445,1.0,205.47794090850724,19.103172870666445,1500000000.0,shell
UGC06787,Sab,spiral,10.32,29.752,False,253.0,196.35153398942418,196.35153398942418,22.390698027895578,1.0,196.35153398942418,22.390698027895578,1500000000.0,shell
UGC06787,Sab,spiral,11.38,29.752,False,247.0,189.19786071729246,189.19786071729246,23.401675822958516,1.0,189.19786071729246,23.401675822958516,1500000000.0,shell
UGC06787,Sab,spiral,12.4,29.752,False,238.0,182.92855053271484,182.92855053271484,23.13926448205259,1.0,182.92855053271484,23.13926448205259,1500000000.0,shell
UGC06787,Sab,spiral,13.41,29.752,False,229.0,177.90398337305436,177.90398337305436,22.312671016133468,1.0,177.90398337305436,22.312671016133468,1500000000.0,shell
UGC06787,Sab,spiral,14.43,29.752,False,223.0,173.02465286773443,173.02465286773443,22.410469566038373,1.0,173.02465286773443,22.410469566038373,1500000000.0,shell
UGC06787,Sab,spiral,15.44,29.752,False,220.0,168.4062534468361,168.4062534468361,23.45170297871086,1.002588593615346,168.6240802479061,23.352690796406318,1500000000.0,shell
UGC06787,Sab,spiral,16.57,29.752,False,220.0,163.70276631749385,163.70276631749385,25.58965167386643,1.0231317851174964,165.58531051147946,24.733949767509333,1500000000.0,shell
UGC06787,Sab,spiral,17.58,29.752,False,224.0,159.9467142519658,159.9467142519658,28.59521685180098,1.0579693758108957,164.51741282933693,26.554726415474583,1500000000.0,shell
UGC06787,Sab,spiral,18.6,29.752,False,228.0,156.23514905423812,156.23514905423812,31.475811818316615,1.107284594790741,164.4024839437935,27.893647393073028,1500000000.0,shell
UGC06787,Sab,spiral,19.61,29.752,False,234.0,152.52634690439552,152.52634690439552,34.81780046820704,1.1678789736462445,164.83285789014332,29.558607739254995,1500000000.0,shell
UGC06787,Sab,spiral,20.62,29.752,False,239.0,149.34571637646658,149.34571637646658,37.51225256214787,1.2374239033445278,166.13151324121057,30.488906593635747,1500000000.0,shell
UGC06787,Sab,spiral,21.64,29.752,False,243.0,146.6813485075727,146.6813485075727,39.63730514091659,1.3135310362707333,168.1105865236868,30.818688673379913,1500000000.0,shell
UGC06787,Sab,spiral,22.77,29.752,False,245.0,144.2087084749045,144.2087084749045,41.139302663304285,1.4004906934013657,170.65994484460586,30.342879655262912,1500000000.0,shell
UGC06787,Sab,spiral,23.78,29.752,False,247.0,142.22681498226697,142.22681498226697,42.41829352944657,1.4766770555614335,172.8320367883626,30.02751547029855,1500000000.0,shell
UGC06787,Sab,spiral,24.79,29.752,False,249.0,140.0793025396686,140.0793025396686,43.743251992100966,1.5478181733460143,174.27453855061583,30.010225481680386,1500000000.0,shell
UGC06787,Sab,spiral,25.81,29.752,False,250.0,137.63942240506532,137.63942240506532,44.94423103797387,1.6112609087189025,174.71322357131913,30.114710571472347,1500000000.0,shell
UGC06787,Sab,spiral,26.82,29.752,False,251.0,135.27534365138388,135.27534365138388,46.105440776341084,1.6628905159853244,174.44176575002172,30.501288545808084,1500000000.0,shell
UGC06787,Sab,spiral,27.84,29.752,False,251.0,133.0728150299677,133.0728150299677,46.982942219136376,1.7013389501385734,173.5740378050678,30.846996890411233,1500000000.0,shell
UGC06787,Sab,spiral,29.41,29.752,False,248.0,129.61057672890743,129.61057672890743,47.737670673827644,1.7297687372202568,170.46470252612224,31.264232852370064,1500000000.0,shell
UGC06787,Sab,spiral,30.99,29.752,True,246.0,125.8936416186298,125.8936416186298,48.82372291925618,2.211570408082545,187.22083648973356,23.893968906612375,1500000000.0,shell
UGC06787,Sab,spiral,32.57,29.752,True,249.0,122.5217405197951,122.5217405197951,50.79448171895779,2.235241592934947,183.17887722775643,26.434185852306655,1500000000.0,shell
UGC06787,Sab,spiral,34.03,29.752,True,252.0,119.95293285284858,119.95293285284858,52.39962982029819,2.2561155857372763,180.17376082771605,28.50247586201744,1500000000.0,shell
UGC06787,Sab,spiral,37.19,29.752,True,255.0,114.0866311186372,114.0866311186372,55.26014465935796,2.298385139949044,172.96019192320549,32.17247375560569,1500000000.0,shell
UGC06818,Sm,dwarf irregular,0.87,5.5840000000000005,False,23.4,27.61793801137225,27.61793801137225,18.025376116975433,1.0,27.61793801137225,18.025376116975433,1500000000.0,shell
UGC06818,Sm,dwarf irregular,1.74,5.5840000000000005,False,28.0,38.93331863584198,38.93331863584198,39.047566556578495,1.0,38.93331863584198,39.047566556578495,1500000000.0,shell
UGC06818,Sm,dwarf irregular,2.61,5.5840000000000005,False,36.7,41.45900264116348,41.45900264116348,12.967309648946802,1.0,41.45900264116348,12.967309648946802,1500000000.0,shell
UGC06818,Sm,dwarf irregular,3.5,5.5840000000000005,False,47.6,42.74494122115505,42.74494122115505,10.199703316901154,1.1099349210369376,45.03326983769023,5.392290256953307,1500000000.0,shell
UGC06818,Sm,dwarf irregular,4.37,5.5840000000000005,False,63.3,42.38086832522429,42.38086832522429,33.04760138195214,1.4396604554323624,50.85104572277125,19.666594434800555,1500000000.0,shell
UGC06818,Sm,dwarf irregular,5.24,5.5840000000000005,False,71.2,42.91369245357477,42.91369245357477,39.72796003711409,1.703691128589885,56.01332008588854,21.329606620943068,1500000000.0,shell
UGC06818,Sm,dwarf irregular,6.11,5.5840000000000005,True,68.1,41.83754533908508,41.83754533908508,38.56454428915553,2.2350160274028994,62.54700473283027,8.154178072202244,1500000000.0,shell
UGC06818,Sm,dwarf irregular,6.98,5.5840000000000005,True,74.4,40.556018049113256,40.556018049113256,45.489223052267135,2.298385139949044,61.484650713555105,17.359340438770026,1500000000.0,shell
UGC06917,Sm,dwarf irregular,1.74,8.376000000000001,False,59.2,56.25,56.25,4.983108108108112,1.0,56.25,4.983108108108112,1000000000.0,shell
UGC06917,Sm,dwarf irregular,2.61,8.376000000000001,False,71.2,59.09,59.09,17.008426966292134,1.0,59.09,17.008426966292134,1000000000.0,shell
UGC06917,Sm,dwarf irregular,3.5,8.376000000000001,False,84.5,62.05093391722642,62.05093391722642,26.566942109791214,1.0,62.05093391722642,26.566942109791214,1000000000.0,shell
UGC06917,Sm,dwarf irregular,4.37,8.376000000000001,False,93.5,65.39440725322005,65.39440725322005,30.05945748318711,1.0036869267167967,65.5148485344286,29.930643278686,1000000000.0,shell
UGC06917,Sm,dwarf irregular,5.24,8.376000000000001,False,97.5,66.8194320538569,66.8194320538569,31.467249175531386,1.1171039293095062,70.62355412944397,27.56558550826259,1000000000.0,shell
UGC06917,Sm,dwarf irregular,6.11,8.376000000000001,False,100.0,67.61448143704128,67.61448143704128,32.38551856295872,1.3452425721441834,78.4223808358438,21.577619164156204,1000000000.0,shell
UGC06917,Sm,dwarf irregular,6.98,8.376000000000001,False,101.0,68.84792662092302,68.84792662092302,31.8337360188881,1.5943349471729173,86.93219564691022,13.928519161475034,1000000000.0,shell
UGC06917,Sm,dwarf irregular,7.85,8.376000000000001,False,103.0,68.72155193241782,68.72155193241782,33.28004666755551,1.7620008936876606,91.22125035305946,11.43567926887431,1000000000.0,shell
UGC06917,Sm,dwarf irregular,8.72,8.376000000000001,True,105.0,68.44422912123417,68.44422912123417,34.815019884538884,2.398117520040746,105.99175114532207,0.9445249003067331,1000000000.0,shell
UGC06917,Sm,dwarf irregular,9.6,8.376000000000001,True,110.0,68.9585382675706,68.9585382675706,37.310419756754,2.4477501320615325,107.88761396930401,1.9203509369963518,1000000000.0,shell
UGC06917,Sm,dwarf irregular,10.47,8.376000000000001,True,111.0,70.57971167410646,70.57971167410646,36.41467416747166,2.49253380361501,111.42955812894897,0.3869893053594315,1000000000.0,shell
UGC06923,Im,dwarf irregular,0.93,4.128,False,40.5,51.479677543667655,51.479677543667655,27.11031492263619,1.0,51.479677543667655,27.11031492263619,1000000000.0,shell
UGC06923,Im,dwarf irregular,1.94,4.128,False,53.9,57.572091329045875,57.572091329045875,6.812785397116655,1.0,57.572091329045875,6.812785397116655,1000000000.0,shell
UGC06923,Im,dwarf irregular,2.87,4.128,False,73.0,60.22429161061174,60.22429161061174,17.500970396422268,1.2625977406513222,67.67125086180057,7.299656353697846,1000000000.0,shell
UGC06923,Im,dwarf irregular,3.72,4.128,False,78.4,61.16267162248556,61.16267162248556,21.986388236625565,1.7184676415128437,80.17835225563375,2.2683064485124347,1000000000.0,shell
UGC06923,Im,dwarf irregular,4.47,4.128,True,79.3,60.75666959272866,60.75666959272866,23.3837710053863,2.4184295328897427,94.48452380294275,19.148201516951765,1000000000.0,shell
UGC06923,Im,dwarf irregular,5.16,4.128,True,81.1,60.34407013120677,60.34407013120677,25.59300846953542,2.49253380361501,95.26977244495531,17.47197588773775,1000000000.0,shell
UGC06930,Sd,spiral,1.74,13.288,False,54.7,52.62,52.62,3.802559414990869,1.0,52.62,3.802559414990869,2500000000.0,shell
UGC06930,Sd,spiral,3.5,13.288,False,85.4,60.17856844425597,60.17856844425597,29.53329221984079,1.0,60.17856844425597,29.53329221984079,2500000000.0,shell
UGC06930,Sd,spiral,5.24,13.288,False,93.8,65.16385270991886,65.16385270991886,30.52894167386049,1.0,65.16385270991886,30.52894167386049,2500000000.0,shell
UGC06930,Sd,spiral,6.98,13.288,False,98.7,70.07959046683992,70.07959046683992,28.997375413536055,1.0041545820760114,70.22501528378632,28.85003517346878,2500000000.0,shell
UGC06930,Sd,spiral,8.72,13.288,False,103.0,73.33950231628245,73.33950231628245,28.79659969292966,1.1465747262021024,78.53064070426913,23.75665951041832,2500000000.0,shell
UGC06930,Sd,spiral,10.47,13.288,False,107.0,75.49394677720856,75.49394677720856,29.44490955401069,1.407749475160239,89.57252515566285,16.287359667604818,2500000000.0,shell
UGC06930,Sd,spiral,12.19,13.288,False,109.0,75.57205105063643,75.57205105063643,30.667843072810612,1.6162839483440266,96.07713393777608,11.855840424058641,2500000000.0,shell
UGC06930,Sd,spiral,13.94,13.288,True,108.0,73.30693896214737,73.30693896214737,32.12320466467836,1.9998493111787095,103.66776168242102,4.011331775536096,2500000000.0,shell
UGC06930,Sd,spiral,15.68,13.288,True,108.0,67.72847628582826,67.72847628582826,37.288447883492346,2.050402909768752,96.98194951193521,10.201898600059987,2500000000.0,shell
UGC06930,Sd,spiral,16.61,13.288,True,108.0,65.35510997619085,65.35510997619085,39.486009281304774,2.0751670127572672,94.14691147343493,12.826933820893588,2500000000.0,shell
UGC06973,Sab,spiral,1.74,6.28,False,170.0,357.2829861608302,357.2829861608302,110.16646244754718,1.0,357.2829861608302,110.16646244754718,1500000000.0,shell
UGC06973,Sab,spiral,2.61,6.28,False,174.0,304.339186763716,304.339186763716,74.90757859983678,1.0,304.339186763716,74.90757859983678,1500000000.0,shell
UGC06973,Sab,spiral,3.5,6.28,False,170.0,269.4453406537215,269.4453406537215,58.497259208071455,1.0234442846596854,272.58551910325116,60.344423001912446,1500000000.0,shell
UGC06973,Sab,spiral,4.37,6.28,False,170.0,240.08091927514775,240.08091927514775,41.22407016185162,1.2434581823711555,267.7153281367275,57.479604786310304,1500000000.0,shell
UGC06973,Sab,spiral,5.32,6.28,False,171.0,219.24542549389713,219.24542549389713,28.213699119238086,1.5747565039277038,275.12955519221657,60.89447672059449,1500000000.0,shell
UGC06973,Sab,spiral,6.28,6.28,True,174.0,202.07898802201083,202.07898802201083,16.13734943793726,2.1921638274328883,299.19729441343094,71.95246805369594,1500000000.0,shell
UGC06973,Sab,spiral,6.81,6.28,True,177.0,193.41644707728452,193.41644707728452,9.27482885722289,2.230732174889624,288.87976160595116,63.2089048621193,1500000000.0,shell
UGC06973,Sab,spiral,7.33,6.28,True,178.0,185.57758215905284,185.57758215905284,4.2570686286813695,2.2657595141452798,279.3395429799912,56.932327516849,1500000000.0,shell
UGC06973,Sab,spiral,7.85,6.28,True,180.0,178.83629301682586,178.83629301682586,0.6465038795411873,2.298385139949044,271.12343716118227,50.62413175621237,1500000000.0,shell
UGC06983,Scd,spiral,1.74,12.544,False,56.9,57.53,57.53,1.1072056239015862,1.0,57.53,1.1072056239015862,500000000.0,shell
UGC06983,Scd,spiral,2.61,12.544,False,87.4,63.17,63.17,27.723112128146457,1.0,63.17,27.723112128146457,500000000.0,shell
UGC06983,Scd,spiral,3.5,12.544,False,92.1,61.1,61.1,33.659066232356125,1.0,61.1,33.659066232356125,500000000.0,shell
UGC06983,Scd,spiral,4.37,12.544,False,93.5,59.64642654845301,59.64642654845301,36.20703042946202,1.0,59.64642654845301,36.20703042946202,500000000.0,shell
UGC06983,Scd,spiral,5.24,12.544,False,98.2,59.98274418530716,59.98274418530716,38.91777577870961,1.0,59.98274418530716,38.91777577870961,500000000.0,shell
UGC06983,Scd,spiral,6.11,12.544,False,99.7,59.50775747749196,59.50775747749196,40.313182068714184,1.0,59.50775747749196,40.313182068714184,500000000.0,shell
UGC06983,Scd,spiral,6.98,12.544,False,102.0,60.88311177986881,60.88311177986881,40.31067472561881,1.0283213444359245,61.739238227794004,39.47133507079019,500000000.0,shell
UGC06983,Scd,spiral,7.85,12.544,False,107.0,63.027712159017796,63.027712159017796,41.09559611306749,1.1349237942581378,67.14518791962679,37.24748792558244,500000000.0,shell
UGC06983,Scd,spiral,8.72,12.544,False,108.0,62.13607084455856,62.13607084455856,42.46660106985318,1.30137942631309,70.88359827951174,34.367038630081716,500000000.0,shell
UGC06983,Scd,spiral,9.6,12.544,False,110.0,61.47448657776655,61.47448657776655,44.114103111121324,1.4988450716649628,75.26157150825684,31.58038953794833,500000000.0,shell
UGC06983,Scd,spiral,10.47,12.544,False,113.0,62.55081933915814,62.55081933915814,44.645292620214036,1.5,76.60879518697575,32.204606029225,500000000.0,shell
UGC06983,Scd,spiral,11.35,12.544,False,110.0,62.61798862946653,62.61798862946653,43.07455579139407,1.5,76.69106043079597,30.280854153821846,500000000.0,shell
UGC06983,Scd,spiral,12.19,12.544,False,108.0,61.86975432309393,61.86975432309393,42.71319044157969,1.5,75.77466430146688,29.838273794938072,500000000.0,shell
UGC06983,Scd,spiral,13.12,12.544,True,109.0,61.13476343292743,61.13476343292743,43.91306107070878,1.5,74.87448797821592,31.307809194297317,500000000.0,shell
UGC06983,Scd,spiral,13.94,12.544,True,108.0,59.65506600448951,59.65506600448951,44.763827773620825,1.5,73.06223614152526,32.34978135043957,500000000.0,shell
UGC06983,Scd,spiral,14.86,12.544,True,108.0,58.02080058048148,58.02080058048148,46.277036499554185,1.5,71.06067794497882,34.20307597687146,500000000.0,shell
UGC06983,Scd,spiral,15.68,12.544,True,109.0,56.62515518742532,56.62515518742532,48.05031634181164,1.5,69.35136840755199,36.37489136921836,500000000.0,shell
UGC07089,Sdm,spiral,0.87,7.328,False,20.9,19.68121185293223,19.68121185293223,5.831522234774017,1.0,19.68121185293223,5.831522234774017,1500000000.0,shell
UGC07089,Sdm,spiral,1.74,7.328,False,36.4,34.07028323921009,34.07028323921009,6.400320771400843,1.0,34.07028323921009,6.400320771400843,1500000000.0,shell
UGC07089,Sdm,spiral,2.61,7.328,False,43.4,44.03643264389158,44.03643264389158,1.4664346633446568,1.0,44.03643264389158,1.4664346633446568,1500000000.0,shell
UGC07089,Sdm,spiral,3.5,7.328,False,51.2,48.7767905873275,48.7767905873275,4.732830884125987,1.0,48.7767905873275,4.732830884125987,1500000000.0,shell
UGC07089,Sdm,spiral,4.37,7.328,False,59.7,52.13794971035973,52.13794971035973,12.66675090392006,1.064921340909713,53.80377080483397,9.876430812673426,1500000000.0,shell
UGC07089,Sdm,spiral,5.24,7.328,False,64.5,53.93761303580276,53.93761303580276,16.375793742941454,1.2858064381401648,61.16169619658148,5.175664811501579,1500000000.0,shell
UGC07089,Sdm,spiral,6.11,7.328,False,67.9,54.11803119109194,54.11803119109194,20.297450381307904,1.548944536600235,67.35346178661644,0.8049163672806632,1500000000.0,shell
UGC07089,Sdm,spiral,6.55,7.328,False,72.8,54.11797945230401,54.11797945230401,25.662116136945034,1.6524008601848685,69.56635995904439,4.441813243070888,1500000000.0,shell
UGC07089,Sdm,spiral,6.98,7.328,False,70.3,54.096145888593576,54.096145888593576,23.049579105841286,1.7145771517524415,70.83450130302522,0.7603147980444144,1500000000.0,shell
UGC07089,Sdm,spiral,7.85,7.328,True,73.7,53.82706010920529,53.82706010920529,26.964640286017246,2.224919354268115,80.28932326838465,8.940737134850266,1500000000.0,shell
UGC07089,Sdm,spiral,8.72,7.328,True,77.6,53.22826692651189,53.22826692651189,31.40687251738158,2.2749520170627524,80.2838972797149,3.458630515096537,1500000000.0,shell
UGC07089,Sdm,spiral,9.16,7.328,True,79.1,52.60427739262274,52.60427739262274,33.496488757746214,2.298385139949044,79.75032503456266,0.8221555430627936,1500000000.0,shell
UGC07125,Sm,dwarf irregular,1.44,7.472,False,26.1,29.03936121886981,29.03936121886981,11.261920378811528,1.0,29.03936121886981,11.261920378811528,1500000000.0,shell
UGC07125,Sm,dwarf irregular,2.88,7.472,False,43.0,40.57920649790974,40.57920649790974,5.629752330442471,1.0,40.57920649790974,5.629752330442471,1500000000.0,shell
UGC07125,Sm,dwarf irregular,4.33,7.472,False,48.5,42.56273604927202,42.56273604927202,12.241781341707178,1.0446377555559072,43.50231781589783,10.304499348664262,1500000000.0,shell
UGC07125,Sm,dwarf irregular,5.76,7.472,False,52.5,43.20567092408125,43.20567092408125,17.70348395413096,1.4131513030186733,51.361190911855296,2.169160167894675,1500000000.0,shell
UGC07125,Sm,dwarf irregular,7.2,7.472,False,56.4,41.58235803799491,41.58235803799491,26.272414826250163,1.7212059991312785,54.553866811188556,3.27328579576497,1500000000.0,shell
UGC07125,Sm,dwarf irregular,8.64,7.472,True,58.5,42.91979729681863,42.91979729681863,26.63282513364337,2.261301253960004,64.54117593932581,10.326796477480018,1500000000.0,shell
UGC07125,Sm,dwarf irregular,10.08,7.472,True,61.5,44.38799837793995,44.38799837793995,27.824392881398456,2.334680419255499,67.82335700810424,10.281881313990633,1500000000.0,shell
UGC07125,Sm,dwarf irregular,11.47,7.472,True,64.6,45.67986427300326,45.67986427300326,29.28813580030454,2.396173777679148,70.71050850612087,9.458991495543158,1500000000.0,shell
UGC07125,Sm,dwarf irregular,13.0,7.472,True,65.6,50.03209369994424,50.03209369994424,23.73156448179231,2.4557786402501787,78.40491459323265,19.519686879927825,1500000000.0,shell
UGC07125,Sm,dwarf irregular,14.42,7.472,True,65.4,49.971513885412755,49.971513885412755,23.590957361754207,2.5,79.01190100231737,20.81330428488894,1500000000.0,shell
UGC07125,Sm,dwarf irregular,15.84,7.472,True,65.5,47.915561146667166,47.915561146667166,26.846471531805854,2.5,75.76115429426878,15.665884418730956,1500000000.0,shell
UGC07125,Sm,dwarf irregular,17.26,7.472,True,65.1,47.737835099635596,47.737835099635596,26.66999216645837,2.5,75.4801447401898,15.944922795990486,1500000000.0,shell
UGC07125,Sm,dwarf irregular,18.68,7.472,True,64.9,43.258688144695284,43.258688144695284,33.34562689569294,2.5,68.39799156408031,5.3898175101391494,1500000000.0,shell
